day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-25,0,871.8,211.4,145.4,72.5,72.7,64.3,183.8,317.9,32.1,505.4,0.0,97.5,26.0,36.5,48.9,38.2,26.1,15.8,47.0,15.3,51.5,17.5
2022-07-25,1,872.8,226.1,114.4,66.2,65.1,61.2,192.7,350.3,29.0,498.9,0.0,86.0,25.8,43.8,38.1,21.4,19.5,18.6,46.3,15.3,45.9,17.4
2022-07-25,2,850.3,220.6,114.2,57.4,64.7,53.0,184.8,311.2,28.5,483.0,0.0,86.5,25.8,40.5,50.6,21.8,25.2,15.0,59.3,15.1,44.4,17.5
2022-07-25,3,842.4,218.9,103.6,71.9,65.5,51.8,191.2,318.3,25.8,492.3,0.0,80.4,38.4,35.1,39.3,22.5,13.9,15.5,46.4,15.0,37.8,17.5
2022-07-25,4,821.3,217.7,94.6,67.8,69.6,46.7,189.5,320.6,31.1,489.2,0.0,86.3,23.1,31.2,38.1,21.0,24.5,14.6,46.9,12.9,44.6,17.5
2022-07-25,5,827.8,209.5,101.2,158.8,69.9,42.1,175.8,314.3,25.1,484.1,0.0,81.4,24.8,24.6,34.8,25.6,20.3,14.7,45.8,14.9,34.7,17.6
2022-07-25,6,820.8,224.2,103.3,177.3,64.3,56.1,186.8,339.1,33.9,476.1,0.0,82.7,32.4,21.3,30.0,32.8,26.5,14.6,45.9,23.7,41.5,21.0
2022-07-25,7,832.2,257.2,114.4,199.6,65.5,61.6,196.5,293.2,45.9,474.5,7.1,95.8,41.3,30.8,21.5,33.7,31.5,15.9,46.2,30.0,48.4,21.4
2022-07-25,8,976.2,319.7,109.7,235.3,85.3,72.1,204.4,279.6,80.4,543.4,12.5,122.4,43.8,33.8,35.5,33.4,42.2,18.0,59.0,31.2,64.9,21.7
2022-07-25,9,1055.6,333.8,117.1,243.3,73.7,69.2,218.3,286.6,89.0,605.9,17.2,138.8,54.3,33.4,26.2,51.6,33.4,35.6,56.8,30.7,80.2,23.7
2022-07-25,10,1088.7,389.2,129.6,236.9,80.1,66.2,225.0,260.0,93.5,622.3,55.8,149.7,54.7,32.0,36.2,45.3,33.2,33.3,59.0,22.0,84.5,24.8
2022-07-25,11,1142.9,388.7,132.3,246.0,76.1,66.5,217.3,290.0,91.6,640.3,32.7,153.5,57.3,49.6,34.3,53.0,28.7,36.8,66.0,34.5,86.4,20.7
2022-07-25,12,1084.7,367.2,131.2,246.0,75.5,63.6,200.6,247.4,80.8,606.9,106.8,148.0,51.6,39.7,48.5,57.3,34.0,53.3,67.1,33.0,85.9,23.4
2022-07-25,13,1145.9,414.8,136.1,224.5,76.1,60.3,249.0,288.9,99.6,651.2,93.1,151.8,56.4,36.5,31.2,41.2,36.3,34.6,68.9,35.3,96.2,24.5
2022-07-25,14,1153.0,411.4,140.9,238.3,81.5,67.4,229.2,288.9,103.1,643.6,93.2,152.3,58.6,41.6,30.1,52.0,36.4,49.4,67.2,34.8,89.0,26.2
2022-07-25,15,1209.7,422.1,139.9,229.7,76.4,64.3,239.6,274.6,93.5,684.1,86.1,162.6,64.0,40.8,30.1,56.5,28.6,37.1,67.0,34.6,91.8,23.8
2022-07-25,16,1209.9,391.6,140.8,205.9,80.0,70.5,242.1,247.0,83.4,694.1,56.8,151.0,55.6,38.8,32.1,50.7,32.0,34.9,57.9,30.9,89.9,26.8
2022-07-25,17,1184.1,379.0,145.2,240.8,78.4,81.1,224.2,270.9,72.7,683.2,32.4,152.3,51.8,38.0,27.4,54.7,33.2,33.6,63.3,28.5,93.3,20.9
2022-07-25,18,1090.2,342.2,162.5,242.3,77.5,98.4,221.2,317.5,65.6,645.9,8.2,149.5,53.5,47.6,25.0,60.4,29.0,37.4,51.0,30.7,94.0,26.7
2022-07-25,19,1059.9,304.1,159.2,149.1,67.4,92.4,219.8,334.0,51.7,613.5,0.0,122.0,43.4,37.5,44.3,51.9,35.6,31.3,64.2,18.1,72.4,19.4
2022-07-25,20,1064.9,290.1,157.0,101.8,66.2,89.5,202.7,339.5,40.1,607.4,0.0,133.0,46.1,42.6,54.0,41.1,42.1,30.8,48.4,17.0,72.1,19.0
2022-07-25,21,1001.5,287.6,165.0,86.2,76.2,93.3,203.2,358.2,41.2,589.8,0.0,118.9,45.0,48.9,37.5,45.0,42.1,32.7,62.5,29.0,71.4,18.0
2022-07-25,22,964.1,262.0,182.4,60.8,75.8,81.3,193.0,332.8,36.8,547.9,0.0,119.0,42.7,37.4,38.0,33.1,31.1,32.0,47.5,16.8,65.3,18.0
2022-07-25,23,925.5,258.2,165.1,69.5,72.7,74.1,193.5,329.5,34.1,514.3,0.0,105.5,38.3,39.1,61.0,26.6,26.7,16.3,47.5,16.2,59.0,17.9
