day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-30,0,871.5,216.4,163.1,66.0,60.3,52.8,190.8,306.4,31.4,514.3,0.0,105.2,25.8,45.8,38.9,28.5,27.0,16.9,52.6,24.7,54.0,18.1
2022-08-30,1,858.8,201.8,131.3,66.0,59.8,42.7,189.1,291.6,26.3,512.9,0.0,89.9,27.8,42.6,38.7,32.0,26.0,30.9,53.5,14.1,43.8,26.6
2022-08-30,2,819.4,196.2,110.7,62.9,60.2,39.0,185.8,275.7,27.8,490.8,0.0,99.2,37.3,23.5,35.5,23.8,14.9,16.1,51.6,13.8,50.8,18.4
2022-08-30,3,837.0,191.2,96.8,71.7,61.4,37.5,189.2,286.6,28.0,485.3,0.0,88.3,26.1,33.7,37.4,24.7,13.4,16.7,52.1,15.6,45.2,18.2
2022-08-30,4,813.1,183.5,98.1,65.7,62.2,38.1,188.1,283.3,29.3,475.5,0.0,75.6,23.6,21.1,35.1,23.2,14.4,16.7,52.8,13.1,31.9,18.2
2022-08-30,5,813.4,178.7,101.8,139.9,64.5,35.0,188.7,300.8,25.4,469.0,0.0,78.9,24.8,22.5,35.4,30.6,25.2,26.3,54.5,15.7,34.4,18.0
2022-08-30,6,814.6,193.4,96.5,154.7,60.9,40.1,194.1,299.4,27.1,473.2,0.0,89.2,41.4,32.9,20.4,41.4,25.1,30.0,51.1,28.7,43.9,20.6
2022-08-30,7,878.0,208.8,104.7,163.8,62.2,58.8,192.8,262.1,45.8,502.0,0.0,90.9,46.3,40.7,34.1,33.4,31.3,15.2,54.6,21.4,46.8,21.0
2022-08-30,8,1002.9,281.4,128.4,208.6,74.9,60.7,203.6,257.2,87.7,543.4,0.0,120.7,49.6,45.2,34.6,49.3,36.8,32.2,65.6,32.7,69.4,26.1
2022-08-30,9,1104.7,373.5,131.4,195.0,76.1,50.8,225.1,265.7,102.7,598.7,7.0,150.1,53.0,35.8,26.4,51.4,32.6,37.5,74.2,35.8,84.2,22.8
2022-08-30,10,1094.1,378.7,145.3,185.4,74.1,42.6,234.8,283.8,107.9,603.8,4.0,153.8,60.1,47.0,40.0,54.1,20.7,35.1,74.8,34.5,86.2,25.5
2022-08-30,11,1123.8,364.9,153.8,205.4,81.7,43.0,239.4,276.5,115.4,612.9,2.5,155.0,60.0,46.4,24.8,50.4,25.5,33.3,65.0,36.8,87.5,21.2
2022-08-30,12,1124.1,378.5,185.7,215.2,81.2,42.4,222.0,262.8,106.3,632.2,8.3,148.6,60.7,53.9,30.4,56.4,38.8,31.8,64.0,35.7,89.9,31.1
2022-08-30,13,1157.2,434.5,181.2,187.4,79.6,42.2,237.2,279.0,120.7,635.4,1.0,159.5,63.0,53.9,30.8,49.0,28.4,36.1,72.9,39.4,89.6,28.0
2022-08-30,14,1186.2,429.2,175.2,152.4,73.1,49.1,245.9,349.3,121.1,655.4,0.0,159.2,65.8,40.4,23.9,56.4,30.4,37.0,75.0,40.3,91.0,25.0
2022-08-30,15,1192.7,400.5,170.5,194.3,73.8,50.9,244.5,314.6,118.2,663.6,0.4,163.9,67.6,63.8,27.7,56.4,34.7,34.8,70.9,38.2,86.9,22.6
2022-08-30,16,1195.0,374.4,178.2,161.8,76.0,56.3,230.6,295.7,82.1,673.2,0.0,155.6,63.6,56.2,29.4,51.6,41.5,30.8,62.6,35.1,89.1,21.7
2022-08-30,17,1217.9,339.8,180.9,216.4,67.8,66.7,218.6,324.3,79.6,673.2,0.0,153.8,64.7,50.1,25.3,53.9,28.6,30.7,68.1,31.7,97.1,30.2
2022-08-30,18,1066.7,298.4,190.8,223.0,66.2,81.4,212.5,309.1,55.3,623.1,0.0,146.4,55.1,56.5,25.6,57.7,39.5,29.2,66.3,22.1,81.2,19.8
2022-08-30,19,1046.8,289.5,190.2,132.9,68.1,85.0,214.2,314.7,57.4,616.6,0.0,137.8,51.7,67.6,40.0,57.1,33.7,29.7,71.4,32.6,74.2,22.6
2022-08-30,20,1004.6,273.1,187.3,84.8,64.1,83.7,221.0,330.8,42.9,594.7,0.0,127.6,50.4,63.6,41.6,50.7,30.3,32.4,54.5,29.2,73.2,19.2
2022-08-30,21,983.7,268.8,185.9,79.5,61.0,86.0,210.9,320.7,42.1,582.8,0.0,120.2,37.9,52.6,41.6,39.3,28.2,31.0,56.5,18.3,71.4,19.3
2022-08-30,22,966.0,256.6,193.9,54.1,60.2,81.5,205.7,320.7,39.0,579.8,0.0,118.9,44.3,51.8,51.1,28.1,33.6,29.7,59.1,31.1,67.0,18.4
2022-08-30,23,947.5,242.3,200.3,62.5,66.4,73.8,197.3,275.0,32.4,575.2,0.0,110.9,45.3,53.1,41.9,35.3,22.2,16.2,52.6,30.5,64.8,19.6
