day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-25,0,996.6,242.5,146.8,74.3,66.6,69.1,206.1,295.2,31.8,567.4,0.0,100.9,33.5,40.6,50.8,26.3,25.4,16.4,52.3,12.9,53.3,18.3
2022-08-25,1,961.1,237.5,127.8,69.3,71.5,55.3,195.8,327.8,33.2,559.0,0.0,100.4,28.8,46.2,36.7,30.9,23.5,16.6,51.8,15.4,51.9,18.0
2022-08-25,2,955.2,220.0,122.3,76.8,66.1,46.3,202.4,305.4,29.4,525.7,0.0,96.8,22.9,46.1,36.9,24.9,18.2,17.0,51.0,12.8,55.4,18.1
2022-08-25,3,951.4,220.4,111.7,71.3,64.8,41.4,206.9,296.3,30.7,532.9,0.0,94.2,25.4,34.1,60.8,24.7,12.6,16.0,51.2,15.1,43.0,18.0
2022-08-25,4,905.5,232.6,104.2,71.3,66.5,39.7,188.4,300.4,31.4,512.7,0.0,80.7,22.5,34.1,36.6,23.5,23.1,16.6,51.6,12.8,37.2,18.2
2022-08-25,5,928.6,224.7,97.8,126.5,72.0,39.5,197.5,305.6,28.7,526.0,0.0,88.3,35.0,34.7,39.1,29.9,19.2,16.6,51.1,15.1,44.3,18.3
2022-08-25,6,933.3,226.5,104.8,164.9,67.4,45.5,198.7,318.4,31.5,515.1,0.0,82.7,36.4,35.6,34.0,35.4,24.9,19.6,52.0,17.6,42.7,20.8
2022-08-25,7,995.0,243.1,105.2,168.8,65.4,55.9,194.2,277.6,37.8,547.7,9.1,98.3,33.4,23.7,23.5,35.1,29.4,20.3,64.3,21.0,44.9,21.5
2022-08-25,8,1071.4,295.2,112.2,202.5,80.5,61.6,208.0,231.3,60.1,577.4,34.0,124.8,43.9,36.8,27.6,44.8,42.2,32.4,73.9,19.4,65.5,26.0
2022-08-25,9,1195.0,346.1,115.6,226.2,74.6,60.0,215.8,242.9,80.9,661.5,47.5,137.9,62.4,40.0,30.2,44.2,42.2,36.2,68.5,34.7,87.7,22.1
2022-08-25,10,1214.8,364.2,125.7,232.2,82.2,57.5,225.2,245.7,86.0,672.7,83.1,148.0,53.3,35.3,29.4,37.7,31.3,24.0,70.9,33.1,83.1,30.2
2022-08-25,11,1219.6,375.9,134.3,208.3,74.8,54.2,237.6,249.8,84.0,667.1,91.6,155.0,56.6,56.3,44.1,46.7,34.1,31.6,69.7,29.8,81.8,26.4
2022-08-25,12,1270.7,381.1,139.2,244.5,75.0,62.3,225.6,247.6,89.5,686.6,113.4,157.1,51.6,38.9,26.1,57.1,33.6,33.5,67.5,30.0,85.2,27.8
2022-08-25,13,1267.2,380.5,128.1,224.3,82.7,62.3,238.9,192.7,80.8,675.3,104.7,152.4,61.8,37.1,28.8,52.2,33.8,32.9,68.9,33.3,88.0,28.9
2022-08-25,14,1299.8,388.9,162.8,192.7,82.6,61.6,239.6,171.2,92.9,695.3,95.0,153.7,56.8,48.0,37.8,38.1,30.6,21.7,66.3,28.3,93.5,21.2
2022-08-25,15,1275.3,388.3,148.2,191.9,75.1,54.7,239.6,229.4,93.7,708.0,76.7,155.5,57.3,36.2,24.9,52.5,26.4,32.8,70.8,32.2,87.7,30.0
2022-08-25,16,1253.7,382.3,146.6,177.2,78.0,53.7,242.4,240.4,96.2,703.1,65.2,156.0,58.6,37.6,24.8,38.0,31.4,34.7,65.1,34.1,90.4,29.1
2022-08-25,17,1270.9,346.6,141.2,190.9,77.9,61.3,231.3,289.4,68.1,681.7,0.0,159.6,52.0,50.9,28.1,49.1,46.1,32.9,66.1,28.0,89.4,25.6
2022-08-25,18,1116.2,316.3,148.8,174.5,76.6,63.9,226.3,305.9,63.7,636.7,0.0,155.4,44.3,42.8,35.7,50.9,37.5,33.4,66.4,29.5,97.8,20.2
2022-08-25,19,1036.2,269.5,144.4,133.3,64.5,72.7,222.1,296.9,48.2,641.7,0.0,136.2,42.3,50.2,41.3,33.9,41.9,30.4,66.8,29.3,73.1,19.8
2022-08-25,20,996.9,270.7,145.5,88.8,64.1,70.1,215.7,320.0,41.0,587.7,0.0,128.0,51.9,62.9,62.0,43.1,31.5,37.7,64.6,24.7,76.1,19.8
2022-08-25,21,982.1,253.1,147.9,75.9,73.6,77.1,209.2,315.8,32.0,557.6,0.0,126.8,43.3,50.2,41.4,30.7,26.1,17.6,63.1,29.5,76.1,18.4
2022-08-25,22,957.1,231.0,145.8,51.2,65.9,67.6,209.3,301.8,34.9,546.9,0.0,124.9,41.3,54.4,39.2,23.1,33.4,17.3,52.8,26.9,70.4,18.1
2022-08-25,23,923.0,227.9,142.6,61.6,63.3,60.3,193.4,296.7,29.2,539.3,0.0,116.5,40.3,39.9,38.0,42.2,42.7,29.9,52.3,26.0,68.3,18.3
