day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-20,0,972.3,278.6,158.7,72.6,72.0,63.3,206.9,281.1,40.1,596.8,0.0,103.8,36.0,39.1,45.7,36.2,26.2,17.2,55.7,14.3,54.6,18.6
2022-08-20,1,978.1,260.9,142.2,66.5,75.0,57.4,202.2,281.9,37.6,571.2,0.0,100.0,42.3,49.0,36.9,24.7,16.9,29.4,47.9,15.6,49.6,18.8
2022-08-20,2,996.0,272.2,138.4,62.7,65.5,55.8,199.0,309.5,40.3,589.6,0.0,96.6,26.6,36.2,38.8,24.1,14.1,16.7,47.2,13.9,46.9,18.9
2022-08-20,3,972.3,279.1,129.0,72.3,67.7,52.3,199.4,307.2,33.3,588.6,0.0,91.0,39.5,32.4,49.3,31.2,14.2,16.3,48.0,15.2,39.3,18.5
2022-08-20,4,972.1,256.6,127.5,67.3,77.8,51.3,194.9,333.6,37.6,587.0,0.0,86.7,25.1,20.3,35.9,24.7,15.7,16.2,47.9,14.4,37.9,19.8
2022-08-20,5,997.2,263.6,132.1,66.9,72.3,50.1,198.9,330.2,32.7,591.0,0.0,86.3,26.7,28.3,36.5,20.6,26.6,16.0,47.8,15.5,37.9,18.3
2022-08-20,6,982.1,255.1,123.9,104.7,69.7,52.8,198.9,306.0,30.2,575.6,0.0,86.6,27.9,23.3,19.9,23.5,27.1,27.0,48.1,13.5,37.9,18.5
2022-08-20,7,963.1,306.2,115.1,128.7,65.9,65.9,195.4,309.4,26.4,584.2,0.0,93.3,26.0,33.8,20.6,24.0,39.8,15.4,47.8,17.4,42.2,18.3
2022-08-20,8,952.2,305.4,115.9,187.7,85.0,72.8,204.1,308.5,32.7,567.6,0.0,97.6,38.2,32.7,37.5,30.8,34.8,16.2,47.6,14.0,50.5,18.5
2022-08-20,9,977.2,277.3,113.1,210.2,67.5,86.4,203.7,301.4,32.2,594.7,0.0,100.7,37.5,27.3,26.0,34.9,26.3,31.6,47.0,27.8,53.4,18.4
2022-08-20,10,970.6,274.8,120.2,176.5,75.1,87.5,200.0,323.1,36.5,568.1,0.0,97.7,44.5,33.6,23.1,43.0,42.0,16.3,56.0,14.3,50.8,18.7
2022-08-20,11,1006.8,291.6,134.0,167.1,69.0,89.8,198.3,281.3,38.5,587.6,43.8,111.4,40.3,38.6,20.5,39.9,31.5,28.4,48.7,16.2,59.3,19.0
2022-08-20,12,1001.9,293.8,147.4,149.7,73.9,87.1,202.5,244.6,36.8,583.7,49.6,103.3,44.5,43.0,22.5,42.8,35.2,15.9,51.4,27.4,55.1,19.5
2022-08-20,13,1018.7,313.1,140.8,157.1,82.7,85.7,206.2,294.7,48.2,603.2,47.4,113.5,31.2,43.0,46.2,27.7,30.7,32.7,48.2,15.4,56.7,19.1
2022-08-20,14,1029.9,305.6,149.1,140.0,75.7,77.9,200.4,294.3,36.9,629.9,0.5,113.8,41.5,38.2,38.1,35.8,30.6,23.7,63.7,19.9,60.9,19.2
2022-08-20,15,1004.9,320.6,146.3,180.5,70.3,78.2,202.4,232.4,49.1,617.9,87.4,114.3,40.9,34.4,23.5,32.2,29.7,17.0,49.7,16.3,62.3,18.6
2022-08-20,16,1074.0,311.6,152.6,163.8,69.8,80.5,217.2,279.2,43.8,625.6,75.5,114.4,29.5,37.2,23.6,31.9,31.0,28.8,50.0,16.7,64.7,18.8
2022-08-20,17,1034.5,310.3,156.2,129.5,70.5,88.7,201.5,255.1,42.1,640.0,37.4,127.3,39.8,39.0,23.1,31.5,33.0,37.4,50.3,14.9,66.8,23.1
2022-08-20,18,1046.2,316.5,164.7,119.4,73.7,88.7,200.2,304.9,34.1,631.5,0.0,117.4,41.0,38.0,25.7,30.0,33.6,29.5,61.1,14.3,62.0,17.4
2022-08-20,19,1014.8,307.1,156.6,71.8,66.7,94.3,201.5,317.1,36.9,621.3,0.0,109.9,30.1,36.0,40.8,27.9,44.1,17.3,61.4,16.1,56.4,18.1
2022-08-20,20,990.8,287.3,157.9,67.0,65.9,104.3,205.7,316.4,37.1,571.3,0.0,111.7,28.8,36.9,51.0,23.9,32.6,16.9,54.8,14.4,60.5,18.6
2022-08-20,21,973.4,284.3,159.0,62.6,71.2,94.4,196.9,336.2,34.4,582.8,0.0,105.1,42.3,35.4,43.2,38.1,28.0,30.9,48.5,17.4,56.1,18.1
2022-08-20,22,980.5,287.0,152.4,57.1,65.1,83.3,190.7,316.2,40.3,571.7,0.0,107.4,35.7,34.0,36.6,22.8,31.5,19.2,47.6,20.3,61.6,18.3
2022-08-20,23,980.4,272.7,151.7,65.2,64.3,74.0,187.8,309.0,40.1,578.1,0.0,101.2,29.0,54.4,38.9,22.5,26.6,16.8,48.0,16.6,53.7,18.0
