day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-03,0,958.1,303.4,167.1,60.3,77.1,81.4,201.5,328.4,36.7,548.7,0.0,102.4,28.3,50.7,41.9,26.7,28.6,18.8,47.1,18.5,54.6,17.5
2022-08-03,1,951.3,311.1,150.4,59.8,74.1,69.9,203.9,331.7,41.7,549.9,0.0,98.1,36.2,37.0,38.7,30.8,26.8,31.2,48.3,15.6,47.0,17.9
2022-08-03,2,956.6,298.6,137.9,53.8,65.6,62.7,198.3,358.0,43.2,529.9,0.0,94.1,27.0,32.8,38.5,27.7,21.3,31.4,47.2,13.9,45.5,17.4
2022-08-03,3,945.0,317.0,125.8,61.0,65.7,60.2,193.8,332.8,38.6,529.7,0.0,88.8,37.7,36.5,48.8,34.9,15.2,16.4,48.1,15.2,38.3,17.4
2022-08-03,4,947.9,304.9,123.1,62.7,71.5,56.3,199.6,333.0,48.3,529.2,0.0,81.8,26.8,35.8,36.4,25.4,15.5,16.1,47.0,13.6,36.9,17.4
2022-08-03,5,944.6,284.2,120.3,154.3,71.8,56.4,189.1,332.4,37.4,542.6,0.0,87.3,36.1,30.9,37.1,34.8,28.1,15.8,54.0,16.0,41.7,17.7
2022-08-03,6,919.6,277.4,111.5,196.9,66.6,60.3,186.7,326.4,39.1,518.4,0.0,109.2,37.8,20.7,22.4,39.9,28.1,15.5,46.1,27.9,42.2,18.7
2022-08-03,7,961.6,327.0,128.8,206.4,74.8,80.6,200.9,330.3,79.3,554.8,0.0,98.9,40.8,33.4,28.2,34.9,32.3,37.5,46.3,29.5,44.1,20.9
2022-08-03,8,1103.6,380.6,133.1,230.6,92.7,94.2,234.4,302.5,107.2,603.9,44.4,127.7,51.1,37.7,35.6,43.6,35.4,32.9,55.9,29.6,62.0,24.5
2022-08-03,9,1249.9,422.5,141.6,255.9,78.9,94.5,224.8,309.4,106.6,705.4,75.2,143.1,60.9,38.5,30.3,56.3,42.0,32.9,63.5,28.9,77.0,27.7
2022-08-03,10,1238.3,429.7,154.0,260.7,82.0,83.2,241.0,379.8,113.0,731.6,1.3,145.5,55.7,37.7,26.8,40.8,43.4,40.3,64.7,35.3,89.4,28.3
2022-08-03,11,1221.1,481.5,155.1,245.9,76.6,88.4,237.9,280.5,110.5,690.4,110.4,147.3,65.4,42.4,24.1,37.0,29.6,35.2,70.9,32.2,86.3,29.3
2022-08-03,12,1241.8,446.7,146.2,242.8,82.6,99.5,228.0,328.3,119.1,692.9,85.7,147.8,54.5,43.1,28.2,49.5,43.2,32.4,70.6,35.6,82.9,24.8
2022-08-03,13,1288.7,499.6,159.3,217.8,78.1,94.1,233.3,298.3,121.1,722.0,99.1,159.7,60.6,47.4,35.0,40.9,43.1,40.8,58.7,37.8,95.2,26.8
2022-08-03,14,1336.9,462.4,156.3,197.0,77.9,84.0,237.6,341.8,117.7,740.5,122.9,150.5,58.7,36.9,23.1,50.3,32.8,40.3,68.2,29.2,89.7,27.2
2022-08-03,15,1319.6,446.5,151.0,185.9,81.2,91.1,231.9,348.8,114.2,749.5,78.1,158.7,60.3,37.0,23.4,49.8,29.3,25.7,61.4,30.8,92.3,22.4
2022-08-03,16,1344.8,500.5,148.2,183.7,76.3,91.1,230.7,366.0,88.1,725.2,59.8,158.2,55.8,35.9,31.9,51.7,44.7,42.0,61.1,31.5,86.6,21.0
2022-08-03,17,1291.6,500.5,146.0,194.4,80.1,96.3,236.1,339.5,86.6,736.3,39.0,157.7,60.1,38.2,36.5,51.0,28.8,36.5,72.8,30.9,85.5,27.4
2022-08-03,18,1248.4,438.2,164.1,202.0,80.8,104.4,220.2,329.0,69.3,715.9,5.5,137.0,46.1,55.2,23.1,54.1,29.4,40.8,68.1,15.9,80.9,18.5
2022-08-03,19,1145.6,410.9,168.5,138.1,68.2,117.1,210.7,329.3,53.0,673.4,0.0,133.7,49.6,46.4,39.3,46.4,38.9,40.9,52.8,22.3,73.9,17.2
2022-08-03,20,1141.2,357.3,172.5,94.3,66.7,109.8,198.8,335.8,44.0,678.6,0.0,129.6,44.6,50.8,63.4,50.2,38.0,34.3,52.2,26.6,82.9,17.3
2022-08-03,21,1098.4,345.2,187.7,85.8,72.6,109.4,191.1,328.2,42.3,688.4,0.0,135.0,43.1,42.0,37.2,41.1,33.4,37.1,51.1,26.7,71.3,17.6
2022-08-03,22,1077.1,324.7,179.6,60.7,73.1,108.5,207.0,356.5,38.1,625.5,0.0,117.3,43.4,38.1,47.5,43.3,35.5,19.6,64.0,28.0,68.8,17.5
2022-08-03,23,1049.2,308.5,170.8,70.3,65.5,94.4,208.4,345.5,34.8,610.2,0.0,106.6,41.8,47.2,48.4,35.3,38.1,19.6,49.8,16.2,57.5,17.6
