day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-07-28,0,883.4,263.6,151.7,57.6,65.7,61.5,190.7,351.1,33.6,537.3,0.0,103.3,37.6,38.3,40.5,23.1,25.2,16.9,48.4,26.4,58.5,17.8
2022-07-28,1,902.1,252.9,141.1,61.3,72.1,57.5,189.1,327.1,31.8,529.5,0.0,104.9,30.3,34.4,38.7,25.2,27.9,17.0,47.3,15.3,42.8,17.6
2022-07-28,2,892.5,249.8,128.4,50.1,65.1,49.0,186.6,327.3,36.7,532.4,0.0,87.9,28.6,33.8,60.5,20.0,14.9,16.8,47.8,15.3,43.5,18.0
2022-07-28,3,843.7,245.5,111.7,54.9,65.2,39.2,194.1,323.7,35.9,508.9,0.0,80.7,24.7,33.3,44.2,23.5,12.5,17.1,46.7,14.9,36.2,17.9
2022-07-28,4,870.8,232.2,120.4,57.0,69.0,38.8,195.0,352.8,35.8,540.1,0.0,79.5,23.5,38.0,36.2,20.9,24.1,15.5,47.8,13.0,34.9,17.8
2022-07-28,5,837.3,246.6,108.6,110.0,71.2,37.7,188.6,339.1,31.6,537.2,0.0,90.7,32.1,31.7,34.8,25.5,25.0,14.8,56.5,14.6,33.9,17.7
2022-07-28,6,830.2,243.3,109.5,156.9,64.6,45.2,186.3,310.4,32.6,498.1,0.0,89.7,36.8,29.1,19.4,35.2,27.9,14.7,46.5,18.5,44.7,21.4
2022-07-28,7,927.8,267.8,114.7,181.3,72.7,55.1,224.7,301.1,38.5,538.3,6.5,100.2,30.6,38.3,26.9,31.9,33.0,15.8,63.7,18.8,47.3,26.1
2022-07-28,8,1110.2,325.9,118.9,213.6,86.9,66.2,223.0,260.5,63.1,604.4,27.3,131.0,49.6,39.6,45.5,32.0,32.5,32.3,52.5,32.1,64.4,24.9
2022-07-28,9,1146.7,373.6,130.4,272.5,81.1,69.9,222.8,256.0,87.9,654.8,48.1,131.0,55.1,30.4,31.2,37.3,28.0,37.9,60.3,20.5,75.1,26.3
2022-07-28,10,1161.5,418.7,127.1,231.0,87.1,72.3,227.1,275.7,86.8,654.0,75.8,152.0,55.8,35.3,24.5,48.8,37.0,34.1,66.2,32.8,89.4,28.2
2022-07-28,11,1226.8,399.0,140.7,245.2,84.3,72.2,226.5,312.2,83.2,690.0,91.1,140.9,61.2,36.0,33.0,51.5,30.1,40.4,69.5,28.2,79.6,26.0
2022-07-28,12,1231.4,396.8,147.7,258.4,89.0,74.0,216.9,284.0,80.7,696.1,96.1,148.0,50.5,35.5,27.0,47.1,41.0,32.1,63.7,16.0,93.8,22.5
2022-07-28,13,1270.0,403.1,159.9,235.7,86.3,70.1,239.7,276.3,80.5,725.2,94.1,154.2,53.7,33.1,32.2,53.9,35.8,33.1,73.5,29.7,89.2,22.5
2022-07-28,14,1287.8,412.0,161.1,226.9,85.7,68.0,235.6,247.6,73.5,736.9,82.4,158.7,56.4,36.8,22.3,52.7,34.8,37.6,68.6,32.3,96.4,25.8
2022-07-28,15,1295.8,391.2,142.0,224.1,85.0,71.5,246.1,234.1,76.3,732.2,67.7,150.6,56.1,41.2,26.1,57.2,28.1,38.8,71.2,29.6,88.5,20.9
2022-07-28,16,1266.6,384.8,153.5,228.7,91.9,74.3,243.7,337.5,69.7,702.1,48.4,151.8,57.7,39.1,28.3,57.1,40.6,40.0,69.7,32.4,87.8,24.5
2022-07-28,17,1241.0,377.6,146.6,220.7,84.8,88.9,224.1,317.5,67.0,696.8,27.6,148.3,57.7,40.1,31.9,52.6,31.5,40.0,59.4,28.4,86.9,24.5
2022-07-28,18,1124.9,343.7,162.2,221.8,82.4,97.2,214.3,336.7,54.8,667.7,1.2,136.2,45.7,53.5,29.7,52.9,33.0,52.6,52.0,27.1,81.1,20.0
2022-07-28,19,1064.1,329.3,160.5,129.6,74.3,104.2,222.9,366.3,50.5,649.1,0.0,125.9,46.8,47.8,43.7,53.5,37.9,32.2,48.2,17.0,71.5,19.2
2022-07-28,20,1051.5,327.3,163.4,106.5,73.2,104.9,212.0,364.5,44.9,639.3,0.0,124.2,45.5,47.2,58.3,50.8,32.4,41.4,51.2,25.8,71.8,17.8
2022-07-28,21,1014.3,308.1,164.0,80.5,70.9,93.3,205.3,321.2,33.6,607.4,0.0,125.4,50.4,38.2,37.1,41.4,31.0,38.1,59.3,30.9,78.8,19.4
2022-07-28,22,1000.4,304.2,180.0,64.1,70.5,87.9,204.0,335.1,37.1,586.4,0.0,112.9,45.6,46.9,51.9,34.7,31.8,39.6,48.9,13.2,69.9,18.5
2022-07-28,23,967.5,299.6,176.6,70.8,66.3,77.6,196.5,331.4,30.0,573.0,0.0,106.0,39.3,42.8,38.3,38.4,25.7,31.3,58.7,15.3,62.0,17.8
