day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-14,0,962.4,270.9,150.2,60.0,66.6,81.9,204.1,342.4,33.0,585.9,0.0,87.2,25.1,37.9,36.3,24.4,26.6,16.2,48.8,24.7,42.3,17.8
2022-08-14,1,967.5,268.6,146.5,58.2,73.6,69.3,204.3,312.6,35.1,565.7,0.0,86.1,35.2,33.9,36.3,26.8,16.2,18.1,47.7,27.3,40.0,17.8
2022-08-14,2,989.7,271.7,138.0,57.5,72.3,59.0,210.8,319.1,33.2,588.9,0.0,90.3,39.6,36.3,45.6,22.4,13.5,18.1,47.6,30.3,46.2,17.8
2022-08-14,3,981.8,265.1,124.7,64.6,66.8,58.1,206.6,311.0,28.4,581.7,0.0,86.0,25.4,37.6,35.7,25.0,22.5,18.1,48.4,15.3,37.2,18.2
2022-08-14,4,986.2,268.0,115.9,68.1,72.9,54.6,201.1,316.9,33.9,606.6,0.0,90.0,22.0,22.4,38.1,21.7,15.7,24.4,48.4,13.7,47.1,16.5
2022-08-14,5,979.4,255.9,120.0,61.0,74.6,49.4,199.2,336.1,30.3,575.3,0.0,85.5,24.2,21.2,37.2,20.6,24.8,16.4,50.5,15.1,41.8,17.4
2022-08-14,6,946.2,253.5,116.6,115.6,83.6,53.2,207.7,311.5,30.6,560.4,0.0,77.7,21.7,27.1,22.9,29.9,17.5,15.4,47.7,12.9,33.9,17.6
2022-08-14,7,962.5,260.3,113.0,104.3,68.8,60.6,199.7,294.3,34.4,583.6,0.0,79.2,32.9,27.4,23.0,24.7,32.8,15.7,57.7,26.1,36.0,17.3
2022-08-14,8,941.1,264.9,113.2,103.4,89.0,81.3,205.1,287.3,39.1,568.1,6.4,90.0,23.0,22.4,34.1,24.5,32.8,15.3,47.9,14.7,47.1,18.3
2022-08-14,9,987.2,272.4,126.8,147.9,81.4,91.1,207.3,301.5,39.0,580.7,29.6,80.4,32.8,39.5,47.3,36.8,30.7,17.6,47.3,14.7,39.0,17.6
2022-08-14,10,994.7,272.1,120.8,136.2,83.1,93.1,202.5,280.6,36.4,595.7,97.1,97.3,25.2,41.5,20.3,24.0,32.1,30.1,56.0,14.2,41.3,18.1
2022-08-14,11,972.7,296.3,124.4,125.0,77.4,85.7,211.9,293.6,49.4,597.3,109.3,92.8,37.9,40.8,54.5,28.7,27.2,29.7,48.2,15.3,49.0,17.6
2022-08-14,12,1027.5,307.5,139.7,158.6,77.1,83.4,205.2,220.5,54.3,619.0,117.7,102.3,38.4,43.7,45.6,41.0,35.6,31.6,61.6,17.7,50.8,18.9
2022-08-14,13,1061.2,312.7,148.4,162.4,82.2,93.6,200.9,197.3,43.5,631.8,113.4,109.7,37.8,44.8,32.5,26.0,33.4,16.3,49.2,29.3,64.2,18.5
2022-08-14,14,1052.0,307.6,153.6,124.7,83.4,81.2,208.2,225.3,49.4,642.1,107.7,110.9,36.8,35.1,22.7,34.4,49.7,17.4,57.2,14.2,61.3,19.1
2022-08-14,15,1043.5,306.4,157.3,146.4,78.0,96.8,205.9,180.1,40.1,659.8,87.3,103.6,40.5,32.8,20.0,27.1,28.9,17.2,48.9,29.5,58.8,18.7
2022-08-14,16,1111.1,310.4,152.8,143.5,76.8,98.4,212.7,267.9,37.4,643.1,66.2,110.8,35.7,35.0,22.2,23.9,26.1,25.1,56.3,16.6,62.1,19.9
2022-08-14,17,1076.9,306.7,164.2,105.9,77.9,102.7,205.6,294.6,38.2,635.6,9.6,114.0,39.1,56.8,20.1,26.6,31.8,31.1,58.5,16.9,60.8,19.4
2022-08-14,18,1049.1,301.9,154.9,103.6,83.3,102.4,193.3,306.6,37.6,649.0,0.0,108.5,40.0,40.8,36.2,28.3,28.6,17.3,48.0,14.0,59.6,19.3
2022-08-14,19,1049.1,298.0,160.3,67.2,75.7,110.4,200.4,315.1,45.0,617.3,0.0,105.5,28.0,35.7,38.9,30.9,37.3,29.6,48.0,15.9,55.8,19.4
2022-08-14,20,1005.5,288.4,157.3,70.1,75.8,110.4,217.2,318.3,44.7,614.8,0.0,99.3,25.7,29.8,36.3,24.4,29.4,18.3,50.1,15.7,55.7,20.4
2022-08-14,21,996.4,282.6,161.8,60.5,82.9,108.6,211.5,340.4,34.4,604.4,0.0,96.9,26.9,40.2,61.4,29.7,25.8,17.9,48.6,16.5,53.8,18.7
2022-08-14,22,1004.7,280.1,157.6,58.1,76.2,102.0,215.6,338.8,36.8,597.5,0.0,108.2,33.8,39.6,61.4,22.7,24.8,37.0,48.3,21.6,65.9,17.6
2022-08-14,23,993.0,259.8,150.3,64.1,76.8,85.0,211.2,315.9,30.9,621.2,0.0,98.1,24.6,37.6,38.9,28.7,26.2,17.2,47.7,16.0,52.1,17.5
