day,time,신재생에너지동,대학B동,대학기숙사A동,제2학생회관,학사P/P,교원아파트,대학C동,중앙연구기기센터,대학A동,다산빌딩,산학협력연구동,신재생에너지동(E),대학B동(E),대학기숙사A동(E),학사P/P(E),제2학생회관(E),교원아파트(E),대학C동(E),중앙연구기기센터(E),대학A동(E),다산빌딩(E),산학협력연구동(E)
2022-08-02,0,989.4,329.7,172.9,72.3,68.5,81.4,184.5,371.4,38.3,560.0,0.0,105.4,38.9,35.5,39.1,37.3,23.9,15.8,48.0,13.3,54.9,17.5
2022-08-02,1,1005.2,293.5,160.1,73.7,74.4,65.6,184.4,344.0,36.9,547.5,0.0,91.0,29.3,38.4,46.1,36.9,18.5,15.9,48.3,16.4,46.2,17.5
2022-08-02,2,1001.7,289.4,141.1,66.2,65.9,59.7,187.7,347.8,34.1,550.5,0.0,92.5,26.6,39.9,46.0,26.4,15.4,15.9,51.1,13.7,45.0,17.7
2022-08-02,3,981.9,280.0,132.7,70.1,65.5,58.1,184.5,339.3,36.5,558.4,0.0,82.4,29.9,24.1,37.1,26.5,14.3,15.8,46.1,16.4,38.4,17.2
2022-08-02,4,976.0,274.1,131.4,68.2,68.2,57.2,196.9,358.8,44.1,525.6,0.0,77.7,26.0,36.1,39.7,25.3,24.9,15.8,46.3,13.4,41.5,17.3
2022-08-02,5,1013.2,272.2,112.4,120.1,72.3,57.2,192.0,362.7,36.9,550.6,0.0,92.0,26.3,29.2,37.9,30.4,25.9,15.4,45.8,15.7,36.1,17.2
2022-08-02,6,951.1,288.3,117.5,180.1,68.3,57.2,194.7,340.3,48.0,528.5,0.0,85.3,33.9,21.0,20.5,37.0,28.3,15.0,45.6,17.1,41.9,19.1
2022-08-02,7,984.5,288.1,118.4,177.3,71.7,76.3,215.8,339.2,53.4,550.2,0.0,94.6,38.3,25.2,36.3,46.7,35.5,15.8,55.1,19.2,41.5,20.5
2022-08-02,8,1134.5,375.5,130.4,209.5,94.4,82.0,228.3,316.7,80.3,621.6,48.1,115.3,51.6,42.6,28.0,49.7,35.7,32.0,54.8,31.1,65.8,28.8
2022-08-02,9,1213.4,402.5,136.7,239.5,80.5,84.1,236.5,345.4,93.8,675.8,61.1,143.1,53.5,39.3,29.1,51.6,36.5,32.1,66.4,34.4,73.2,21.9
2022-08-02,10,1272.9,424.3,141.7,254.6,86.2,81.9,229.5,323.5,108.4,693.1,100.1,147.0,54.7,38.8,30.5,41.8,29.9,33.0,68.3,33.6,80.2,22.4
2022-08-02,11,1289.3,435.8,147.0,238.4,77.2,80.7,231.4,287.9,109.0,725.7,112.6,149.1,63.8,42.4,25.9,54.4,24.3,26.1,66.9,34.6,86.2,27.7
2022-08-02,12,1260.1,420.5,148.4,244.7,84.0,85.6,239.9,284.1,98.2,695.6,80.2,150.2,57.7,42.9,32.9,58.7,41.4,39.3,68.7,35.0,92.5,35.0
2022-08-02,13,1310.4,420.8,145.2,217.9,76.4,88.8,238.2,298.9,94.4,730.8,115.2,161.6,59.6,39.8,30.2,49.6,33.2,36.5,67.2,33.7,97.1,22.7
2022-08-02,14,1304.5,439.0,146.6,222.0,76.8,79.2,255.0,336.8,96.2,718.2,115.2,151.7,58.7,44.3,24.7,48.5,34.9,35.1,66.6,37.1,94.4,23.4
2022-08-02,15,1289.1,451.2,163.3,225.6,82.2,77.0,255.2,376.8,99.6,720.7,70.0,161.6,57.1,37.3,25.9,39.2,30.3,36.5,67.2,29.5,88.8,30.0
2022-08-02,16,1272.5,414.0,153.2,191.8,80.7,81.0,242.4,349.9,92.3,689.7,31.3,156.6,53.3,37.8,34.9,37.7,31.8,35.2,56.8,33.2,86.3,20.4
2022-08-02,17,1264.2,435.6,161.5,228.7,89.2,81.0,232.6,349.9,95.5,684.8,25.7,151.5,53.6,40.7,26.3,50.8,39.0,39.5,65.7,33.4,86.5,23.8
2022-08-02,18,1149.8,402.5,172.8,232.3,87.0,92.7,216.5,344.3,72.9,691.5,10.8,138.8,49.3,60.2,27.9,55.2,30.8,32.2,52.1,28.2,85.1,26.9
2022-08-02,19,1092.0,352.3,170.2,144.9,74.0,109.0,228.7,340.2,58.7,647.7,0.0,132.5,50.4,50.8,41.1,54.1,35.8,31.2,48.8,27.7,72.2,17.4
2022-08-02,20,1104.0,337.2,176.2,96.4,73.5,112.5,205.2,346.4,49.3,649.5,0.0,129.6,49.3,56.5,64.0,43.5,37.2,34.3,58.6,25.1,75.1,17.8
2022-08-02,21,1088.2,335.0,166.0,84.0,79.7,110.0,209.3,357.8,42.8,640.6,0.0,127.8,45.7,39.0,50.3,40.5,32.1,39.1,48.5,16.9,75.1,17.3
2022-08-02,22,1019.9,327.9,178.7,52.5,78.0,104.9,201.1,327.1,48.3,602.1,0.0,113.8,42.4,45.3,37.0,34.9,37.0,33.8,48.1,26.6,65.4,17.4
2022-08-02,23,972.4,318.9,167.9,59.2,72.5,91.4,204.7,334.9,40.5,582.7,0.0,111.8,43.2,51.2,43.0,35.7,27.7,19.5,47.6,23.7,62.4,17.4
