day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-28,0,3239.0,1964.0,1290.0,1975.0,1288.0,1588.0,386.0,139.0,372.0,344.0,386.0,101.0,236.0,39.0,57.0,0.0,0.0,269.0,54.0,755.0,29.0,124.0,92.0,7.0,34.0,73.0,53.0
2022-08-28,1,3068.0,1894.0,1287.0,1896.0,1300.0,1543.0,384.0,149.0,363.0,347.0,375.0,103.0,210.0,32.0,54.0,0.0,0.0,241.0,50.0,780.0,26.0,123.0,87.0,16.0,34.0,68.0,50.0
2022-08-28,2,3009.0,1903.0,1212.0,1910.0,1207.0,1560.0,368.0,124.0,385.0,358.0,436.0,100.0,214.0,30.0,54.0,0.0,0.0,228.0,45.0,720.0,29.0,124.0,88.0,7.0,34.0,63.0,47.0
2022-08-28,3,3057.0,1923.0,1241.0,1925.0,1241.0,1564.0,362.0,132.0,367.0,338.0,434.0,101.0,223.0,28.0,54.0,0.0,0.0,205.0,42.0,779.0,25.0,122.0,92.0,7.0,34.0,65.0,51.0
2022-08-28,4,2988.0,1883.0,1222.0,1884.0,1219.0,1539.0,365.0,142.0,371.0,336.0,381.0,96.0,218.0,28.0,55.0,0.0,0.0,206.0,38.0,775.0,25.0,121.0,88.0,7.0,35.0,57.0,48.0
2022-08-28,5,2974.0,1836.0,1193.0,1839.0,1194.0,1492.0,351.0,129.0,359.0,327.0,369.0,95.0,207.0,28.0,54.0,0.0,0.0,187.0,36.0,758.0,23.0,121.0,91.0,6.0,34.0,60.0,47.0
2022-08-28,6,2915.0,1828.0,1167.0,1833.0,1190.0,1511.0,357.0,93.0,374.0,328.0,369.0,95.0,226.0,30.0,54.0,0.0,0.0,181.0,34.0,742.0,24.0,120.0,88.0,6.0,32.0,54.0,47.0
2022-08-28,7,2955.0,1791.0,1206.0,1798.0,1204.0,1459.0,376.0,85.0,360.0,326.0,371.0,95.0,207.0,26.0,55.0,0.0,0.0,181.0,36.0,770.0,30.0,131.0,98.0,6.0,36.0,58.0,45.0
2022-08-28,8,2999.0,1892.0,1219.0,1886.0,1216.0,1492.0,412.0,122.0,397.0,339.0,401.0,99.0,225.0,43.0,55.0,0.0,0.0,182.0,41.0,774.0,33.0,125.0,106.0,7.0,58.0,59.0,46.0
2022-08-28,9,2945.0,1786.0,1199.0,1774.0,1199.0,1380.0,434.0,37.0,392.0,352.0,310.0,102.0,235.0,32.0,55.0,0.0,0.0,179.0,41.0,798.0,33.0,125.0,103.0,18.0,76.0,67.0,50.0
