day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-26,0,575.4,280.5,795.5,23.2,687.8,380.1,66.6,549.7,464.4,106.5,729.7,966.9,816.2,715.7,113.4,596.3,83.7,285.2,931.8,664.7,132.4,115.1,15.1,41.0,345.8,4.0,375.2
2022-08-26,1,578.5,282.5,796.6,25.2,689.0,381.7,67.0,549.8,464.8,106.8,730.1,967.0,816.4,715.7,113.4,596.3,83.7,285.5,931.8,665.3,132.4,115.2,15.2,41.0,345.9,4.0,375.3
2022-08-26,2,581.6,284.4,797.8,27.1,690.2,383.3,67.4,550.0,465.2,107.2,730.4,967.1,816.6,715.7,113.5,596.3,83.7,285.8,931.9,666.0,132.5,115.3,15.3,41.0,345.9,4.1,375.3
2022-08-26,3,584.7,286.3,799.0,29.0,691.3,384.8,67.7,550.1,465.5,107.5,730.8,967.2,816.8,715.7,113.5,596.3,83.7,286.0,931.9,666.6,132.5,115.5,15.4,41.0,345.9,4.1,375.4
2022-08-26,4,587.7,288.2,800.1,30.9,692.5,386.4,68.1,550.2,465.9,107.9,731.2,967.3,816.9,715.8,113.6,596.3,83.7,286.2,932.0,667.3,132.5,115.6,15.4,41.0,346.0,4.2,375.4
2022-08-26,5,590.7,290.1,801.2,32.8,693.6,387.9,68.5,550.3,466.2,108.2,731.6,967.4,817.1,715.8,113.6,596.3,83.7,286.4,932.0,667.9,132.5,115.7,15.5,41.0,346.0,4.2,375.5
2022-08-26,6,593.7,292.0,802.3,34.7,694.7,389.4,68.8,550.5,466.6,108.6,732.0,967.4,817.3,715.8,113.7,596.3,83.7,286.6,932.0,668.6,132.6,115.8,15.6,41.0,346.0,4.3,375.5
2022-08-26,7,596.7,293.9,803.4,36.6,695.8,390.9,69.2,550.6,466.9,108.9,732.4,967.5,817.4,715.8,113.7,596.3,83.7,286.8,932.1,669.2,132.6,115.9,15.7,41.0,346.1,4.3,375.6
2022-08-26,8,599.8,295.9,804.6,38.6,696.9,392.5,69.6,550.6,467.3,109.3,732.8,967.6,817.7,715.8,113.7,596.3,83.7,287.0,932.1,669.9,132.6,116.0,15.8,41.0,346.1,4.4,375.6
2022-08-26,9,603.7,298.2,806.2,40.9,698.5,394.3,70.1,550.7,467.7,109.7,733.2,967.8,817.9,715.9,113.8,596.4,83.8,287.4,932.1,670.5,132.6,116.1,15.9,41.0,346.2,4.5,375.7
2022-08-26,10,607.9,300.7,807.9,43.4,700.2,396.2,70.7,550.8,468.1,110.1,733.7,968.0,818.2,715.9,113.9,596.7,83.9,287.8,932.2,671.2,132.7,116.3,16.1,41.0,346.2,4.6,375.8
2022-08-26,11,612.2,303.3,809.6,46.0,701.9,398.1,71.4,550.8,468.5,110.5,734.1,968.1,818.5,715.9,113.9,596.9,84.0,288.2,932.2,671.9,132.7,116.4,16.3,41.0,346.3,4.7,375.9
2022-08-26,12,616.5,305.9,811.4,48.6,703.7,400.1,72.0,550.9,468.9,111.0,734.6,968.3,818.7,716.0,114.0,597.1,84.1,288.7,932.3,672.7,132.7,116.5,16.4,41.0,346.4,4.9,376.0
2022-08-26,13,620.8,308.4,813.1,51.2,705.5,402.0,72.7,550.9,469.4,111.4,735.1,968.5,819.0,716.0,114.0,597.3,84.2,289.1,932.4,673.4,132.8,116.7,16.6,41.1,346.4,5.0,376.1
2022-08-26,14,625.2,311.1,814.8,53.8,707.2,404.0,73.3,550.9,469.8,111.9,735.5,968.7,819.3,716.1,114.1,597.5,84.3,289.5,932.4,674.1,132.8,116.8,16.7,41.1,346.5,5.1,376.2
2022-08-26,15,629.7,313.8,816.6,56.5,709.0,406.1,73.9,551.0,470.3,112.4,736.0,968.9,819.6,716.1,114.2,597.7,84.4,289.8,932.4,675.0,132.8,116.9,16.9,41.1,346.6,5.2,376.3
2022-08-26,16,634.2,316.5,818.5,59.2,710.8,408.2,74.5,551.1,470.7,112.9,736.5,969.1,819.9,716.1,114.2,597.9,84.5,290.2,932.5,675.9,132.9,117.1,17.1,41.1,346.6,5.3,376.4
2022-08-26,17,638.7,319.2,820.2,62.0,712.5,410.3,75.1,551.2,471.2,113.4,737.0,969.3,820.1,716.2,114.3,598.0,84.5,290.5,932.5,676.9,132.9,117.2,17.2,41.1,346.7,5.5,376.5
2022-08-26,18,642.8,321.9,821.7,64.6,714.1,412.3,75.7,551.3,471.6,113.8,737.5,969.4,820.4,716.2,114.3,598.0,84.5,290.8,932.6,677.8,133.0,117.3,17.4,41.1,346.8,5.6,376.5
2022-08-26,19,646.7,324.3,823.1,67.0,715.5,414.3,76.2,551.4,472.1,114.2,738.0,969.6,820.7,716.2,114.4,598.0,84.5,291.1,932.6,678.7,133.0,117.5,17.5,41.1,346.8,5.6,376.6
2022-08-26,20,650.3,326.6,824.4,69.3,716.8,416.1,76.7,551.6,472.5,114.7,738.5,969.7,820.9,716.2,114.4,598.0,84.5,291.4,932.7,679.4,133.0,117.6,17.6,41.2,346.9,5.7,376.7
2022-08-26,21,653.7,328.8,825.7,71.6,718.0,417.9,77.1,551.8,472.8,115.1,738.9,969.8,821.2,716.3,114.5,598.0,84.5,291.6,932.7,680.1,133.0,117.7,17.7,41.2,346.9,5.8,376.7
2022-08-26,22,657.1,331.0,826.9,73.8,719.3,419.7,77.5,551.9,473.2,115.4,739.3,969.9,821.4,716.3,114.5,598.0,84.5,291.9,932.8,680.8,133.1,117.8,17.8,41.2,347.0,5.8,376.8
2022-08-26,23,660.5,333.1,828.2,75.9,720.5,421.4,77.9,552.1,473.6,115.8,739.8,970.0,821.6,716.3,114.6,598.0,84.5,292.2,932.9,681.5,133.1,117.9,17.9,41.2,347.0,5.9,376.8
