day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-11,0,3748.0,2368.0,1460.0,2366.0,1452.0,1969.0,400.0,168.0,457.0,461.0,516.0,132.0,257.0,38.0,55.0,0.0,0.0,364.0,64.0,809.0,36.0,138.0,81.0,19.0,38.0,78.0,55.0
2022-08-11,1,3687.0,2283.0,1436.0,2297.0,1434.0,1902.0,400.0,161.0,458.0,450.0,436.0,130.0,268.0,38.0,54.0,0.0,0.0,348.0,59.0,817.0,38.0,142.0,78.0,8.0,38.0,82.0,53.0
2022-08-11,2,3608.0,2219.0,1452.0,2218.0,1452.0,1841.0,385.0,149.0,442.0,447.0,446.0,125.0,250.0,36.0,54.0,0.0,0.0,324.0,50.0,825.0,37.0,136.0,75.0,18.0,37.0,65.0,51.0
2022-08-11,3,3499.0,2195.0,1405.0,2201.0,1404.0,1848.0,392.0,148.0,436.0,438.0,438.0,120.0,244.0,40.0,55.0,0.0,0.0,281.0,46.0,830.0,30.0,136.0,75.0,6.0,36.0,62.0,52.0
2022-08-11,4,3541.0,2250.0,1363.0,2247.0,1362.0,1884.0,376.0,160.0,433.0,432.0,497.0,120.0,242.0,34.0,54.0,0.0,0.0,287.0,44.0,826.0,34.0,133.0,78.0,7.0,38.0,60.0,55.0
2022-08-11,5,3484.0,2194.0,1357.0,2195.0,1339.0,1831.0,372.0,140.0,434.0,437.0,446.0,119.0,244.0,39.0,54.0,0.0,0.0,272.0,41.0,810.0,32.0,133.0,77.0,7.0,38.0,70.0,51.0
2022-08-11,6,3483.0,2230.0,1342.0,2242.0,1352.0,1844.0,407.0,122.0,442.0,440.0,472.0,122.0,260.0,30.0,61.0,0.0,0.0,300.0,43.0,798.0,36.0,134.0,90.0,17.0,46.0,72.0,58.0
2022-08-11,7,3811.0,2399.0,1460.0,2410.0,1467.0,1942.0,508.0,124.0,449.0,452.0,541.0,142.0,256.0,36.0,60.0,0.0,93.0,327.0,52.0,790.0,37.0,137.0,111.0,15.0,71.0,112.0,60.0
2022-08-11,8,4683.0,2909.0,1796.0,2903.0,1792.0,2360.0,605.0,221.0,472.0,502.0,599.0,190.0,293.0,48.0,74.0,207.0,96.0,362.0,65.0,884.0,47.0,140.0,138.0,19.0,76.0,147.0,79.0
2022-08-11,9,4973.0,3086.0,1916.0,3085.0,1912.0,2452.0,679.0,236.0,500.0,523.0,668.0,202.0,333.0,59.0,69.0,205.0,97.0,371.0,65.0,960.0,48.0,150.0,179.0,21.0,74.0,177.0,98.0
2022-08-11,10,4945.0,3132.0,1907.0,3137.0,1920.0,2527.0,676.0,216.0,505.0,550.0,691.0,211.0,334.0,59.0,67.0,205.0,96.0,310.0,70.0,1018.0,51.0,151.0,173.0,21.0,74.0,172.0,107.0
2022-08-11,11,5036.0,3155.0,1977.0,3168.0,1969.0,2459.0,741.0,212.0,515.0,548.0,669.0,200.0,304.0,57.0,69.0,205.0,96.0,335.0,69.0,1062.0,50.0,148.0,173.0,23.0,77.0,219.0,102.0
2022-08-11,12,4990.0,3094.0,1996.0,3092.0,1982.0,2429.0,728.0,180.0,520.0,543.0,600.0,210.0,347.0,55.0,69.0,205.0,96.0,353.0,63.0,1075.0,54.0,152.0,156.0,23.0,86.0,232.0,102.0
2022-08-11,13,5014.0,3126.0,1976.0,3123.0,1977.0,2482.0,658.0,212.0,524.0,553.0,662.0,202.0,311.0,76.0,68.0,205.0,97.0,349.0,66.0,1055.0,55.0,154.0,145.0,22.0,83.0,175.0,95.0
2022-08-11,14,5046.0,3173.0,1916.0,3181.0,1903.0,2557.0,650.0,213.0,538.0,577.0,693.0,219.0,325.0,61.0,78.0,206.0,96.0,329.0,57.0,1079.0,55.0,159.0,149.0,24.0,86.0,142.0,102.0
2022-08-11,15,5082.0,3140.0,1964.0,3135.0,1962.0,2538.0,626.0,218.0,546.0,578.0,679.0,208.0,335.0,52.0,68.0,205.0,95.0,297.0,62.0,1078.0,53.0,150.0,151.0,24.0,86.0,139.0,101.0
2022-08-11,16,4967.0,3108.0,1919.0,3122.0,1892.0,2515.0,648.0,185.0,527.0,567.0,680.0,222.0,331.0,66.0,70.0,205.0,96.0,288.0,61.0,1070.0,55.0,159.0,144.0,22.0,77.0,150.0,104.0
2022-08-11,17,4631.0,3005.0,1638.0,3021.0,1691.0,2385.0,638.0,193.0,505.0,588.0,592.0,213.0,312.0,51.0,64.0,0.0,0.0,318.0,57.0,1078.0,52.0,150.0,139.0,23.0,82.0,176.0,84.0
2022-08-11,18,4391.0,2896.0,1602.0,2909.0,1634.0,2285.0,638.0,161.0,483.0,587.0,551.0,173.0,314.0,46.0,60.0,0.0,0.0,349.0,59.0,991.0,45.0,152.0,119.0,25.0,74.0,166.0,79.0
2022-08-11,19,4039.0,2584.0,1528.0,2580.0,1524.0,2117.0,505.0,190.0,486.0,520.0,487.0,150.0,296.0,35.0,58.0,0.0,0.0,346.0,62.0,857.0,45.0,143.0,97.0,21.0,66.0,95.0,66.0
2022-08-11,20,4065.0,2608.0,1546.0,2622.0,1542.0,2168.0,470.0,193.0,478.0,508.0,540.0,140.0,323.0,29.0,58.0,0.0,0.0,366.0,58.0,886.0,39.0,143.0,90.0,22.0,73.0,91.0,59.0
2022-08-11,21,3961.0,2483.0,1531.0,2505.0,1520.0,2070.0,445.0,197.0,476.0,493.0,472.0,142.0,278.0,39.0,56.0,0.0,0.0,364.0,61.0,854.0,43.0,149.0,86.0,19.0,60.0,110.0,60.0
2022-08-11,22,3939.0,2494.0,1544.0,2497.0,1541.0,2071.0,437.0,198.0,471.0,489.0,498.0,140.0,272.0,35.0,54.0,0.0,0.0,371.0,65.0,858.0,40.0,145.0,84.0,20.0,60.0,92.0,61.0
2022-08-11,23,3925.0,2478.0,1551.0,2478.0,1554.0,2050.0,441.0,190.0,465.0,486.0,498.0,133.0,275.0,42.0,54.0,0.0,0.0,386.0,60.0,842.0,40.0,143.0,82.0,19.0,44.0,90.0,56.0
