day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-12,0,3603.0,2268.0,1424.0,2284.0,1419.0,1867.0,413.0,156.0,437.0,422.0,459.0,139.0,270.0,24.0,51.0,0.0,0.0,366.0,65.0,841.0,38.0,115.0,105.0,16.0,38.0,80.0,66.0
2022-07-12,1,3552.0,2268.0,1372.0,2276.0,1361.0,1850.0,410.0,148.0,431.0,414.0,448.0,127.0,269.0,30.0,48.0,0.0,0.0,331.0,60.0,848.0,36.0,120.0,102.0,15.0,39.0,64.0,60.0
2022-07-12,2,3522.0,2217.0,1340.0,2216.0,1332.0,1834.0,399.0,135.0,432.0,414.0,492.0,119.0,262.0,29.0,49.0,0.0,0.0,305.0,51.0,846.0,35.0,118.0,101.0,3.0,40.0,68.0,57.0
2022-07-12,3,3376.0,2130.0,1310.0,2133.0,1312.0,1765.0,375.0,137.0,428.0,406.0,430.0,118.0,264.0,18.0,49.0,0.0,0.0,272.0,42.0,848.0,32.0,112.0,98.0,16.0,35.0,69.0,55.0
2022-07-12,4,3370.0,2141.0,1302.0,2143.0,1311.0,1749.0,390.0,134.0,426.0,398.0,429.0,118.0,254.0,34.0,48.0,0.0,0.0,274.0,41.0,868.0,37.0,112.0,101.0,7.0,36.0,86.0,58.0
2022-07-12,5,3332.0,2088.0,1279.0,2090.0,1278.0,1723.0,378.0,109.0,424.0,400.0,434.0,116.0,246.0,46.0,50.0,0.0,0.0,256.0,41.0,826.0,34.0,110.0,96.0,13.0,37.0,65.0,57.0
2022-07-12,6,3527.0,2205.0,1325.0,2221.0,1326.0,1814.0,412.0,108.0,424.0,403.0,511.0,118.0,242.0,26.0,50.0,0.0,0.0,278.0,40.0,829.0,43.0,118.0,107.0,3.0,43.0,66.0,70.0
2022-07-12,7,3542.0,2295.0,1319.0,2309.0,1316.0,1772.0,562.0,102.0,446.0,407.0,449.0,130.0,264.0,43.0,52.0,0.0,0.0,306.0,51.0,829.0,43.0,126.0,136.0,12.0,58.0,141.0,80.0
2022-07-12,8,4594.0,2952.0,1771.0,2933.0,1773.0,2298.0,649.0,148.0,481.0,482.0,583.0,259.0,339.0,44.0,67.0,293.0,108.0,368.0,77.0,902.0,42.0,132.0,180.0,9.0,74.0,168.0,94.0
2022-07-12,9,4897.0,3167.0,1884.0,3162.0,1872.0,2483.0,686.0,145.0,512.0,515.0,650.0,303.0,356.0,44.0,67.0,205.0,104.0,369.0,71.0,1060.0,58.0,140.0,192.0,21.0,90.0,165.0,127.0
2022-07-12,10,4966.0,3177.0,1911.0,3180.0,1912.0,2508.0,708.0,103.0,544.0,540.0,612.0,290.0,364.0,63.0,74.0,205.0,103.0,339.0,68.0,1091.0,55.0,150.0,185.0,22.0,87.0,162.0,122.0
2022-07-12,11,5064.0,3195.0,1937.0,3194.0,1944.0,2500.0,748.0,159.0,540.0,540.0,668.0,251.0,364.0,58.0,70.0,205.0,102.0,344.0,63.0,1129.0,47.0,141.0,185.0,21.0,89.0,225.0,121.0
2022-07-12,12,5058.0,3164.0,2003.0,3140.0,1998.0,2425.0,760.0,99.0,550.0,535.0,640.0,234.0,376.0,64.0,71.0,205.0,102.0,368.0,68.0,1097.0,47.0,149.0,178.0,19.0,76.0,257.0,116.0
