day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-25,0,3274.0,2085.0,1279.0,2091.0,1274.0,1705.0,399.0,147.0,420.0,398.0,432.0,102.0,226.0,19.0,49.0,0.0,0.0,306.0,59.0,770.0,29.0,127.0,99.0,16.0,33.0,73.0,56.0
2022-07-25,1,3268.0,2068.0,1229.0,2066.0,1237.0,1705.0,406.0,135.0,420.0,393.0,479.0,103.0,191.0,30.0,48.0,0.0,0.0,286.0,51.0,763.0,29.0,126.0,96.0,15.0,34.0,82.0,57.0
2022-07-25,2,3173.0,2026.0,1236.0,2033.0,1234.0,1666.0,385.0,120.0,402.0,394.0,427.0,100.0,184.0,30.0,48.0,0.0,0.0,254.0,42.0,761.0,35.0,122.0,98.0,8.0,31.0,60.0,56.0
2022-07-25,3,3070.0,1986.0,1189.0,1993.0,1181.0,1636.0,397.0,129.0,413.0,395.0,419.0,99.0,202.0,25.0,48.0,0.0,0.0,238.0,38.0,755.0,29.0,124.0,98.0,6.0,32.0,59.0,56.0
2022-07-25,4,3086.0,1991.0,1190.0,1988.0,1190.0,1624.0,390.0,131.0,408.0,383.0,427.0,99.0,176.0,26.0,48.0,0.0,0.0,233.0,37.0,735.0,28.0,123.0,98.0,3.0,32.0,67.0,53.0
2022-07-25,5,3072.0,1977.0,1145.0,1978.0,1146.0,1619.0,371.0,125.0,405.0,394.0,472.0,95.0,174.0,38.0,50.0,0.0,0.0,228.0,37.0,709.0,28.0,122.0,97.0,3.0,30.0,59.0,53.0
2022-07-25,6,3130.0,2026.0,1194.0,2028.0,1189.0,1637.0,402.0,97.0,424.0,389.0,444.0,111.0,220.0,29.0,48.0,0.0,0.0,232.0,36.0,764.0,32.0,122.0,109.0,3.0,44.0,69.0,60.0
2022-07-25,7,3704.0,2233.0,1470.0,2255.0,1468.0,1767.0,510.0,122.0,435.0,399.0,488.0,110.0,270.0,34.0,52.0,206.0,117.0,266.0,45.0,775.0,36.0,120.0,131.0,7.0,68.0,115.0,68.0
2022-07-25,8,4217.0,2669.0,1626.0,2675.0,1626.0,2062.0,619.0,111.0,454.0,425.0,537.0,206.0,303.0,57.0,70.0,205.0,110.0,285.0,66.0,828.0,37.0,133.0,185.0,18.0,87.0,149.0,79.0
2022-07-25,9,4559.0,2891.0,1763.0,2900.0,1761.0,2233.0,665.0,110.0,483.0,483.0,652.0,202.0,325.0,42.0,67.0,205.0,108.0,303.0,62.0,905.0,51.0,139.0,192.0,21.0,86.0,154.0,106.0
2022-07-25,10,4624.0,2950.0,1717.0,2946.0,1713.0,2275.0,708.0,86.0,508.0,512.0,649.0,209.0,324.0,61.0,71.0,205.0,106.0,298.0,67.0,910.0,50.0,152.0,190.0,22.0,82.0,161.0,105.0
2022-07-25,11,4588.0,2921.0,1731.0,2911.0,1733.0,2221.0,728.0,106.0,516.0,506.0,608.0,225.0,319.0,55.0,67.0,205.0,105.0,314.0,80.0,926.0,53.0,158.0,190.0,21.0,85.0,198.0,107.0
