day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-27,0,3328.0,2045.0,1349.0,2060.0,1347.0,1673.0,406.0,143.0,399.0,382.0,411.0,106.0,239.0,33.0,52.0,0.0,0.0,294.0,59.0,772.0,36.0,127.0,91.0,17.0,36.0,78.0,51.0
2022-08-27,1,3364.0,2070.0,1328.0,2077.0,1330.0,1716.0,382.0,141.0,411.0,374.0,467.0,100.0,239.0,22.0,51.0,0.0,0.0,282.0,54.0,790.0,30.0,128.0,92.0,7.0,36.0,66.0,51.0
2022-08-27,2,3262.0,2000.0,1306.0,2000.0,1309.0,1649.0,379.0,136.0,409.0,365.0,412.0,98.0,218.0,29.0,52.0,0.0,0.0,267.0,45.0,774.0,30.0,130.0,91.0,17.0,38.0,62.0,51.0
2022-08-27,3,3191.0,1960.0,1269.0,1965.0,1268.0,1621.0,378.0,134.0,395.0,356.0,404.0,95.0,217.0,25.0,52.0,0.0,0.0,236.0,42.0,798.0,29.0,126.0,94.0,7.0,34.0,64.0,51.0
2022-08-27,4,3153.0,1972.0,1229.0,1976.0,1219.0,1635.0,369.0,138.0,403.0,352.0,397.0,98.0,233.0,28.0,50.0,0.0,0.0,239.0,40.0,746.0,28.0,125.0,88.0,14.0,34.0,56.0,51.0
2022-08-27,5,3126.0,1959.0,1246.0,1956.0,1258.0,1598.0,367.0,130.0,400.0,357.0,394.0,96.0,223.0,32.0,50.0,0.0,0.0,214.0,40.0,775.0,28.0,124.0,88.0,6.0,34.0,60.0,50.0
2022-08-27,6,3098.0,1942.0,1233.0,1955.0,1229.0,1608.0,367.0,99.0,404.0,359.0,464.0,92.0,222.0,24.0,55.0,0.0,0.0,214.0,35.0,786.0,27.0,124.0,89.0,6.0,33.0,53.0,50.0
2022-08-27,7,3129.0,1928.0,1246.0,1936.0,1244.0,1572.0,369.0,100.0,408.0,361.0,400.0,94.0,217.0,30.0,55.0,0.0,0.0,208.0,36.0,776.0,27.0,125.0,91.0,6.0,40.0,58.0,56.0
2022-08-27,8,3159.0,1974.0,1211.0,1966.0,1216.0,1587.0,414.0,99.0,405.0,366.0,410.0,97.0,221.0,31.0,51.0,0.0,0.0,223.0,42.0,758.0,30.0,129.0,105.0,6.0,56.0,72.0,55.0
2022-08-27,9,3049.0,2001.0,1098.0,2001.0,1094.0,1581.0,432.0,86.0,412.0,368.0,404.0,100.0,214.0,38.0,52.0,0.0,0.0,231.0,41.0,615.0,31.0,136.0,109.0,7.0,57.0,81.0,65.0
