day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-01,0,151.2,452.7,426.4,472.4,119.4,250.8,32.1,56.1,0.0,0.0,348.3,63.6,783.8,32.4,139.6,99.3,8.8,33.4,84.6,58.4
2022-08-01,1,152.2,442.1,425.0,500.5,116.4,243.7,31.3,55.5,0.0,0.0,330.7,57.0,801.1,30.4,151.2,96.7,8.0,38.6,77.9,58.7
2022-08-01,2,137.5,438.7,427.7,509.6,110.3,254.4,31.2,55.7,0.0,0.0,322.0,51.8,831.8,34.2,139.2,93.9,6.6,33.5,73.7,56.4
2022-08-01,3,142.9,450.4,425.7,485.7,104.8,272.4,31.2,54.9,0.0,0.0,286.9,43.4,819.8,35.1,138.2,91.8,3.1,37.0,67.8,56.4
2022-08-01,4,142.1,437.4,422.2,465.5,100.7,249.9,29.5,72.6,0.0,0.0,271.4,42.1,807.6,34.8,137.3,93.2,2.8,36.4,75.4,55.8
2022-08-01,5,129.0,435.2,418.8,471.1,103.3,253.9,30.1,56.9,0.0,0.0,271.0,37.7,802.3,28.5,137.9,94.6,2.7,39.2,58.9,53.5
2022-08-01,6,105.2,436.3,418.9,567.3,113.0,253.9,27.8,61.1,0.0,0.0,263.7,39.8,768.6,37.2,136.0,108.6,6.7,39.6,70.3,62.3
2022-08-01,7,102.9,448.5,422.4,567.3,136.2,284.5,40.3,61.5,0.0,0.0,301.0,50.9,821.5,29.3,139.1,139.1,15.8,64.6,120.5,74.4
2022-08-01,8,166.8,486.1,498.4,653.1,229.4,320.0,52.3,67.5,210.9,139.8,349.8,68.0,933.2,50.0,161.2,184.2,20.3,70.2,149.5,94.8
2022-08-01,9,159.0,528.6,542.9,684.5,285.4,364.7,58.6,75.7,210.0,137.5,373.4,69.7,991.1,49.8,171.1,192.1,22.5,85.2,164.8,113.8
2022-08-01,10,160.4,550.7,557.0,670.2,292.5,363.8,42.8,71.5,209.9,137.5,312.8,63.1,1029.4,53.6,163.1,191.4,22.9,91.2,166.8,115.8
2022-08-01,11,138.2,553.4,565.3,717.9,228.1,341.0,62.4,72.8,210.1,137.7,342.6,57.0,1086.1,52.3,164.1,187.5,23.5,78.7,237.6,121.1
2022-08-01,12,135.3,558.8,547.3,675.4,233.6,337.9,54.8,83.4,209.8,137.8,373.2,65.1,1038.7,50.5,159.1,159.7,24.0,85.7,239.4,103.7
2022-08-01,13,185.1,565.4,567.3,639.1,237.3,363.4,54.8,68.9,209.9,138.0,360.9,66.9,1013.2,48.7,164.9,156.5,22.8,96.8,161.9,111.7
2022-08-01,14,198.2,557.5,567.3,667.0,226.8,365.1,56.6,68.3,210.1,137.1,297.4,47.7,1069.8,52.3,159.6,159.8,24.7,84.7,143.7,117.6
2022-08-01,15,301.5,561.5,584.8,719.5,230.3,358.9,63.4,68.5,210.2,137.2,280.5,59.4,1051.2,55.7,163.8,157.3,23.9,83.2,137.6,122.3
2022-08-01,16,214.0,560.2,560.6,719.5,247.7,357.2,59.7,68.0,210.1,137.5,258.8,53.7,1027.2,52.6,162.9,157.5,24.0,77.8,174.6,110.8
2022-08-01,17,218.5,551.3,561.9,628.8,221.1,348.6,56.1,66.5,0.0,0.0,300.6,52.2,959.7,53.0,158.2,149.9,23.1,81.5,174.1,110.7
2022-08-01,18,194.5,498.9,546.8,599.7,176.0,340.8,47.0,62.3,0.0,0.0,356.3,58.3,862.3,48.8,153.6,125.7,24.4,85.9,178.2,80.3
2022-08-01,19,198.3,504.2,521.0,521.9,144.7,310.3,43.0,53.5,0.0,0.0,406.8,58.5,856.1,47.4,159.2,103.2,14.6,83.3,115.4,69.2
2022-08-01,20,223.6,491.7,498.6,509.7,139.2,344.4,27.6,53.3,0.0,0.0,433.0,60.4,854.1,42.2,151.5,99.3,22.3,77.7,95.7,60.9
2022-08-01,21,198.1,480.1,485.1,540.8,138.8,296.7,25.1,55.5,0.0,0.0,379.9,65.3,849.9,41.4,152.4,92.6,21.0,53.1,94.2,60.8
2022-08-01,22,206.3,473.3,474.3,491.2,140.8,291.6,35.1,51.4,0.0,0.0,397.1,68.5,822.8,36.5,143.2,87.6,19.0,44.5,103.7,57.1
2022-08-01,23,201.0,452.7,468.7,529.9,128.2,290.5,25.9,51.7,0.0,0.0,393.3,68.1,805.3,35.2,139.7,83.1,18.9,42.0,82.5,55.8
