day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-21,0,3505.0,2123.0,1443.0,2115.0,1445.0,1733.0,403.0,170.0,408.0,414.0,464.0,123.0,244.0,26.0,53.0,0.0,0.0,336.0,63.0,799.0,37.0,128.0,93.0,19.0,37.0,74.0,55.0
2022-08-21,1,3516.0,2167.0,1430.0,2167.0,1430.0,1775.0,392.0,146.0,410.0,408.0,482.0,114.0,208.0,32.0,52.0,0.0,0.0,312.0,61.0,807.0,34.0,126.0,93.0,18.0,36.0,61.0,55.0
2022-08-21,2,3337.0,2043.0,1363.0,2045.0,1358.0,1660.0,394.0,133.0,417.0,396.0,416.0,115.0,189.0,36.0,52.0,0.0,0.0,284.0,49.0,781.0,29.0,129.0,92.0,8.0,37.0,69.0,58.0
2022-08-21,3,3312.0,2012.0,1331.0,2007.0,1329.0,1647.0,400.0,150.0,391.0,390.0,414.0,113.0,186.0,21.0,52.0,0.0,0.0,254.0,48.0,785.0,36.0,127.0,90.0,8.0,35.0,65.0,58.0
2022-08-21,4,3293.0,2020.0,1322.0,2021.0,1318.0,1645.0,380.0,150.0,403.0,392.0,425.0,111.0,198.0,39.0,53.0,0.0,0.0,248.0,42.0,779.0,35.0,125.0,93.0,7.0,40.0,59.0,53.0
2022-08-21,5,3240.0,2010.0,1297.0,2016.0,1292.0,1654.0,376.0,132.0,403.0,382.0,415.0,111.0,204.0,26.0,52.0,0.0,0.0,253.0,40.0,760.0,32.0,123.0,90.0,7.0,35.0,55.0,54.0
2022-08-21,6,3239.0,1983.0,1331.0,1995.0,1328.0,1637.0,371.0,108.0,401.0,385.0,471.0,110.0,178.0,26.0,52.0,0.0,0.0,246.0,37.0,770.0,29.0,122.0,90.0,7.0,35.0,60.0,53.0
2022-08-21,7,3309.0,2045.0,1328.0,2042.0,1327.0,1660.0,385.0,100.0,400.0,386.0,426.0,112.0,240.0,41.0,52.0,0.0,0.0,234.0,42.0,801.0,29.0,130.0,94.0,8.0,39.0,61.0,53.0
2022-08-21,8,3390.0,2125.0,1356.0,2121.0,1354.0,1709.0,436.0,104.0,410.0,389.0,412.0,118.0,297.0,40.0,52.0,0.0,0.0,231.0,49.0,821.0,38.0,124.0,106.0,19.0,57.0,72.0,57.0
2022-08-21,9,3437.0,2179.0,1318.0,2163.0,1317.0,1734.0,455.0,85.0,415.0,398.0,414.0,119.0,297.0,45.0,53.0,0.0,0.0,244.0,49.0,782.0,30.0,128.0,107.0,8.0,62.0,95.0,59.0
2022-08-21,10,3493.0,2249.0,1311.0,2226.0,1308.0,1804.0,464.0,88.0,440.0,402.0,482.0,178.0,299.0,42.0,61.0,0.0,0.0,237.0,51.0,797.0,34.0,134.0,108.0,9.0,61.0,99.0,65.0
2022-08-21,11,3640.0,2292.0,1383.0,2283.0,1372.0,1827.0,463.0,105.0,442.0,411.0,492.0,176.0,292.0,35.0,57.0,0.0,0.0,267.0,54.0,810.0,36.0,130.0,107.0,17.0,59.0,108.0,66.0
2022-08-21,12,3631.0,2288.0,1442.0,2292.0,1440.0,1852.0,461.0,98.0,442.0,430.0,487.0,131.0,316.0,34.0,54.0,0.0,0.0,324.0,58.0,843.0,34.0,138.0,109.0,19.0,59.0,96.0,71.0
2022-08-21,13,3685.0,2323.0,1474.0,2326.0,1478.0,1861.0,464.0,90.0,439.0,436.0,457.0,146.0,302.0,48.0,60.0,0.0,0.0,312.0,61.0,848.0,36.0,134.0,116.0,21.0,62.0,88.0,68.0
2022-08-21,14,3856.0,2478.0,1438.0,2481.0,1436.0,2037.0,461.0,109.0,471.0,454.0,535.0,147.0,311.0,55.0,54.0,0.0,0.0,291.0,63.0,814.0,36.0,136.0,111.0,22.0,67.0,82.0,71.0
2022-08-21,15,3773.0,2381.0,1422.0,2385.0,1418.0,1943.0,467.0,113.0,469.0,452.0,473.0,156.0,307.0,36.0,58.0,0.0,0.0,292.0,62.0,818.0,38.0,138.0,115.0,14.0,66.0,85.0,59.0
2022-08-21,16,3817.0,2420.0,1484.0,2424.0,1462.0,1944.0,476.0,98.0,463.0,456.0,484.0,159.0,328.0,30.0,58.0,0.0,0.0,310.0,60.0,843.0,38.0,145.0,114.0,15.0,68.0,101.0,57.0
2022-08-21,17,3885.0,2488.0,1484.0,2483.0,1494.0,2019.0,479.0,131.0,447.0,441.0,530.0,156.0,330.0,30.0,56.0,0.0,0.0,352.0,66.0,829.0,37.0,141.0,113.0,23.0,69.0,87.0,53.0
2022-08-21,18,3855.0,2474.0,1449.0,2472.0,1448.0,2030.0,484.0,162.0,443.0,445.0,536.0,156.0,342.0,29.0,58.0,0.0,0.0,357.0,65.0,801.0,41.0,146.0,116.0,22.0,64.0,83.0,56.0
2022-08-21,19,3836.0,2416.0,1469.0,2421.0,1472.0,1971.0,466.0,166.0,455.0,436.0,484.0,140.0,325.0,39.0,57.0,0.0,0.0,348.0,67.0,803.0,39.0,133.0,110.0,23.0,69.0,89.0,55.0
2022-08-21,20,3878.0,2420.0,1471.0,2432.0,1472.0,1996.0,454.0,169.0,443.0,423.0,529.0,146.0,310.0,31.0,54.0,0.0,0.0,366.0,67.0,811.0,37.0,137.0,113.0,22.0,63.0,112.0,56.0
2022-08-21,21,3818.0,2421.0,1420.0,2417.0,1424.0,1997.0,446.0,201.0,443.0,422.0,488.0,202.0,290.0,38.0,53.0,0.0,0.0,370.0,65.0,763.0,43.0,133.0,95.0,19.0,44.0,87.0,56.0
2022-08-21,22,3802.0,2361.0,1510.0,2369.0,1499.0,1963.0,424.0,159.0,431.0,421.0,523.0,184.0,264.0,39.0,59.0,0.0,0.0,373.0,69.0,805.0,38.0,138.0,94.0,20.0,44.0,81.0,55.0
2022-08-21,23,3688.0,2250.0,1486.0,2248.0,1484.0,1852.0,425.0,150.0,435.0,420.0,445.0,132.0,264.0,30.0,53.0,0.0,0.0,372.0,67.0,784.0,35.0,135.0,96.0,20.0,43.0,76.0,58.0
