day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-31,0,185.2,435.7,411.7,449.5,112.7,229.8,21.9,51.5,0.0,0.0,305.5,61.8,808.3,39.6,131.4,94.3,16.3,40.6,97.5,69.5
2022-08-31,1,149.6,419.1,404.6,474.8,107.2,235.8,25.1,50.8,0.0,0.0,268.0,55.6,788.8,39.8,129.8,91.3,7.1,35.3,73.6,64.0
2022-08-31,2,134.0,419.0,404.6,437.8,106.9,225.0,25.5,50.4,0.0,0.0,248.9,49.6,790.3,31.9,131.7,92.2,6.9,35.3,64.4,62.3
2022-08-31,3,145.3,427.8,398.5,423.4,103.7,219.0,38.0,51.8,0.0,0.0,232.0,42.0,761.4,31.4,129.1,89.6,7.0,34.3,64.4,61.6
2022-08-31,4,150.1,409.1,394.0,425.3,103.6,202.0,35.2,51.8,0.0,0.0,217.5,37.1,743.9,31.9,129.9,90.1,6.1,33.8,59.1,60.7
2022-08-31,5,135.3,416.6,392.5,419.6,102.2,220.7,30.2,51.3,0.0,0.0,210.2,37.0,747.9,30.9,128.3,92.0,6.4,32.4,54.3,59.0
2022-08-31,6,108.5,394.2,385.4,471.1,102.5,209.1,28.7,49.8,0.0,0.0,220.5,39.2,737.8,32.0,128.2,100.7,6.0,32.3,75.5,57.1
2022-08-31,7,107.8,416.6,376.3,464.7,115.7,208.3,32.6,58.5,0.0,0.0,260.7,41.1,754.4,37.7,130.0,125.3,17.3,55.1,117.3,89.4
2022-08-31,8,118.9,410.8,401.1,558.5,179.1,239.6,24.7,76.0,0.0,0.0,293.0,60.8,786.1,43.9,144.4,157.6,20.3,74.7,117.2,85.9
2022-08-31,9,109.1,436.3,434.0,567.6,177.4,235.9,35.3,66.9,0.0,0.0,328.6,70.4,843.3,46.0,155.5,182.4,21.9,81.9,129.2,107.7
2022-08-31,10,99.4,461.5,439.6,628.4,183.6,269.8,61.5,79.3,0.0,0.0,270.5,59.1,861.1,48.0,163.6,179.0,22.9,72.0,108.3,106.0
2022-08-31,11,112.4,459.7,448.5,542.8,185.0,305.1,54.6,62.5,0.0,0.0,271.5,58.6,909.2,45.0,153.4,169.2,21.4,79.6,174.3,114.8
2022-08-31,12,99.3,455.6,450.3,544.1,186.5,265.8,53.3,57.4,0.0,0.0,320.1,57.8,885.5,53.5,149.1,162.5,24.5,74.3,171.9,105.4
2022-08-31,13,87.0,484.7,450.3,508.3,197.9,309.9,63.5,62.0,0.0,0.0,288.2,54.2,950.6,52.8,153.8,163.2,24.6,73.3,147.5,109.7
2022-08-31,14,106.1,470.9,472.4,556.0,215.0,300.1,61.3,58.3,0.0,0.0,274.7,49.7,948.0,50.2,150.7,170.8,25.3,76.4,98.8,113.5
2022-08-31,15,115.5,464.6,483.6,552.6,211.9,287.1,56.2,62.2,0.0,0.0,314.0,58.6,940.7,49.3,156.1,163.0,24.6,81.2,111.5,104.2
2022-08-31,16,141.9,472.8,487.4,564.2,214.4,292.5,42.5,56.9,0.0,0.0,289.3,53.4,888.7,46.4,147.2,156.1,23.5,71.1,132.5,101.5
2022-08-31,17,155.2,472.1,458.1,580.4,209.7,288.7,43.8,60.7,0.0,0.0,325.9,52.7,849.7,46.9,150.0,157.2,24.8,69.3,130.7,88.7
2022-08-31,18,191.2,452.5,422.2,507.1,172.3,298.5,38.5,56.2,0.0,0.0,340.4,60.2,837.6,43.7,141.1,137.7,21.5,82.8,128.1,73.9
2022-08-31,19,216.7,453.4,403.4,475.4,138.9,269.5,31.6,67.7,0.0,0.0,389.7,56.7,804.5,48.8,136.3,116.0,22.6,74.3,89.4,72.8
2022-08-31,20,207.5,437.2,409.4,505.4,129.2,305.8,28.1,54.5,0.0,0.0,364.9,54.4,776.9,44.2,136.7,109.1,20.7,72.9,83.7,70.2
2022-08-31,21,197.2,437.9,405.8,452.4,128.7,290.3,27.9,53.9,0.0,0.0,301.1,57.1,793.2,42.8,135.7,100.6,21.6,52.6,88.9,66.9
2022-08-31,22,161.2,436.5,405.8,440.0,127.6,259.0,20.7,54.3,0.0,0.0,283.4,59.5,777.6,44.9,135.5,99.0,20.7,56.3,89.0,66.7
2022-08-31,23,147.5,440.9,397.2,484.8,118.8,255.9,30.5,51.4,0.0,0.0,283.6,61.7,797.1,39.3,138.1,97.9,19.9,47.4,89.5,63.9
