day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-21,0,224.4,166.2,551.2,906.1,444.4,685.6,648.4,438.9,97.7,717.9,316.0,842.3,594.0,694.4,66.5,549.9,59.2,31.1,887.7,1.1,104.7,7.1,919.2,32.9,300.9,928.6,318.0
2022-07-21,1,227.7,168.3,552.5,908.2,445.7,687.3,648.8,439.0,98.0,718.2,316.4,842.5,594.2,694.4,66.6,549.9,59.2,31.4,887.7,1.8,104.7,7.2,919.3,32.9,300.9,928.7,318.1
2022-07-21,2,230.9,170.3,553.6,910.2,446.8,688.9,649.2,439.1,98.4,718.6,316.8,842.5,594.4,694.5,66.6,549.9,59.2,31.7,887.8,2.4,104.7,7.4,919.4,32.9,301.0,928.7,318.1
2022-07-21,3,234.0,172.3,554.8,912.2,448.0,690.5,649.5,439.2,98.8,719.0,317.2,842.6,594.5,694.5,66.7,549.9,59.2,31.9,887.8,3.1,104.7,7.5,919.4,32.9,301.0,928.8,318.2
2022-07-21,4,237.1,174.3,555.9,914.1,449.1,692.1,649.9,439.4,99.1,719.3,317.6,842.7,594.7,694.5,66.7,549.9,59.2,32.2,887.9,3.7,104.8,7.6,919.5,32.9,301.0,928.8,318.3
2022-07-21,5,240.1,176.2,557.1,916.1,450.2,693.7,650.3,439.5,99.5,719.7,318.0,842.8,594.9,694.5,66.8,549.9,59.2,32.4,887.9,4.4,104.8,7.7,919.6,32.9,301.1,928.9,318.3
2022-07-21,6,243.2,178.2,558.2,918.1,451.3,695.2,650.6,439.6,99.9,720.0,318.4,842.9,595.1,694.5,66.8,549.9,59.2,32.6,887.9,5.1,104.8,7.8,919.7,32.9,301.1,928.9,318.4
2022-07-21,7,246.3,180.2,559.3,920.1,452.4,696.9,651.0,439.7,100.2,720.4,318.9,843.0,595.3,694.6,66.9,549.9,59.2,32.8,888.0,5.7,104.9,7.9,919.8,32.9,301.1,929.0,318.4
2022-07-21,8,249.7,182.4,560.4,922.3,453.6,698.6,651.5,439.8,100.6,720.8,319.3,843.2,595.5,694.6,66.9,549.9,59.2,33.1,888.0,6.4,104.9,8.0,919.9,32.9,301.2,929.1,318.5
2022-07-21,9,253.7,185.0,561.9,924.9,455.1,700.6,652.1,439.9,101.0,721.2,319.8,843.3,595.8,694.6,67.0,550.0,59.3,33.3,888.1,7.1,104.9,8.2,920.1,32.9,301.2,929.2,318.6
2022-07-21,10,258.2,187.8,563.5,927.7,456.7,702.8,652.7,440.0,101.5,721.6,320.4,843.5,596.1,694.7,67.0,550.2,59.4,33.6,888.1,7.9,104.9,8.3,920.3,33.0,301.3,929.3,318.7
2022-07-21,11,262.7,190.7,565.2,930.6,458.3,705.1,653.4,440.2,101.9,722.1,321.0,843.7,596.4,694.7,67.1,550.5,59.5,33.9,888.2,8.7,105.0,8.4,920.4,33.0,301.4,929.4,318.8
2022-07-21,12,267.3,193.7,566.8,933.6,460.0,707.3,654.1,440.4,102.4,722.6,321.5,843.9,596.8,694.7,67.2,550.7,59.7,34.1,888.2,9.5,105.0,8.5,920.6,33.0,301.5,929.6,318.9
2022-07-21,13,271.8,196.6,568.4,936.5,461.6,709.5,654.9,440.5,102.8,723.0,322.1,844.1,597.1,694.8,67.2,550.9,59.8,34.4,888.3,10.3,105.1,8.7,920.9,33.0,301.5,929.7,319.0
2022-07-21,14,276.4,199.6,570.1,939.5,463.2,711.7,655.6,440.6,103.3,723.5,322.6,844.3,597.4,694.8,67.3,551.1,60.0,34.6,888.3,11.1,105.1,8.8,921.1,33.0,301.6,929.8,319.1
2022-07-21,15,281.0,202.5,571.7,942.5,464.8,714.0,656.3,440.8,103.8,724.0,323.2,844.5,597.7,694.8,67.3,551.3,60.1,34.8,888.4,11.9,105.1,9.0,921.3,33.0,301.7,929.9,319.2
2022-07-21,16,285.5,205.4,573.3,945.3,466.5,716.2,656.9,440.9,104.2,724.4,323.7,844.7,598.0,694.9,67.4,551.5,60.2,35.1,888.4,12.7,105.2,9.1,921.5,33.0,301.8,930.0,319.3
2022-07-21,17,289.8,208.2,574.8,948.2,468.0,718.4,657.6,441.1,104.7,724.9,324.2,844.9,598.2,694.9,67.4,551.7,60.3,35.3,888.5,13.5,105.2,9.2,921.7,33.1,301.8,930.1,319.4
2022-07-21,18,293.8,211.0,576.1,950.9,469.3,720.5,658.2,441.2,105.1,725.4,324.8,845.1,598.5,694.9,67.5,551.7,60.3,35.6,888.5,14.2,105.3,9.3,921.9,33.1,301.9,930.2,319.5
2022-07-21,19,297.6,213.5,577.3,953.5,470.5,722.5,658.7,441.4,105.6,725.8,325.3,845.2,598.8,695.0,67.5,551.7,60.3,35.9,888.6,15.0,105.3,9.5,922.0,33.1,302.0,930.4,319.5
2022-07-21,20,301.2,215.9,578.6,955.9,471.7,724.5,659.2,441.5,106.0,726.3,325.7,845.4,599.1,695.0,67.6,551.7,60.3,36.1,888.6,15.7,105.3,9.6,922.1,33.1,302.0,930.4,319.6
2022-07-21,21,304.9,218.3,579.8,958.3,473.0,726.4,659.6,441.7,106.4,726.7,326.2,845.5,599.3,695.0,67.6,551.7,60.3,36.5,888.7,16.4,105.4,9.7,922.2,33.1,302.1,930.5,319.6
2022-07-21,22,308.4,220.6,581.0,960.6,474.2,728.3,660.1,441.9,106.8,727.1,326.7,845.6,599.6,695.0,67.7,551.7,60.3,36.7,888.7,17.1,105.4,9.8,922.3,33.1,302.1,930.6,319.7
2022-07-21,23,311.8,222.9,582.2,962.9,475.4,730.1,660.5,442.1,107.2,727.5,327.1,845.7,599.8,695.1,67.7,551.7,60.3,37.0,888.8,17.7,105.4,9.9,922.4,33.1,302.2,930.6,319.8
