day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-24,0,388.8,163.0,726.0,905.5,618.5,287.4,41.9,543.9,444.7,85.7,706.9,959.5,804.0,714.3,110.7,592.6,81.9,272.5,929.4,627.0,130.8,109.1,8.9,40.4,343.3,999.5,371.8
2022-08-24,1,392.3,165.2,727.3,907.7,619.8,289.2,42.3,544.1,445.1,86.1,707.4,959.6,804.2,714.3,110.8,592.6,81.9,272.8,929.4,627.7,130.8,109.2,9.0,40.4,343.3,999.6,371.9
2022-08-24,2,395.7,167.3,728.6,909.9,621.0,291.0,42.7,544.2,445.4,86.5,707.8,959.7,804.4,714.3,110.8,592.6,81.9,273.1,929.5,628.4,130.9,109.3,9.1,40.5,343.4,999.6,371.9
2022-08-24,3,399.0,169.4,729.8,912.0,622.2,292.7,43.1,544.3,445.8,86.9,708.2,959.9,804.6,714.4,110.9,592.6,81.9,273.4,929.5,629.0,130.9,109.4,9.2,40.5,343.4,999.7,372.0
2022-08-24,4,402.3,171.5,731.0,914.1,623.4,294.4,43.5,544.4,446.1,87.3,708.6,960.0,804.9,714.4,110.9,592.6,81.9,273.6,929.6,629.7,130.9,109.5,9.3,40.5,343.4,999.7,372.0
2022-08-24,5,405.6,173.6,732.2,916.1,624.6,296.0,43.9,544.6,446.5,87.7,709.1,960.1,805.1,714.4,111.0,592.6,81.9,273.9,929.6,630.4,131.0,109.7,9.4,40.5,343.5,999.8,372.1
2022-08-24,6,408.8,175.7,733.4,918.2,625.8,297.7,44.3,544.7,446.9,88.1,709.5,960.2,805.3,714.4,111.0,592.6,81.9,274.1,929.6,631.1,131.0,109.8,9.5,40.5,343.5,999.9,372.1
2022-08-24,7,412.1,177.8,734.5,920.3,626.9,299.4,44.7,544.8,447.2,88.5,709.9,960.3,805.5,714.4,111.1,592.6,81.9,274.3,929.7,631.8,131.0,109.9,9.6,40.5,343.5,999.9,372.2
2022-08-24,8,415.5,180.0,735.8,922.5,628.2,301.1,45.1,544.9,447.6,88.9,710.4,960.4,805.8,714.5,111.1,592.6,81.9,274.6,929.7,632.5,131.0,110.0,9.7,40.5,343.6,1000.0,372.3
2022-08-24,9,419.6,182.4,737.4,925.0,629.8,303.0,45.7,545.0,448.0,89.3,710.8,960.5,806.0,714.5,111.2,592.8,82.0,274.8,929.8,633.2,131.1,110.1,9.9,40.5,343.6,0.1,372.3
2022-08-24,10,424.1,185.2,739.2,927.8,631.6,305.2,46.4,545.1,448.4,89.8,711.4,960.7,806.3,714.5,111.3,593.0,82.1,275.1,929.8,634.1,131.1,110.3,10.1,40.5,343.7,0.2,372.4
2022-08-24,11,428.8,188.2,740.9,930.7,633.3,307.4,47.1,545.2,448.9,90.3,711.9,961.0,806.6,714.6,111.3,593.2,82.3,275.4,929.9,635.0,131.2,110.4,10.3,40.5,343.8,0.3,372.5
2022-08-24,12,433.6,191.2,742.7,933.7,635.1,309.7,47.8,545.3,449.3,90.8,712.5,961.2,806.9,714.6,111.4,593.4,82.4,275.6,929.9,635.9,131.2,110.5,10.5,40.5,343.9,0.5,372.7
2022-08-24,13,438.2,194.0,744.5,936.6,636.9,311.8,48.5,545.4,449.8,91.2,713.0,961.4,807.2,714.6,111.5,593.6,82.5,275.9,930.0,636.9,131.2,110.7,10.6,40.6,343.9,0.7,372.8
2022-08-24,14,443.0,196.9,746.4,939.5,638.8,314.0,49.2,545.5,450.3,91.8,713.6,961.6,807.5,714.7,111.5,593.8,82.6,276.2,930.1,637.8,131.3,110.8,10.8,40.6,344.0,0.8,372.9
2022-08-24,15,447.8,200.0,748.2,942.5,640.6,316.4,49.9,545.6,450.8,92.3,714.2,961.8,807.8,714.7,111.6,594.1,82.7,276.4,930.1,638.8,131.3,111.0,11.0,40.6,344.1,1.0,373.0
2022-08-24,16,452.6,202.9,750.0,945.5,642.4,318.7,50.5,545.8,451.3,92.8,714.8,962.0,808.1,714.8,111.6,594.3,82.8,276.7,930.2,639.8,131.3,111.1,11.2,40.6,344.1,1.1,373.1
2022-08-24,17,457.3,205.9,751.7,948.5,644.1,321.0,51.2,545.9,451.7,93.3,715.4,962.2,808.4,714.8,111.7,594.4,82.8,276.9,930.2,640.8,131.4,111.2,11.3,40.6,344.2,1.2,373.2
2022-08-24,18,461.6,208.7,753.2,951.3,645.6,323.2,51.8,546.0,452.2,93.8,715.9,962.4,808.6,714.9,111.8,594.4,82.8,277.1,930.3,641.7,131.4,111.4,11.5,40.6,344.3,1.3,373.2
2022-08-24,19,465.6,211.3,754.6,953.9,647.0,325.2,52.4,546.1,452.6,94.2,716.4,962.5,808.9,714.9,111.8,594.4,82.8,277.4,930.3,642.6,131.5,111.5,11.6,40.7,344.3,1.4,373.3
2022-08-24,20,469.4,213.8,755.9,956.4,648.3,327.2,52.9,546.3,453.0,94.7,716.9,962.7,809.2,714.9,111.9,594.4,82.8,277.7,930.4,643.3,131.5,111.6,11.8,40.7,344.4,1.5,373.4
2022-08-24,21,473.1,216.3,757.2,958.9,649.6,329.2,53.4,546.4,453.4,95.1,717.4,962.9,809.5,714.9,111.9,594.4,82.8,278.0,930.4,644.0,131.5,111.8,11.9,40.7,344.5,1.6,373.4
2022-08-24,22,476.7,218.6,758.5,961.2,650.9,331.1,53.8,546.6,453.9,95.5,717.8,963.0,809.7,715.0,112.0,594.4,82.8,278.3,930.5,644.7,131.6,111.9,12.0,40.7,344.5,1.7,373.5
2022-08-24,23,480.2,220.9,759.8,963.5,652.1,333.0,54.2,546.7,454.3,95.9,718.3,963.1,810.0,715.0,112.0,594.4,82.8,278.6,930.5,645.3,131.6,112.0,12.1,40.7,344.5,1.7,373.5
