day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-13,0,510.9,710.5,291.9,449.8,185.3,324.1,554.4,419.0,18.5,635.4,227.3,815.7,543.6,689.7,56.4,538.7,53.0,978.6,878.2,857.6,98.4,984.2,895.6,31.6,291.0,912.2,304.9
2022-07-13,1,514.3,712.6,293.2,451.9,186.6,325.9,554.8,419.1,18.9,635.8,227.8,815.8,543.8,689.7,56.5,538.7,53.0,978.9,878.3,858.3,98.4,984.3,895.6,31.6,291.0,912.3,305.0
2022-07-13,2,517.6,714.7,294.4,454.0,187.8,327.6,555.2,419.3,19.3,636.2,228.2,815.9,544.0,689.7,56.5,538.7,53.0,979.2,878.3,859.0,98.4,984.4,895.7,31.6,291.1,912.3,305.0
2022-07-13,3,520.8,716.8,295.5,456.1,189.0,329.3,555.6,419.4,19.7,636.6,228.6,816.0,544.2,689.7,56.5,538.7,53.0,979.5,878.4,859.7,98.5,984.6,895.8,31.6,291.1,912.4,305.1
2022-07-13,4,524.0,718.9,296.7,458.2,190.1,331.0,555.9,419.5,20.0,637.0,229.0,816.1,544.5,689.7,56.6,538.7,53.0,979.7,878.4,860.3,98.5,984.7,895.9,31.6,291.1,912.5,305.1
2022-07-13,5,527.1,720.9,297.8,460.2,191.2,332.6,556.3,419.6,20.4,637.4,229.4,816.2,544.7,689.7,56.6,538.7,53.0,979.9,878.4,861.0,98.5,984.8,896.0,31.6,291.2,912.5,305.2
2022-07-13,6,530.2,722.8,298.9,462.2,192.3,334.3,556.7,419.7,20.8,637.7,229.8,816.3,544.9,689.8,56.7,538.7,53.0,980.2,878.5,861.7,98.6,984.9,896.1,31.6,291.2,912.6,305.2
2022-07-13,7,533.4,724.9,300.1,464.2,193.5,335.9,557.0,419.8,21.1,638.1,230.2,816.5,545.1,689.8,56.7,538.7,53.0,980.4,878.5,862.4,98.6,985.0,896.2,31.6,291.2,912.6,305.3
2022-07-13,8,536.7,727.0,301.3,466.4,194.7,337.6,557.5,419.9,21.5,638.5,230.6,816.6,545.4,689.8,56.8,538.7,53.1,980.6,878.5,863.1,98.6,985.1,896.3,31.6,291.3,912.7,305.3
2022-07-13,9,540.8,729.6,302.8,468.9,196.2,339.6,558.0,420.0,21.9,638.9,231.1,816.7,545.7,689.8,56.8,538.9,53.2,980.9,878.6,863.8,98.6,985.2,896.4,31.6,291.3,912.8,305.4
2022-07-13,10,545.4,732.5,304.5,471.8,197.9,341.9,558.7,420.2,22.4,639.4,231.7,816.9,546.0,689.9,56.9,539.1,53.3,981.2,878.7,864.7,98.7,985.3,896.6,31.6,291.4,912.9,305.5
2022-07-13,11,550.1,735.5,306.2,474.8,199.6,344.2,559.3,420.3,22.8,639.9,232.4,817.2,546.3,689.9,57.0,539.3,53.4,981.5,878.7,865.6,98.7,985.5,896.8,31.6,291.5,913.1,305.6
2022-07-13,12,554.8,738.4,308.0,477.8,201.4,346.5,560.0,420.4,23.3,640.3,233.0,817.4,546.6,689.9,57.0,539.5,53.5,981.7,878.8,866.5,98.7,985.6,897.0,31.6,291.5,913.2,305.7
2022-07-13,13,559.4,741.3,309.7,480.7,203.1,348.7,560.7,420.5,23.7,640.8,233.6,817.6,546.9,690.0,57.1,539.8,53.6,982.0,878.8,867.4,98.8,985.7,897.2,31.6,291.6,913.4,305.7
2022-07-13,14,564.2,744.4,311.5,483.7,204.9,351.0,561.4,420.6,24.2,641.3,234.2,817.8,547.2,690.0,57.1,540.0,53.7,982.3,878.9,868.4,98.8,985.9,897.4,31.6,291.7,913.5,305.8
2022-07-13,15,569.0,747.4,313.2,486.8,206.6,353.4,562.0,420.7,24.7,641.8,234.8,818.0,547.6,690.1,57.2,540.2,53.8,982.5,878.9,869.3,98.9,986.0,897.5,31.6,291.8,913.7,305.9
2022-07-13,16,573.7,750.4,315.0,489.8,208.4,355.8,562.7,420.8,25.2,642.3,235.4,818.3,547.9,690.1,57.3,540.4,53.9,982.8,879.0,870.3,98.9,986.1,897.7,31.7,291.8,913.8,306.1
2022-07-13,17,578.3,753.3,316.7,492.7,210.1,358.0,563.3,420.9,25.7,642.9,236.0,818.5,548.2,690.1,57.3,540.6,53.9,983.0,879.0,871.2,98.9,986.3,897.9,31.7,291.9,913.9,306.1
2022-07-13,18,582.6,756.1,318.1,495.5,211.5,360.2,564.0,421.0,26.1,643.4,236.6,818.6,548.5,690.2,57.4,540.6,53.9,983.3,879.1,872.2,99.0,986.4,898.1,31.7,292.0,914.0,306.2
2022-07-13,19,586.6,758.7,319.6,498.1,213.0,362.2,564.5,421.1,26.6,643.8,237.0,818.8,548.8,690.2,57.4,540.6,53.9,983.5,879.1,873.1,99.0,986.5,898.2,31.7,292.0,914.1,306.3
2022-07-13,20,590.5,761.2,321.0,500.6,214.4,364.2,565.0,421.2,27.0,644.3,237.5,818.9,549.0,690.2,57.5,540.6,53.9,983.9,879.2,874.0,99.1,986.6,898.3,31.7,292.1,914.2,306.4
2022-07-13,21,594.5,763.7,322.5,503.0,215.9,366.2,565.5,421.4,27.4,644.7,238.0,819.0,549.3,690.3,57.5,540.6,53.9,984.3,879.2,874.8,99.1,986.8,898.4,31.7,292.2,914.3,306.4
2022-07-13,22,598.3,766.1,323.9,505.4,217.3,368.2,565.9,421.6,27.8,645.2,238.4,819.2,549.6,690.3,57.6,540.6,53.9,984.6,879.3,875.6,99.1,986.9,898.5,31.7,292.2,914.4,306.5
2022-07-13,23,601.9,768.3,325.2,507.7,218.7,370.0,566.3,421.8,28.3,645.6,238.9,819.3,549.9,690.3,57.6,540.6,53.9,985.0,879.4,876.4,99.1,987.0,898.6,31.7,292.2,914.4,306.6
