day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-22,0,315.2,225.1,583.4,965.1,476.6,731.9,660.9,442.2,107.6,727.9,327.5,845.8,600.1,695.1,67.8,551.7,60.3,37.3,888.9,18.4,105.5,10.1,922.5,33.1,302.2,930.7,319.8
2022-07-22,1,318.5,227.2,584.6,967.2,477.8,733.6,661.3,442.4,108.0,728.3,328.0,845.9,600.2,695.1,67.8,551.7,60.3,37.6,888.9,19.0,105.5,10.2,922.6,33.1,302.2,930.8,319.9
2022-07-22,2,321.7,229.2,585.8,969.2,478.9,735.3,661.7,442.5,108.3,728.7,328.4,846.0,600.4,695.1,67.9,551.7,60.3,37.8,889.0,19.7,105.5,10.3,922.7,33.1,302.3,930.8,319.9
2022-07-22,3,324.8,231.2,586.9,971.2,480.0,736.9,662.0,442.7,108.7,729.1,328.8,846.1,600.6,695.1,67.9,551.7,60.3,38.1,889.0,20.3,105.5,10.4,922.8,33.2,302.3,930.9,320.0
2022-07-22,4,327.9,233.2,588.0,973.2,481.1,738.5,662.4,442.8,109.0,729.4,329.2,846.2,600.8,695.1,68.0,551.7,60.3,38.3,889.0,21.0,105.6,10.5,922.9,33.2,302.3,930.9,320.0
2022-07-22,5,330.9,235.2,589.1,975.2,482.2,740.1,662.8,443.0,109.4,729.8,329.6,846.3,601.0,695.1,68.0,551.7,60.3,38.5,889.1,21.7,105.6,10.6,923.0,33.2,302.3,931.0,320.1
2022-07-22,6,333.9,237.1,590.2,977.1,483.3,741.7,663.1,443.1,109.7,730.1,330.1,846.4,601.2,695.2,68.0,551.7,60.3,38.7,889.1,22.3,105.6,10.7,923.0,33.2,302.4,931.0,320.1
2022-07-22,7,336.9,239.1,591.2,979.0,484.4,743.3,663.5,443.2,110.1,730.5,330.5,846.5,601.3,695.2,68.1,551.7,60.3,38.9,889.1,22.9,105.7,10.8,923.1,33.2,302.4,931.1,320.2
2022-07-22,8,340.1,241.1,592.4,981.1,485.5,744.9,663.9,443.2,110.5,730.9,330.9,846.6,601.6,695.2,68.1,551.7,60.3,39.1,889.2,23.6,105.7,10.9,923.2,33.2,302.4,931.2,320.2
2022-07-22,9,344.1,243.6,593.9,983.5,487.0,746.8,664.4,443.3,110.9,731.3,331.4,846.7,601.8,695.2,68.2,551.9,60.4,39.5,889.2,24.3,105.7,11.1,923.4,33.2,302.5,931.3,320.3
2022-07-22,10,348.5,246.3,595.6,986.3,488.8,748.9,665.1,443.5,111.3,731.7,332.0,846.9,602.1,695.3,68.2,552.1,60.5,39.8,889.3,25.0,105.7,11.2,923.6,33.2,302.6,931.4,320.4
2022-07-22,11,353.0,249.0,597.3,989.0,490.5,751.0,665.7,443.6,111.7,732.2,332.5,847.1,602.4,695.3,68.3,552.3,60.6,40.2,889.3,25.8,105.8,11.3,923.7,33.2,302.7,931.5,320.5
2022-07-22,12,357.5,251.8,599.0,991.8,492.2,753.1,666.4,443.6,112.2,732.6,333.1,847.2,602.7,695.3,68.4,552.5,60.8,40.5,889.4,26.6,105.8,11.5,923.9,33.2,302.7,931.6,320.6
2022-07-22,13,362.0,254.6,600.8,994.6,493.9,755.2,667.1,443.7,112.6,733.1,333.6,847.4,603.0,695.4,68.4,552.8,60.9,40.9,889.4,27.4,105.9,11.6,924.1,33.2,302.8,931.8,320.7
2022-07-22,14,366.5,257.4,602.5,997.4,495.7,757.3,667.7,443.7,113.1,733.6,334.1,847.6,603.4,695.4,68.5,553.0,61.1,41.2,889.5,28.2,105.9,11.7,924.2,33.2,302.9,932.0,320.8
2022-07-22,15,371.0,260.1,604.3,0.1,497.4,759.4,668.4,443.8,113.6,734.1,334.6,847.8,603.7,695.5,68.6,553.2,61.2,41.5,889.5,29.0,105.9,11.9,924.4,33.2,303.0,932.1,320.9
2022-07-22,16,375.5,262.9,606.0,3.0,499.1,761.6,669.0,443.8,114.0,734.6,335.2,848.0,604.0,695.5,68.6,553.4,61.3,41.9,889.6,29.8,106.0,12.0,924.6,33.2,303.0,932.2,321.0
2022-07-22,17,379.8,265.7,607.6,5.7,500.7,763.7,669.7,443.9,114.5,735.0,335.7,848.2,604.3,695.6,68.7,553.6,61.4,42.1,889.6,30.7,106.0,12.1,924.7,33.3,303.1,932.3,321.1
2022-07-22,18,383.9,268.5,608.9,8.5,502.1,765.9,670.3,444.0,115.0,735.5,336.2,848.4,604.6,695.6,68.7,553.7,61.4,42.3,889.7,31.5,106.1,12.3,924.9,33.3,303.2,932.4,321.2
2022-07-22,19,387.7,271.0,610.2,11.0,503.3,767.9,670.8,444.1,115.4,735.9,336.7,848.5,604.9,695.7,68.8,553.7,61.4,42.6,889.7,32.2,106.1,12.4,925.0,33.3,303.2,932.5,321.2
2022-07-22,20,391.3,273.4,611.4,13.4,504.5,769.8,671.2,444.3,115.8,736.4,337.1,848.7,605.2,695.7,68.8,553.7,61.4,42.9,889.8,32.9,106.1,12.5,925.1,33.3,303.3,932.6,321.3
2022-07-22,21,394.9,275.8,612.6,15.8,505.7,771.7,671.7,444.5,116.2,736.8,337.6,848.8,605.5,695.7,68.9,553.7,61.4,43.1,889.8,33.6,106.2,12.6,925.2,33.3,303.4,932.6,321.3
2022-07-22,22,398.4,278.0,613.9,18.0,507.0,773.6,672.1,444.6,116.6,737.2,338.0,848.9,605.7,695.8,68.9,553.7,61.4,43.4,889.9,34.3,106.2,12.7,925.3,33.3,303.4,932.7,321.4
2022-07-22,23,401.8,280.2,615.1,20.2,508.2,775.4,672.5,444.8,117.0,737.5,338.5,849.0,606.0,695.8,69.0,553.7,61.4,43.7,889.9,34.9,106.2,12.9,925.4,33.3,303.4,932.8,321.4
