day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-07,0,156.8,447.6,446.7,462.0,122.7,245.4,28.1,54.8,0.0,0.0,358.1,69.0,796.1,33.3,137.7,80.0,15.9,38.1,89.1,58.4
2022-08-07,1,162.1,435.1,441.3,463.0,118.0,237.9,22.4,54.4,0.0,0.0,347.4,63.7,797.8,27.9,136.1,77.5,14.1,35.2,93.8,57.4
2022-08-07,2,156.8,442.2,443.9,472.8,113.1,259.8,31.9,55.1,0.0,0.0,320.5,55.6,818.4,30.8,135.4,82.3,14.7,36.0,70.7,58.4
2022-08-07,3,156.9,434.1,433.5,513.4,112.1,248.4,28.4,54.2,0.0,0.0,320.4,48.3,827.9,29.4,143.0,83.9,6.1,37.8,63.6,58.5
2022-08-07,4,163.8,431.5,442.1,463.0,112.8,244.3,21.4,55.8,0.0,0.0,299.8,45.6,785.9,34.6,135.9,79.5,2.7,36.1,70.5,59.4
2022-08-07,5,153.6,425.4,434.9,453.5,109.9,233.1,27.1,55.3,0.0,0.0,287.8,46.6,807.9,27.9,133.7,79.0,3.1,34.5,71.8,58.2
2022-08-07,6,127.2,428.0,441.3,460.7,111.1,264.2,35.4,55.5,0.0,0.0,275.1,43.4,800.4,27.5,133.0,80.7,6.9,34.2,65.9,58.8
2022-08-07,7,117.7,425.1,443.1,465.9,112.4,246.8,27.0,56.0,0.0,0.0,278.0,48.1,803.6,27.4,133.7,80.8,6.5,50.8,76.0,60.2
2022-08-07,8,131.7,436.3,462.5,489.8,119.8,268.3,30.7,57.1,0.0,0.0,282.4,49.3,823.7,31.8,140.4,85.7,12.5,71.6,70.1,61.7
2022-08-07,9,157.2,442.1,471.8,462.2,125.1,268.9,29.3,56.5,0.0,0.0,304.6,50.5,814.0,36.9,147.1,83.9,7.0,61.0,89.2,72.7
2022-08-07,10,127.9,460.3,476.4,470.2,131.4,289.0,27.5,57.0,0.0,0.0,318.1,50.2,819.5,38.3,145.1,86.1,6.8,59.8,94.9,66.1
2022-08-07,11,129.2,477.7,491.4,466.6,123.1,276.1,28.1,57.5,0.0,0.0,339.4,57.5,830.2,37.3,144.8,93.7,6.5,70.4,87.0,66.7
2022-08-07,12,139.3,484.4,491.4,486.6,140.3,281.6,36.3,57.5,0.0,0.0,389.1,60.5,844.1,45.1,150.8,86.1,17.3,70.9,94.3,65.2
2022-08-07,13,135.0,483.9,514.6,531.2,150.6,298.5,51.6,58.1,0.0,0.0,393.0,62.1,847.0,38.5,155.7,86.1,17.4,59.4,91.2,70.4
2022-08-07,14,130.2,489.2,506.8,511.2,165.8,290.9,39.6,57.2,0.0,0.0,358.6,61.4,835.2,41.3,150.0,95.1,18.8,63.5,84.6,66.7
2022-08-07,15,134.1,495.7,509.7,481.4,157.8,288.4,29.7,57.1,0.0,0.0,357.7,61.4,823.8,40.8,150.3,94.2,8.2,72.5,88.7,63.9
2022-08-07,16,168.4,509.6,513.3,570.3,205.0,299.7,30.7,57.2,0.0,0.0,366.0,73.1,800.5,41.7,150.1,91.5,20.8,68.1,86.3,62.6
2022-08-07,17,179.1,506.5,514.9,532.7,187.9,297.8,24.0,57.2,0.0,0.0,385.8,75.1,852.6,39.8,156.2,93.9,17.7,77.7,88.3,61.0
2022-08-07,18,186.1,492.0,522.4,545.6,175.9,335.3,29.6,56.7,0.0,0.0,400.2,71.3,822.2,38.1,153.7,93.2,19.2,62.4,92.4,58.7
2022-08-07,19,203.3,492.4,500.4,592.2,167.9,334.2,26.7,60.6,0.0,0.0,376.1,72.5,810.5,40.2,151.0,85.0,19.6,73.6,131.4,53.8
2022-08-07,20,198.2,463.7,493.1,495.5,165.4,295.5,23.3,56.0,0.0,0.0,395.2,71.3,802.9,37.9,143.5,85.9,17.8,60.9,99.7,55.2
2022-08-07,21,201.9,458.2,484.0,528.9,149.9,281.6,34.4,54.7,0.0,0.0,399.5,78.1,817.7,38.4,142.6,81.9,19.1,47.6,102.9,56.2
2022-08-07,22,201.3,458.7,473.5,469.6,144.7,296.4,20.5,53.9,0.0,0.0,397.9,79.9,796.1,38.8,140.3,80.1,17.4,46.9,102.8,55.9
2022-08-07,23,192.1,452.8,460.5,526.3,140.4,270.8,36.2,54.6,0.0,0.0,395.0,76.3,779.1,35.1,138.5,84.0,9.0,49.8,87.2,57.7
