day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-25,0,483.7,223.0,761.0,965.7,653.4,334.7,54.6,546.9,454.6,96.3,718.7,963.2,810.2,715.0,112.1,594.4,82.8,278.9,930.6,646.0,131.6,112.1,12.2,40.7,344.6,1.8,373.6
2022-08-25,1,487.0,225.2,762.3,967.8,654.7,336.5,55.0,547.0,455.0,96.7,719.2,963.4,810.5,715.0,112.1,594.4,82.8,279.2,930.7,646.7,131.7,112.2,12.3,40.7,344.6,1.8,373.6
2022-08-25,2,490.3,227.2,763.5,969.8,655.9,338.2,55.3,547.1,455.4,97.1,719.6,963.5,810.7,715.0,112.2,594.4,82.8,279.5,930.7,647.4,131.7,112.4,12.3,40.7,344.6,1.9,373.7
2022-08-25,3,493.5,229.3,764.7,971.9,657.1,339.8,55.7,547.3,455.7,97.4,720.0,963.6,810.9,715.1,112.2,594.4,82.8,279.7,930.7,648.0,131.7,112.5,12.4,40.7,344.7,2.0,373.7
2022-08-25,4,496.7,231.3,765.9,973.9,658.2,341.5,56.1,547.4,456.1,97.8,720.4,963.7,811.1,715.1,112.3,594.4,82.8,280.0,930.8,648.7,131.7,112.6,12.5,40.7,344.7,2.0,373.8
2022-08-25,5,499.9,233.3,767.0,975.9,659.4,343.1,56.5,547.5,456.5,98.2,720.8,963.8,811.3,715.1,112.3,594.4,82.8,280.2,930.8,649.4,131.8,112.7,12.6,40.7,344.7,2.1,373.8
2022-08-25,6,503.0,235.3,768.2,977.9,660.5,344.7,56.8,547.7,456.8,98.6,721.2,963.9,811.5,715.1,112.4,594.4,82.8,280.4,930.9,650.0,131.8,112.8,12.7,40.7,344.8,2.1,373.9
2022-08-25,7,506.1,237.2,769.3,979.9,661.7,346.3,57.2,547.7,457.2,98.9,721.6,964.0,811.7,715.2,112.4,594.4,82.8,280.6,930.9,650.7,131.8,112.9,12.8,40.8,344.8,2.2,373.9
2022-08-25,8,509.3,239.3,770.5,982.0,662.8,348.0,57.6,547.8,457.5,99.3,722.0,964.1,811.9,715.2,112.5,594.4,82.8,280.8,930.9,651.4,131.8,113.0,12.9,40.8,344.9,2.3,374.0
2022-08-25,9,513.3,241.7,772.0,984.3,664.4,349.8,58.2,547.9,457.9,99.7,722.4,964.2,812.2,715.2,112.5,594.6,82.9,281.1,931.0,652.1,131.9,113.2,13.0,40.8,344.9,2.4,374.0
2022-08-25,10,517.7,244.4,773.8,987.0,666.2,351.9,58.8,548.0,458.3,100.2,722.9,964.5,812.5,715.3,112.6,594.8,83.0,281.4,931.0,653.0,131.9,113.3,13.2,40.8,345.0,2.5,374.1
