day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-19,0,3553.0,2253.0,1353.0,2263.0,1353.0,1857.0,418.0,165.0,440.0,415.0,442.0,113.0,267.0,33.0,49.0,0.0,0.0,346.0,66.0,794.0,37.0,128.0,105.0,16.0,43.0,80.0,58.0
2022-07-19,1,3438.0,2180.0,1297.0,2194.0,1285.0,1821.0,396.0,166.0,444.0,414.0,444.0,108.0,255.0,32.0,48.0,0.0,0.0,320.0,55.0,776.0,36.0,122.0,100.0,15.0,38.0,75.0,59.0
2022-07-19,2,3352.0,2109.0,1285.0,2111.0,1284.0,1729.0,386.0,154.0,417.0,403.0,429.0,102.0,249.0,21.0,48.0,0.0,0.0,280.0,48.0,797.0,38.0,121.0,100.0,6.0,38.0,78.0,53.0
2022-07-19,3,3300.0,2160.0,1261.0,2145.0,1272.0,1779.0,381.0,148.0,425.0,392.0,482.0,100.0,241.0,29.0,48.0,0.0,0.0,246.0,42.0,823.0,35.0,114.0,100.0,14.0,40.0,63.0,52.0
2022-07-19,4,3216.0,2109.0,1194.0,2117.0,1195.0,1742.0,379.0,148.0,422.0,387.0,414.0,97.0,262.0,29.0,48.0,0.0,0.0,229.0,40.0,740.0,32.0,115.0,100.0,2.0,34.0,73.0,52.0
2022-07-19,5,3193.0,2040.0,1194.0,2031.0,1194.0,1674.0,377.0,135.0,431.0,384.0,403.0,94.0,241.0,47.0,52.0,0.0,0.0,226.0,37.0,764.0,28.0,121.0,100.0,0.0,34.0,58.0,51.0
2022-07-19,6,3228.0,2070.0,1203.0,2075.0,1188.0,1674.0,407.0,109.0,442.0,393.0,472.0,98.0,211.0,30.0,48.0,0.0,0.0,234.0,37.0,744.0,31.0,120.0,108.0,15.0,42.0,75.0,62.0
2022-07-19,7,3774.0,2328.0,1549.0,2339.0,1552.0,1841.0,506.0,114.0,458.0,403.0,490.0,126.0,286.0,27.0,53.0,214.0,138.0,273.0,44.0,760.0,36.0,122.0,138.0,9.0,58.0,107.0,75.0
2022-07-19,8,4292.0,2653.0,1677.0,2664.0,1675.0,2061.0,647.0,158.0,481.0,430.0,543.0,201.0,306.0,36.0,68.0,210.0,138.0,302.0,65.0,836.0,39.0,132.0,204.0,18.0,84.0,141.0,86.0
2022-07-19,9,4603.0,2919.0,1753.0,2932.0,1753.0,2257.0,703.0,157.0,490.0,467.0,655.0,219.0,309.0,53.0,66.0,210.0,138.0,329.0,81.0,847.0,49.0,144.0,205.0,23.0,87.0,150.0,122.0
2022-07-19,10,4736.0,3034.0,1734.0,3041.0,1755.0,2292.0,746.0,107.0,525.0,501.0,645.0,234.0,347.0,45.0,69.0,210.0,138.0,328.0,73.0,928.0,52.0,145.0,204.0,24.0,87.0,176.0,125.0
2022-07-19,11,4738.0,3034.0,1815.0,3043.0,1809.0,2288.0,785.0,124.0,539.0,518.0,590.0,232.0,375.0,58.0,71.0,210.0,138.0,328.0,60.0,943.0,49.0,149.0,204.0,18.0,82.0,196.0,120.0
2022-07-19,12,4691.0,2980.0,1798.0,3000.0,1809.0,2243.0,746.0,86.0,551.0,509.0,590.0,229.0,348.0,57.0,68.0,210.0,138.0,369.0,64.0,886.0,56.0,149.0,196.0,24.0,85.0,214.0,114.0
2022-07-19,13,4921.0,3031.0,1932.0,3056.0,1917.0,2324.0,760.0,86.0,565.0,540.0,574.0,285.0,357.0,63.0,74.0,210.0,138.0,374.0,60.0,1010.0,53.0,160.0,183.0,29.0,96.0,177.0,121.0
2022-07-19,14,4962.0,3171.0,1903.0,3248.0,1890.0,2530.0,714.0,124.0,560.0,551.0,632.0,302.0,350.0,60.0,73.0,210.0,138.0,339.0,52.0,1000.0,51.0,165.0,186.0,25.0,100.0,137.0,129.0
2022-07-19,15,4802.0,3072.0,1864.0,3029.0,1860.0,2367.0,711.0,58.0,562.0,539.0,597.0,257.0,362.0,45.0,73.0,210.0,138.0,237.0,61.0,983.0,52.0,150.0,192.0,26.0,85.0,125.0,129.0
2022-07-19,16,4722.0,2943.0,1805.0,2945.0,1789.0,2285.0,702.0,117.0,540.0,519.0,553.0,246.0,369.0,46.0,69.0,210.0,138.0,209.0,58.0,938.0,49.0,146.0,182.0,26.0,94.0,161.0,120.0
2022-07-19,17,4296.0,2937.0,1442.0,2944.0,1423.0,2320.0,688.0,142.0,526.0,493.0,613.0,258.0,323.0,41.0,64.0,0.0,0.0,249.0,53.0,910.0,53.0,147.0,170.0,25.0,88.0,153.0,101.0
