day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-26,0,649.5,440.0,703.6,180.2,596.6,903.1,704.4,452.3,145.2,766.7,370.8,857.2,623.3,697.3,72.5,555.6,62.3,61.8,893.4,85.0,108.3,21.3,933.4,33.7,306.8,937.8,325.8
2022-07-26,1,652.9,442.1,704.9,182.3,597.8,904.8,704.8,452.5,145.5,767.1,371.2,857.3,623.5,697.3,72.5,555.6,62.3,62.2,893.5,85.7,108.4,21.4,933.5,33.7,306.8,937.8,325.9
2022-07-26,2,656.2,444.2,706.1,184.5,599.1,906.5,705.2,452.6,145.9,767.5,371.6,857.4,623.7,697.3,72.6,555.6,62.3,62.4,893.5,86.4,108.4,21.5,933.6,33.8,306.9,937.9,325.9
2022-07-26,3,659.4,446.3,707.2,186.5,600.2,908.2,705.6,452.8,146.3,767.9,372.0,857.5,624.0,697.3,72.6,555.6,62.3,62.7,893.6,87.0,108.4,21.7,933.6,33.8,306.9,937.9,326.0
2022-07-26,4,662.6,448.3,708.3,188.6,601.3,909.9,706.0,452.9,146.7,768.3,372.5,857.6,624.2,697.4,72.7,555.6,62.3,62.9,893.6,87.7,108.5,21.8,933.7,33.8,306.9,938.0,326.0
2022-07-26,5,665.7,450.4,709.4,190.6,602.4,911.6,706.3,453.1,147.0,768.6,372.9,857.7,624.4,697.4,72.7,555.6,62.3,63.1,893.7,88.3,108.5,21.9,933.8,33.8,306.9,938.1,326.1
2022-07-26,6,668.8,452.4,710.5,192.6,603.5,913.2,706.7,453.2,147.4,769.0,373.3,857.8,624.6,697.4,72.8,555.6,62.3,63.3,893.7,89.0,108.5,22.0,933.9,33.8,307.0,938.1,326.1
2022-07-26,7,672.0,454.4,711.6,194.7,604.6,914.9,707.1,453.3,147.7,769.4,373.7,857.9,624.8,697.4,72.8,555.6,62.3,63.5,893.7,89.7,108.5,22.1,934.0,33.8,307.0,938.2,326.2
2022-07-26,8,675.2,456.6,712.8,196.8,605.7,916.5,707.5,453.4,148.1,769.8,374.1,858.0,625.0,697.4,72.9,555.6,62.3,63.8,893.8,90.4,108.6,22.2,934.1,33.8,307.0,938.3,326.2
2022-07-26,9,679.2,459.0,714.3,199.3,607.2,918.4,708.1,453.5,148.5,770.2,374.6,858.1,625.3,697.5,72.9,555.7,62.4,64.1,893.8,91.1,108.6,22.3,934.3,33.8,307.1,938.4,326.3
2022-07-26,10,683.6,461.8,715.9,202.1,608.9,920.6,708.7,453.6,149.0,770.6,375.2,858.3,625.6,697.5,73.0,555.9,62.5,64.4,893.9,91.9,108.6,22.5,934.5,33.8,307.2,938.5,326.4
2022-07-26,11,688.1,464.7,717.6,204.9,610.6,922.8,709.4,453.7,149.4,771.1,375.7,858.6,625.9,697.5,73.0,556.1,62.6,64.6,893.9,92.7,108.7,22.6,934.6,33.8,307.3,938.6,326.5
