day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-14,0,605.5,770.6,326.6,510.0,220.0,371.9,566.8,421.9,28.7,646.0,239.3,819.4,550.1,690.3,57.7,540.6,53.9,985.3,879.4,877.1,99.2,987.1,898.7,31.7,292.3,914.5,306.6
2022-07-14,1,609.0,772.8,327.9,512.2,221.3,373.7,567.2,422.1,29.0,646.4,239.8,819.5,550.3,690.3,57.7,540.6,53.9,985.7,879.5,877.8,99.2,987.2,898.8,31.7,292.3,914.6,306.7
2022-07-14,2,612.4,774.9,329.2,514.3,222.6,375.4,567.5,422.2,29.4,646.9,240.2,819.6,550.6,690.3,57.8,540.6,53.9,986.0,879.5,878.5,99.2,987.3,898.9,31.7,292.3,914.6,306.7
2022-07-14,3,615.7,777.1,330.4,516.5,223.8,377.2,567.9,422.3,29.8,647.3,240.6,819.7,550.8,690.3,57.8,540.6,53.9,986.3,879.6,879.2,99.3,987.5,899.0,31.7,292.4,914.7,306.8
2022-07-14,4,619.0,779.2,331.6,518.6,225.0,378.9,568.3,422.5,30.2,647.7,241.0,819.8,551.0,690.4,57.8,540.6,53.9,986.5,879.6,879.9,99.3,987.6,899.1,31.7,292.4,914.8,306.8
2022-07-14,5,622.3,781.3,332.8,520.7,226.2,380.7,568.7,422.6,30.6,648.1,241.5,819.9,551.3,690.4,57.9,540.6,53.9,986.8,879.6,880.7,99.3,987.7,899.2,31.7,292.4,914.8,306.8
2022-07-14,6,625.6,783.4,334.0,522.8,227.4,382.4,569.0,422.7,31.0,648.5,241.9,820.0,551.5,690.4,57.9,540.6,53.9,987.0,879.7,881.4,99.4,987.8,899.3,31.7,292.5,914.9,306.9
2022-07-14,7,628.9,785.5,335.2,524.9,228.6,384.1,569.4,422.8,31.3,648.9,242.3,820.1,551.7,690.4,58.0,540.6,53.9,987.2,879.7,882.1,99.4,987.9,899.4,31.7,292.5,914.9,306.9
2022-07-14,8,632.3,787.7,336.4,527.1,229.7,385.9,569.9,422.9,31.7,649.3,242.8,820.2,552.0,690.4,58.0,540.6,53.9,987.5,879.8,882.8,99.4,988.0,899.5,31.8,292.6,915.0,307.0
2022-07-14,9,636.4,790.2,337.9,529.6,231.3,387.8,570.4,423.0,32.1,649.8,243.3,820.4,552.3,690.5,58.1,540.8,54.0,987.8,879.8,883.6,99.4,988.1,899.6,31.8,292.6,915.1,307.1
