day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-20,0,3672.0,2239.0,1483.0,2234.0,1485.0,1829.0,421.0,156.0,431.0,430.0,505.0,130.0,205.0,24.0,53.0,0.0,0.0,345.0,70.0,812.0,39.0,133.0,94.0,17.0,41.0,89.0,56.0
2022-08-20,1,3630.0,2206.0,1449.0,2190.0,1466.0,1806.0,416.0,158.0,437.0,431.0,465.0,119.0,206.0,41.0,54.0,0.0,0.0,340.0,62.0,820.0,34.0,133.0,92.0,8.0,40.0,73.0,55.0
2022-08-20,2,3560.0,2234.0,1439.0,2231.0,1441.0,1835.0,401.0,148.0,420.0,422.0,530.0,118.0,200.0,32.0,53.0,0.0,0.0,315.0,55.0,816.0,36.0,131.0,93.0,8.0,37.0,72.0,57.0
2022-08-20,3,3550.0,2234.0,1367.0,2231.0,1361.0,1835.0,396.0,150.0,424.0,428.0,530.0,118.0,216.0,29.0,54.0,0.0,0.0,283.0,48.0,815.0,38.0,133.0,92.0,7.0,37.0,66.0,54.0
2022-08-20,4,3477.0,2153.0,1396.0,2161.0,1376.0,1765.0,390.0,155.0,425.0,422.0,479.0,113.0,203.0,25.0,54.0,0.0,0.0,281.0,48.0,824.0,37.0,131.0,93.0,8.0,37.0,66.0,53.0
2022-08-20,5,3504.0,2121.0,1410.0,2124.0,1414.0,1757.0,393.0,146.0,411.0,422.0,457.0,117.0,199.0,31.0,56.0,0.0,0.0,285.0,44.0,836.0,30.0,131.0,92.0,7.0,36.0,59.0,53.0
2022-08-20,6,3434.0,2085.0,1382.0,2089.0,1378.0,1716.0,382.0,121.0,417.0,420.0,458.0,110.0,199.0,25.0,52.0,0.0,0.0,260.0,41.0,825.0,30.0,128.0,96.0,7.0,37.0,54.0,54.0
2022-08-20,7,3537.0,2200.0,1380.0,2198.0,1391.0,1783.0,410.0,120.0,419.0,420.0,462.0,113.0,253.0,23.0,53.0,0.0,0.0,262.0,45.0,805.0,36.0,129.0,103.0,10.0,39.0,61.0,63.0
2022-08-20,8,3601.0,2266.0,1374.0,2263.0,1374.0,1845.0,476.0,130.0,415.0,418.0,535.0,122.0,271.0,33.0,53.0,0.0,0.0,277.0,60.0,818.0,36.0,130.0,112.0,9.0,60.0,78.0,64.0
2022-08-20,9,3613.0,2277.0,1410.0,2270.0,1410.0,1806.0,460.0,129.0,412.0,412.0,484.0,123.0,248.0,40.0,52.0,0.0,0.0,284.0,50.0,824.0,30.0,138.0,114.0,18.0,62.0,82.0,66.0
2022-08-20,10,3588.0,2270.0,1375.0,2273.0,1374.0,1826.0,453.0,136.0,422.0,414.0,492.0,125.0,250.0,39.0,53.0,0.0,0.0,266.0,52.0,806.0,36.0,129.0,116.0,20.0,62.0,87.0,75.0
2022-08-20,11,3658.0,2299.0,1422.0,2301.0,1423.0,1845.0,485.0,130.0,418.0,419.0,528.0,156.0,264.0,28.0,53.0,0.0,0.0,286.0,59.0,833.0,34.0,132.0,116.0,16.0,63.0,98.0,76.0
2022-08-20,12,3693.0,2284.0,1422.0,2297.0,1423.0,1832.0,474.0,119.0,425.0,431.0,456.0,178.0,243.0,25.0,53.0,0.0,0.0,318.0,58.0,820.0,38.0,130.0,121.0,9.0,65.0,84.0,71.0
2022-08-20,13,3858.0,2388.0,1499.0,2394.0,1496.0,1939.0,484.0,133.0,438.0,444.0,549.0,180.0,245.0,30.0,53.0,0.0,0.0,339.0,62.0,845.0,31.0,131.0,120.0,13.0,64.0,84.0,66.0
2022-08-20,14,3715.0,2336.0,1457.0,2332.0,1453.0,1892.0,486.0,131.0,426.0,448.0,549.0,134.0,279.0,21.0,54.0,0.0,0.0,313.0,59.0,824.0,38.0,144.0,117.0,20.0,72.0,82.0,65.0
2022-08-20,15,3726.0,2324.0,1430.0,2312.0,1437.0,1838.0,506.0,112.0,442.0,444.0,478.0,131.0,243.0,29.0,55.0,0.0,0.0,309.0,64.0,847.0,38.0,140.0,116.0,19.0,64.0,86.0,75.0
