day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-06,0,867.7,298.8,59.0,37.6,952.6,994.6,472.5,400.5,948.8,561.9,144.0,789.5,497.8,685.9,47.4,529.4,47.8,929.4,869.6,727.0,93.2,964.2,874.9,30.7,282.1,897.5,293.7
2022-07-06,1,871.2,301.1,60.2,39.8,953.9,996.5,472.9,400.7,949.2,562.3,144.5,789.6,498.0,685.9,47.5,529.4,47.8,929.7,869.6,727.7,93.2,964.3,875.0,30.7,282.2,897.6,293.8
2022-07-06,2,874.6,303.2,61.5,42.0,955.1,998.3,473.3,400.8,949.5,562.7,144.9,789.8,498.3,685.9,47.5,529.4,47.8,930.1,869.7,728.4,93.2,964.4,875.1,30.7,282.2,897.7,293.9
2022-07-06,3,877.9,305.4,62.7,44.1,956.3,0.0,473.7,400.9,949.9,563.1,145.4,789.9,498.5,685.9,47.6,529.4,47.8,930.3,869.7,729.2,93.3,964.5,875.2,30.7,282.2,897.7,293.9
2022-07-06,4,881.2,307.5,63.9,46.2,957.5,1.8,474.0,401.1,950.3,563.5,145.8,790.0,498.8,685.9,47.6,529.4,47.8,930.6,869.8,729.9,93.3,964.7,875.3,30.7,282.3,897.8,293.9
2022-07-06,5,884.5,309.6,65.0,48.3,958.6,3.5,474.4,401.2,950.6,563.8,146.2,790.1,499.0,686.0,47.7,529.4,47.8,930.8,869.8,730.6,93.3,964.8,875.4,30.7,282.3,897.8,294.0
2022-07-06,6,887.7,311.6,66.2,50.4,959.8,5.2,474.8,401.3,951.0,564.2,146.7,790.2,499.2,686.0,47.7,529.4,47.8,931.1,869.8,731.2,93.3,964.9,875.5,30.7,282.3,897.9,294.0
2022-07-06,7,890.9,313.7,67.3,52.5,960.9,6.9,475.1,401.4,951.4,564.6,147.1,790.3,499.4,686.0,47.8,529.4,47.8,931.3,869.9,731.9,93.4,965.0,875.6,30.7,282.4,897.9,294.1
2022-07-06,8,894.3,315.9,68.5,54.7,962.2,8.7,475.6,401.5,951.8,565.0,147.6,790.5,499.7,686.0,47.8,529.5,47.8,931.6,869.9,732.6,93.4,965.1,875.7,30.7,282.4,898.0,294.2
2022-07-06,9,898.6,318.5,70.2,57.2,963.8,10.6,476.2,401.6,952.2,565.5,148.1,790.6,500.0,686.0,47.9,529.7,48.0,931.9,870.0,733.4,93.4,965.2,875.8,30.7,282.5,898.1,294.2
