day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-10,0,3429.0,2124.0,1365.0,2126.0,1361.0,1749.0,393.0,143.0,378.0,407.0,476.0,124.0,247.0,30.0,48.0,0.0,0.0,328.0,62.0,832.0,30.0,116.0,96.0,14.0,38.0,76.0,52.0
2022-07-10,1,3317.0,2113.0,1284.0,2114.0,1283.0,1752.0,377.0,142.0,376.0,402.0,509.0,124.0,211.0,19.0,49.0,0.0,0.0,302.0,68.0,810.0,32.0,110.0,97.0,14.0,37.0,60.0,53.0
2022-07-10,2,3303.0,2054.0,1274.0,2065.0,1272.0,1692.0,377.0,128.0,382.0,392.0,450.0,117.0,225.0,30.0,49.0,0.0,0.0,266.0,48.0,802.0,30.0,109.0,96.0,0.0,35.0,72.0,52.0
2022-07-10,3,3166.0,2043.0,1200.0,2063.0,1201.0,1698.0,367.0,131.0,370.0,393.0,495.0,116.0,206.0,24.0,49.0,0.0,0.0,252.0,46.0,764.0,34.0,107.0,100.0,13.0,38.0,66.0,52.0
2022-07-10,4,3208.0,2052.0,1212.0,2062.0,1213.0,1707.0,370.0,128.0,369.0,387.0,506.0,112.0,207.0,24.0,49.0,0.0,0.0,246.0,42.0,758.0,32.0,107.0,97.0,0.0,37.0,69.0,53.0
2022-07-10,5,3120.0,1986.0,1225.0,1984.0,1230.0,1646.0,364.0,94.0,377.0,385.0,451.0,112.0,207.0,35.0,48.0,0.0,0.0,232.0,48.0,832.0,27.0,106.0,97.0,0.0,34.0,65.0,52.0
2022-07-10,6,3136.0,2005.0,1220.0,2010.0,1229.0,1659.0,358.0,88.0,370.0,380.0,454.0,114.0,240.0,20.0,48.0,0.0,0.0,217.0,40.0,788.0,33.0,106.0,101.0,8.0,34.0,54.0,50.0
2022-07-10,7,3139.0,1998.0,1223.0,1984.0,1233.0,1633.0,378.0,73.0,372.0,386.0,446.0,116.0,243.0,31.0,53.0,0.0,0.0,277.0,40.0,750.0,28.0,106.0,105.0,14.0,42.0,70.0,53.0
2022-07-10,8,3294.0,2083.0,1307.0,2066.0,1304.0,1652.0,428.0,52.0,371.0,395.0,448.0,123.0,271.0,28.0,51.0,0.0,0.0,322.0,48.0,792.0,30.0,109.0,113.0,14.0,56.0,78.0,66.0
2022-07-10,9,3360.0,2129.0,1348.0,2138.0,1341.0,1710.0,456.0,50.0,387.0,404.0,497.0,125.0,284.0,19.0,52.0,0.0,0.0,320.0,54.0,812.0,33.0,111.0,117.0,13.0,58.0,80.0,69.0
