day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-17,0,869.9,938.2,424.0,677.8,317.3,504.7,601.4,428.5,58.1,677.5,271.2,829.0,568.7,692.2,61.5,544.2,55.6,5.8,883.0,931.6,101.5,995.6,907.3,32.1,295.9,920.6,311.5
2022-07-17,1,873.1,940.2,425.2,679.8,318.5,506.4,601.8,428.6,58.5,677.8,271.6,829.1,569.0,692.2,61.5,544.2,55.6,6.1,883.0,932.3,101.6,995.7,907.4,32.1,295.9,920.7,311.5
2022-07-17,2,876.3,942.3,426.4,681.9,319.7,508.0,602.1,428.7,58.9,678.2,272.0,829.2,569.2,692.2,61.6,544.2,55.6,6.3,883.1,933.0,101.6,995.8,907.5,32.2,296.0,920.8,311.6
2022-07-17,3,879.5,944.3,427.5,683.9,320.8,509.7,602.5,428.9,59.2,678.6,272.4,829.3,569.4,692.2,61.6,544.2,55.6,6.6,883.1,933.6,101.6,995.9,907.6,32.2,296.0,920.8,311.6
2022-07-17,4,882.6,946.3,428.6,685.9,322.0,511.3,602.9,429.0,59.6,679.0,272.8,829.3,569.6,692.2,61.7,544.2,55.6,6.8,883.2,934.3,101.6,996.0,907.6,32.2,296.0,920.9,311.7
2022-07-17,5,885.7,948.3,429.8,687.8,323.1,512.9,603.2,429.1,59.9,679.4,273.2,829.4,569.8,692.2,61.7,544.2,55.6,7.0,883.2,935.0,101.7,996.1,907.7,32.2,296.1,920.9,311.7
2022-07-17,6,888.7,950.2,430.9,689.8,324.2,514.5,603.6,429.2,60.3,679.7,273.6,829.5,570.0,692.2,61.8,544.2,55.6,7.2,883.2,935.6,101.7,996.2,907.8,32.2,296.1,921.0,311.8
2022-07-17,7,891.8,952.1,432.0,691.7,325.3,516.1,603.9,429.3,60.7,680.1,274.0,829.6,570.3,692.3,61.8,544.2,55.6,7.5,883.3,936.3,101.7,996.4,907.9,32.2,296.1,921.0,311.8
2022-07-17,8,894.8,954.1,433.1,693.7,326.4,517.7,604.3,429.4,61.0,680.5,274.4,829.7,570.5,692.3,61.9,544.2,55.6,7.7,883.3,937.0,101.8,996.5,908.0,32.2,296.1,921.1,311.9
2022-07-17,9,897.9,956.0,434.2,695.6,327.5,519.2,604.7,429.4,61.4,680.8,274.8,829.8,570.7,692.3,61.9,544.2,55.6,7.9,883.3,937.7,101.8,996.6,908.1,32.2,296.2,921.1,311.9
2022-07-17,10,901.0,958.1,435.3,697.7,328.6,520.8,605.1,429.5,61.8,681.2,275.2,829.9,570.9,692.3,62.0,544.2,55.6,8.1,883.4,938.4,101.8,996.7,908.2,32.2,296.2,921.2,312.0
2022-07-17,11,904.3,960.2,436.5,699.8,329.7,522.6,605.5,429.6,62.1,681.6,275.6,830.0,571.2,692.3,62.0,544.2,55.6,8.3,883.4,939.0,101.8,996.8,908.3,32.2,296.3,921.2,312.0
2022-07-17,12,907.5,962.3,437.6,701.9,330.9,524.2,606.0,429.6,62.5,682.0,276.1,830.1,571.4,692.3,62.1,544.2,55.6,8.6,883.5,939.7,101.9,996.9,908.4,32.2,296.3,921.3,312.1
2022-07-17,13,910.8,964.4,438.8,704.0,332.1,525.8,606.4,429.6,62.9,682.4,276.5,830.2,571.7,692.4,62.1,544.2,55.6,8.8,883.5,940.4,101.9,997.0,908.5,32.2,296.4,921.4,312.2
2022-07-17,14,914.2,966.5,440.0,706.2,333.3,527.6,606.8,429.7,63.3,682.9,276.9,830.3,571.9,692.4,62.2,544.2,55.6,9.1,883.6,941.1,101.9,997.1,908.6,32.2,296.4,921.4,312.2
2022-07-17,15,917.5,968.7,441.2,708.4,334.5,529.3,607.3,429.7,63.7,683.3,277.3,830.4,572.2,692.4,62.2,544.2,55.6,9.4,883.6,941.8,102.0,997.2,908.8,32.2,296.5,921.5,312.3
2022-07-17,16,921.0,971.0,442.5,710.6,335.7,531.1,607.7,429.7,64.1,683.8,277.7,830.6,572.4,692.4,62.3,544.2,55.6,9.6,883.7,942.5,102.0,997.4,908.9,32.2,296.6,921.5,312.3
2022-07-17,17,924.6,973.3,443.7,712.9,337.0,533.0,608.2,429.8,64.5,684.2,278.2,830.7,572.7,692.5,62.3,544.2,55.6,9.9,883.7,943.2,102.0,997.5,909.0,32.2,296.6,921.6,312.4
2022-07-17,18,928.1,975.6,445.0,715.2,338.2,534.9,608.6,430.0,64.9,684.6,278.6,830.8,572.9,692.5,62.4,544.2,55.6,10.2,883.8,943.9,102.1,997.6,909.1,32.2,296.7,921.7,312.4
2022-07-17,19,931.7,977.9,446.2,717.5,339.5,536.7,609.0,430.1,65.3,685.1,279.1,830.9,573.2,692.5,62.4,544.2,55.6,10.6,883.8,944.6,102.1,997.7,909.2,32.2,296.7,921.7,312.5
2022-07-17,20,935.2,980.2,447.4,719.8,340.7,538.6,609.5,430.2,65.7,685.5,279.5,831.1,573.5,692.5,62.5,544.2,55.6,10.9,883.9,945.3,102.1,997.8,909.3,32.2,296.8,921.8,312.5
2022-07-17,21,938.7,982.5,448.7,722.1,342.0,540.5,609.9,430.4,66.1,685.9,280.0,831.2,573.7,692.5,62.5,544.2,55.6,11.2,884.0,946.0,102.2,997.9,909.4,32.2,296.8,921.8,312.6
2022-07-17,22,942.3,984.8,450.0,724.4,343.2,542.4,610.3,430.6,66.5,686.3,280.4,831.3,574.0,692.5,62.6,544.2,55.6,11.5,884.0,946.6,102.2,998.0,909.5,32.2,296.9,921.9,312.6
2022-07-17,23,945.7,987.0,451.2,726.7,344.5,544.2,610.7,430.7,66.9,686.7,280.9,831.4,574.2,692.6,62.7,544.2,55.6,11.9,884.1,947.3,102.2,998.2,909.6,32.2,296.9,922.0,312.7
