day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-31,0,116.2,737.7,873.5,478.4,766.4,139.4,765.6,465.5,197.5,821.1,428.2,875.2,654.8,700.1,79.2,562.9,65.6,99.0,899.5,175.5,112.2,36.7,948.1,34.8,313.1,948.8,334.5
2022-07-31,1,119.7,740.0,874.8,480.6,767.7,141.2,766.0,465.7,197.9,821.5,428.7,875.3,655.1,700.1,79.3,562.9,65.6,99.3,899.5,176.2,112.2,36.8,948.2,34.8,313.2,948.9,334.5
2022-07-31,2,123.1,742.1,876.1,482.7,768.9,143.0,766.4,465.8,198.3,821.9,429.1,875.4,655.3,700.2,79.3,562.9,65.6,99.6,899.6,176.9,112.2,36.9,948.3,34.8,313.2,948.9,334.6
2022-07-31,3,126.4,744.2,877.3,484.9,770.2,144.7,766.8,465.9,198.7,822.3,429.5,875.5,655.5,700.2,79.4,562.9,65.6,99.9,899.6,177.6,112.2,37.0,948.4,34.8,313.2,949.0,334.6
2022-07-31,4,129.7,746.3,878.5,487.0,771.4,146.5,767.2,466.0,199.1,822.7,430.0,875.6,655.7,700.2,79.4,562.9,65.6,100.1,899.7,178.2,112.3,37.1,948.5,34.8,313.3,949.0,334.7
2022-07-31,5,133.0,748.5,879.7,489.1,772.6,148.2,767.6,466.2,199.4,823.1,430.4,875.7,656.0,700.2,79.5,562.9,65.6,100.4,899.7,178.9,112.3,37.3,948.6,34.8,313.3,949.1,334.8
2022-07-31,6,136.3,750.5,880.9,491.2,773.7,149.9,767.9,466.3,199.8,823.5,430.8,875.8,656.2,700.2,79.5,562.9,65.6,100.7,899.8,179.6,112.3,37.4,948.7,34.8,313.3,949.2,334.8
2022-07-31,7,139.5,752.6,882.0,493.2,774.9,151.6,768.3,466.3,200.2,823.9,431.3,875.9,656.4,700.2,79.6,562.9,65.6,100.9,899.8,180.2,112.3,37.5,948.8,34.8,313.4,949.2,334.8
2022-07-31,8,142.7,754.6,883.2,495.3,776.1,153.3,768.7,466.4,200.6,824.3,431.7,876.0,656.7,700.2,79.6,562.9,65.6,101.1,899.8,180.9,112.4,37.6,948.8,34.8,313.4,949.3,334.9
2022-07-31,9,146.0,756.8,884.4,497.4,777.3,155.0,769.1,466.5,201.0,824.7,432.1,876.1,656.9,700.3,79.7,562.9,65.6,101.4,899.9,181.6,112.4,37.7,948.9,34.8,313.5,949.3,334.9
2022-07-31,10,149.4,759.0,885.6,499.6,778.5,156.7,769.5,466.6,201.4,825.1,432.6,876.2,657.1,700.3,79.8,562.9,65.6,101.6,899.9,182.3,112.4,37.9,949.0,34.8,313.5,949.4,335.0
2022-07-31,11,152.7,761.1,886.8,501.8,779.7,158.4,770.0,466.7,201.8,825.5,433.0,876.3,657.4,700.3,79.8,562.9,65.6,101.8,900.0,183.0,112.5,38.0,949.1,34.8,313.6,949.4,335.1
2022-07-31,12,156.2,763.3,888.0,504.0,780.9,160.2,770.4,466.8,202.2,825.9,433.4,876.4,657.6,700.3,79.9,562.9,65.6,102.1,900.0,183.7,112.5,38.1,949.3,34.8,313.6,949.5,335.1
2022-07-31,13,159.6,765.6,889.3,506.2,782.1,162.0,770.8,466.8,202.6,826.3,433.9,876.5,657.9,700.3,79.9,562.9,65.6,102.4,900.0,184.4,112.5,38.2,949.4,34.8,313.7,949.6,335.2
2022-07-31,14,163.2,767.8,890.6,508.4,783.4,163.8,771.3,466.9,203.0,826.7,434.3,876.6,658.1,700.4,80.0,562.9,65.6,102.7,900.1,185.0,112.5,38.4,949.5,34.8,313.8,949.6,335.2
2022-07-31,15,166.7,770.1,891.8,510.7,784.7,165.6,771.7,467.0,203.4,827.2,434.8,876.8,658.4,700.4,80.0,562.9,65.6,103.0,900.2,185.7,112.6,38.5,949.6,34.8,313.8,949.7,335.3
2022-07-31,16,170.2,772.3,893.1,513.0,785.9,167.4,772.2,467.0,203.8,827.6,435.2,876.9,658.7,700.4,80.1,562.9,65.6,103.3,900.2,186.4,112.6,38.6,949.7,34.9,313.9,949.8,335.3
2022-07-31,17,173.8,774.7,894.3,515.4,787.2,169.3,772.7,467.2,204.3,828.0,435.6,877.0,658.9,700.4,80.2,562.9,65.6,103.6,900.3,187.1,112.6,38.7,949.8,34.9,313.9,949.8,335.4
2022-07-31,18,177.5,777.1,895.6,517.8,788.5,171.3,773.1,467.3,204.7,828.5,436.1,877.1,659.2,700.5,80.2,562.9,65.6,103.9,900.3,187.8,112.7,38.9,949.9,34.9,314.0,949.9,335.4
2022-07-31,19,181.2,779.5,897.0,520.1,789.8,173.2,773.5,467.4,205.1,828.9,436.6,877.2,659.5,700.5,80.3,562.9,65.6,104.2,900.4,188.6,112.7,39.0,950.0,34.9,314.0,949.9,335.5
2022-07-31,20,184.8,781.8,898.3,522.5,791.1,175.1,774.0,467.6,205.5,829.4,437.0,877.4,659.7,700.5,80.3,562.9,65.6,104.5,900.4,189.3,112.7,39.1,950.1,34.9,314.1,950.0,335.6
2022-07-31,21,188.5,784.2,899.6,524.9,792.4,177.0,774.4,467.7,206.0,829.8,437.5,877.5,660.0,700.5,80.4,562.9,65.6,104.9,900.5,190.0,112.8,39.2,950.2,34.9,314.2,950.1,335.6
2022-07-31,22,192.2,786.5,900.9,527.2,793.8,179.0,774.8,467.9,206.4,830.2,437.9,877.6,660.2,700.5,80.4,562.9,65.6,105.2,900.5,190.7,112.8,39.4,950.3,34.9,314.2,950.1,335.7
2022-07-31,23,195.8,788.8,902.2,529.5,795.1,180.9,775.2,468.1,206.8,830.7,438.4,877.7,660.5,700.6,80.5,562.9,65.6,105.6,900.6,191.4,112.8,39.5,950.4,34.9,314.2,950.2,335.7
