day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-20,0,132.6,107.1,518.4,846.9,411.6,639.2,635.7,436.5,87.5,707.5,304.5,838.7,587.5,693.8,65.3,548.0,58.0,25.0,886.5,983.1,103.9,4.1,916.0,32.7,299.6,926.3,316.2
2022-07-20,1,135.9,109.2,519.6,849.0,412.8,640.9,636.1,436.6,87.9,707.9,305.0,838.8,587.7,693.8,65.3,548.0,58.0,25.3,886.5,983.8,103.9,4.2,916.1,32.7,299.7,926.4,316.2
2022-07-20,2,139.1,111.3,520.7,851.1,413.9,642.6,636.5,436.7,88.2,708.3,305.4,838.9,587.9,693.8,65.3,548.0,58.0,25.5,886.6,984.4,103.9,4.3,916.2,32.7,299.7,926.5,316.3
2022-07-20,3,142.2,113.3,521.8,853.1,415.0,644.2,636.8,436.9,88.6,708.6,305.8,839.0,588.2,693.8,65.4,548.0,58.0,25.8,886.6,985.1,103.9,4.4,916.3,32.7,299.7,926.5,316.3
2022-07-20,4,145.2,115.2,523.0,855.0,416.2,645.7,637.2,437.0,88.9,709.0,306.2,839.1,588.4,693.8,65.4,548.0,58.0,26.0,886.7,985.7,104.0,4.5,916.4,32.7,299.7,926.6,316.4
2022-07-20,5,148.2,117.1,524.0,856.9,417.2,647.3,637.6,437.1,89.3,709.3,306.5,839.2,588.5,693.9,65.5,548.0,58.0,26.2,886.7,986.4,104.0,4.6,916.5,32.7,299.8,926.6,316.5
2022-07-20,6,151.2,119.0,525.1,858.8,418.3,648.8,638.0,437.2,89.7,709.7,306.9,839.2,588.7,693.9,65.5,548.0,58.0,26.4,886.7,987.0,104.0,4.7,916.5,32.7,299.8,926.7,316.5
2022-07-20,7,154.2,121.0,526.2,860.8,419.4,650.4,638.4,437.3,90.0,710.1,307.3,839.3,588.9,693.9,65.6,548.0,58.0,26.6,886.8,987.7,104.1,4.9,916.6,32.7,299.8,926.7,316.6
2022-07-20,8,157.4,123.1,527.3,862.9,420.5,652.0,638.8,437.3,90.4,710.4,307.7,839.4,589.1,693.9,65.6,548.0,58.0,26.8,886.8,988.3,104.1,5.0,916.7,32.7,299.9,926.8,316.6
2022-07-20,9,161.3,125.5,528.8,865.3,422.0,653.9,639.4,437.4,90.8,710.8,308.2,839.6,589.4,693.9,65.7,548.2,58.2,27.1,886.8,989.0,104.1,5.1,916.9,32.7,299.9,926.9,316.7
2022-07-20,10,165.6,128.2,530.4,868.0,423.6,655.9,640.0,437.5,91.3,711.3,308.7,839.8,589.7,694.0,65.7,548.4,58.3,27.3,886.9,989.8,104.1,5.2,917.1,32.7,300.0,927.0,316.8
2022-07-20,11,170.0,130.9,532.0,870.8,425.2,658.0,640.7,437.5,91.7,711.7,309.3,840.0,590.1,694.0,65.8,548.6,58.4,27.5,887.0,990.7,104.2,5.4,917.2,32.7,300.1,927.2,316.9
2022-07-20,12,174.5,133.8,533.7,873.6,426.9,660.1,641.4,437.5,92.2,712.2,309.8,840.2,590.4,694.0,65.9,548.8,58.6,27.7,887.0,991.5,104.2,5.5,917.4,32.7,300.2,927.3,317.0
2022-07-20,13,179.0,136.6,535.4,876.4,428.6,662.2,642.1,437.5,92.7,712.7,310.4,840.4,590.7,694.1,65.9,549.0,58.7,28.0,887.1,992.4,104.3,5.6,917.6,32.7,300.2,927.5,317.1
2022-07-20,14,183.6,139.5,537.1,879.4,430.3,664.5,642.8,437.5,93.2,713.2,310.9,840.6,591.0,694.1,66.0,549.2,58.8,28.2,887.1,993.2,104.3,5.8,917.8,32.8,300.3,927.6,317.2
2022-07-20,15,188.3,142.6,538.8,882.4,431.9,666.8,643.5,437.6,93.7,713.7,311.5,840.8,591.4,694.2,66.1,549.5,59.0,28.4,887.2,994.1,104.3,5.9,918.0,32.8,300.4,927.7,317.3
2022-07-20,16,193.0,145.6,540.4,885.4,433.6,669.1,644.2,437.6,94.2,714.3,312.0,841.1,591.7,694.2,66.1,549.7,59.1,28.6,887.2,995.0,104.4,6.1,918.2,32.8,300.5,927.8,317.4
2022-07-20,17,197.6,148.6,542.0,888.5,435.2,671.4,644.9,437.7,94.7,714.8,312.6,841.3,592.0,694.2,66.2,549.9,59.2,28.8,887.3,995.9,104.4,6.2,918.4,32.8,300.6,928.0,317.5
2022-07-20,18,201.9,151.5,543.4,891.4,436.6,673.7,645.6,437.9,95.1,715.2,313.2,841.5,592.3,694.3,66.2,549.9,59.2,29.1,887.3,996.7,104.5,6.4,918.5,32.8,300.6,928.1,317.6
2022-07-20,19,205.9,154.2,544.7,894.1,437.9,675.8,646.2,438.0,95.6,715.7,313.7,841.7,592.6,694.3,66.3,549.9,59.2,29.4,887.4,997.5,104.5,6.5,918.7,32.8,300.7,928.3,317.7
2022-07-20,20,209.8,156.8,546.0,896.7,439.2,677.9,646.6,438.2,96.0,716.2,314.2,841.8,592.9,694.3,66.3,549.9,59.2,29.7,887.4,998.3,104.5,6.6,918.8,32.9,300.7,928.3,317.8
2022-07-20,21,213.6,159.3,547.4,899.2,440.6,679.9,647.1,438.4,96.4,716.6,314.6,842.0,593.2,694.4,66.4,549.9,59.2,30.1,887.5,999.0,104.6,6.8,918.9,32.9,300.8,928.4,317.8
2022-07-20,22,217.3,161.7,548.7,901.6,441.9,681.9,647.6,438.5,96.9,717.0,315.1,842.1,593.5,694.4,66.4,549.9,59.2,30.4,887.6,999.7,104.6,6.9,919.0,32.9,300.8,928.5,317.9
2022-07-20,23,220.9,164.0,550.0,903.9,443.1,683.8,648.0,438.7,97.3,717.4,315.6,842.2,593.7,694.4,66.5,549.9,59.2,30.7,887.6,0.4,104.6,7.0,919.1,32.9,300.9,928.5,318.0
