day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-15,0,168.8,436.1,422.9,469.3,106.2,261.6,36.7,49.8,0.0,0.0,338.9,62.2,780.0,38.0,121.8,106.9,14.8,41.8,80.4,59.4
2022-07-15,1,155.4,430.6,419.7,412.6,109.6,199.4,43.5,49.1,0.0,0.0,304.6,74.4,788.4,36.5,120.1,105.1,6.2,34.6,76.0,60.4
2022-07-15,2,137.4,429.2,413.7,405.0,104.5,201.0,26.3,48.7,0.0,0.0,278.7,44.3,805.8,36.0,113.8,101.2,6.0,35.5,72.4,59.6
2022-07-15,3,131.1,427.5,417.2,457.7,106.1,194.8,32.7,48.6,0.0,0.0,255.8,40.0,781.6,29.7,112.3,98.6,7.6,34.3,64.9,57.6
2022-07-15,4,138.5,427.1,400.4,395.7,100.5,210.9,27.9,48.7,0.0,0.0,236.6,53.5,820.0,34.3,112.0,99.8,14.3,35.0,67.9,58.4
2022-07-15,5,125.4,424.9,402.8,407.9,101.3,199.3,29.5,49.4,0.0,0.0,229.8,37.7,804.2,30.2,110.2,103.7,15.5,32.2,63.9,57.6
2022-07-15,6,100.0,398.8,395.6,467.4,107.1,236.2,35.3,49.4,0.0,0.0,275.4,40.0,776.0,36.2,109.9,113.2,14.0,46.3,87.4,70.2
2022-07-15,7,95.4,427.3,414.3,487.0,115.6,279.3,34.5,52.1,0.0,0.0,329.3,64.7,817.2,35.2,119.0,134.2,14.4,60.9,101.9,72.0
2022-07-15,8,102.9,463.8,470.4,549.8,212.5,315.2,50.9,64.6,205.6,110.2,378.4,65.7,872.7,43.5,129.1,178.0,17.5,70.6,141.7,97.6
2022-07-15,9,94.6,491.9,507.5,664.3,226.6,348.3,65.4,69.6,205.2,106.9,410.4,65.6,945.2,46.2,141.9,193.1,19.5,78.0,142.2,110.8
2022-07-15,10,95.3,538.6,528.7,654.6,266.4,354.8,49.1,72.9,205.2,106.4,356.6,61.1,991.9,55.0,143.1,190.4,13.2,78.3,162.8,121.5
2022-07-15,11,55.4,534.3,541.5,663.3,242.8,332.3,54.0,66.3,205.3,106.6,358.7,62.9,1083.0,55.1,147.9,182.8,20.8,73.4,215.2,121.6
2022-07-15,12,69.1,517.0,552.0,591.0,198.6,337.5,75.9,71.0,205.2,106.0,354.2,65.5,1025.5,51.5,144.6,169.5,22.4,73.8,207.9,108.7
2022-07-15,13,75.2,549.9,561.0,593.3,218.0,346.0,50.5,78.5,205.0,105.7,371.5,58.2,1042.8,52.6,153.1,183.9,22.5,91.9,184.3,115.9
2022-07-15,14,90.9,528.0,563.3,630.4,233.1,366.4,54.0,71.4,205.2,104.9,339.5,56.0,1024.3,55.6,152.3,183.5,22.8,81.0,155.2,122.1
2022-07-15,15,105.2,536.2,550.7,630.2,226.0,349.8,47.0,68.6,205.2,105.5,302.8,56.1,1019.8,53.3,146.6,193.7,22.7,90.1,142.6,117.3
2022-07-15,16,84.8,541.0,542.6,552.9,271.1,335.6,78.5,68.5,205.2,104.2,264.0,61.7,1019.8,48.6,145.2,179.4,22.8,81.6,148.1,104.9
2022-07-15,17,116.2,528.2,538.4,569.1,237.7,348.1,58.5,68.7,205.1,0.0,279.4,55.9,1028.7,55.2,142.7,174.3,21.7,74.7,153.9,98.4
2022-07-15,18,153.6,504.5,496.1,548.8,150.0,323.7,55.3,58.5,0.0,0.0,334.1,59.1,879.5,45.4,137.2,154.5,21.0,74.4,155.1,70.5
2022-07-15,19,199.6,480.8,457.5,491.4,136.0,292.7,39.4,56.4,0.0,0.0,324.7,57.9,851.4,41.6,128.7,124.4,16.4,72.5,91.2,63.8
2022-07-15,20,201.7,464.4,447.9,482.5,118.5,312.7,48.4,57.2,0.0,0.0,344.8,62.8,858.5,42.1,128.1,116.8,16.4,58.9,87.3,60.0
2022-07-15,21,177.9,447.3,422.6,423.1,116.0,278.4,28.0,54.9,0.0,0.0,348.7,60.4,815.6,37.5,122.7,105.0,11.5,50.0,87.5,63.8
2022-07-15,22,166.2,433.3,411.8,412.1,112.8,272.2,33.6,58.0,0.0,0.0,328.3,62.8,818.4,37.0,123.8,102.1,14.8,52.7,86.8,57.1
2022-07-15,23,168.9,411.8,399.5,459.6,106.5,259.7,33.5,52.7,0.0,0.0,329.5,61.3,810.0,38.7,121.0,102.6,16.3,50.9,86.5,63.6
