day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-13,0,162.1,414.7,421.4,416.5,112.7,251.9,35.6,52.2,0.0,0.0,334.4,60.6,796.5,34.9,129.1,78.4,11.1,40.6,76.3,62.1
2022-08-13,1,163.3,417.0,420.5,469.5,103.2,243.5,28.2,51.2,0.0,0.0,321.4,54.7,808.9,30.6,132.6,78.5,8.5,40.4,81.4,51.9
2022-08-13,2,143.5,415.8,405.9,477.1,105.6,224.6,35.3,51.5,0.0,0.0,302.5,49.1,815.4,33.8,128.0,76.3,7.3,41.0,74.1,54.2
2022-08-13,3,149.3,411.4,409.1,421.3,104.9,219.5,34.2,51.0,0.0,0.0,272.5,44.0,773.8,34.7,126.6,76.1,17.3,37.2,83.3,51.0
2022-08-13,4,157.0,411.6,412.6,417.8,100.3,223.3,32.3,53.0,0.0,0.0,260.9,41.3,777.4,28.8,130.7,76.1,8.2,37.4,78.9,49.9
2022-08-13,5,141.0,408.9,413.0,418.7,99.9,235.0,35.4,52.1,0.0,0.0,257.4,38.5,802.8,30.0,124.3,81.1,8.0,35.2,60.2,51.1
2022-08-13,6,115.8,423.1,410.9,471.7,111.6,217.9,24.5,54.1,0.0,0.0,240.0,38.8,787.2,28.7,125.2,111.0,7.0,35.5,65.7,50.7
2022-08-13,7,112.4,421.5,405.4,469.8,110.7,236.3,29.3,53.2,0.0,0.0,248.4,41.0,761.6,29.3,126.3,120.5,7.0,41.0,71.5,59.7
2022-08-13,8,114.3,422.4,411.0,404.6,114.8,267.8,39.4,55.0,0.0,0.0,248.4,43.4,768.9,30.5,130.0,124.4,7.3,57.7,65.8,58.5
2022-08-13,9,123.7,420.6,431.0,494.7,119.8,256.2,30.0,53.9,0.0,0.0,260.0,45.2,771.2,34.6,137.3,128.7,14.8,62.7,82.5,59.8
2022-08-13,10,128.0,432.6,452.2,447.4,121.6,249.5,31.1,53.8,0.0,0.0,247.4,50.2,819.7,44.4,132.7,128.5,8.3,68.2,82.5,63.7
2022-08-13,11,114.9,434.2,454.2,485.9,131.0,256.8,37.4,54.0,0.0,0.0,283.3,53.9,784.3,34.3,135.9,132.6,7.7,60.1,89.1,63.5
2022-08-13,12,105.3,453.6,472.5,495.4,127.2,271.4,44.1,56.2,0.0,0.0,310.3,52.7,824.4,32.3,135.5,131.4,18.2,70.2,94.0,63.9
2022-08-13,13,117.4,455.1,472.6,484.9,141.9,252.8,55.8,56.6,0.0,0.0,316.8,57.3,812.7,40.1,135.3,133.4,18.3,73.1,87.3,61.8
2022-08-13,14,119.1,451.4,479.3,549.3,133.1,267.4,43.8,57.1,0.0,0.0,299.5,56.4,864.3,36.9,135.7,130.6,19.5,63.6,81.7,70.9
2022-08-13,15,145.6,460.7,470.0,484.0,141.3,260.0,37.2,56.5,0.0,0.0,306.7,53.6,864.5,45.4,138.9,120.4,14.9,69.5,87.4,69.2
2022-08-13,16,180.6,452.5,467.9,509.5,125.5,241.6,40.4,57.6,0.0,0.0,297.5,58.1,847.2,40.8,135.1,117.3,17.7,66.7,97.0,56.2
2022-08-13,17,163.9,452.7,463.6,527.3,121.2,307.9,31.5,58.8,0.0,0.0,308.7,57.3,792.1,44.9,140.0,87.0,8.6,66.3,81.1,61.2
2022-08-13,18,167.2,446.3,464.0,549.6,125.4,280.7,29.5,58.8,0.0,0.0,326.7,51.7,784.9,39.9,135.0,86.0,17.8,68.0,70.4,48.5
2022-08-13,19,193.6,455.5,462.1,501.5,123.5,297.9,49.5,55.2,0.0,0.0,312.7,56.0,820.4,38.6,133.6,83.3,19.6,63.5,82.4,53.4
2022-08-13,20,203.2,445.4,469.9,479.3,126.5,291.5,40.1,54.1,0.0,0.0,338.7,59.6,787.6,37.4,138.7,83.3,14.1,65.7,93.0,52.0
2022-08-13,21,208.5,446.4,465.2,506.3,116.6,269.2,49.9,54.2,0.0,0.0,333.2,58.5,760.0,37.0,139.5,76.5,18.2,46.0,113.5,51.9
2022-08-13,22,202.3,437.0,466.3,453.4,112.9,270.0,42.2,53.8,0.0,0.0,343.9,61.1,796.6,33.6,131.4,75.6,18.3,46.8,96.5,52.5
2022-08-13,23,193.5,433.1,446.0,453.4,113.5,272.2,26.1,53.8,0.0,0.0,332.7,61.4,801.5,37.3,129.4,76.8,16.2,61.0,91.4,49.8
