day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-17,0,147.2,432.6,443.0,492.6,115.3,251.4,33.9,51.2,0.0,0.0,365.8,64.2,850.5,33.2,138.0,75.7,16.5,39.6,78.3,51.0
2022-08-17,1,149.7,424.7,434.3,430.7,110.3,237.0,32.3,52.1,0.0,0.0,340.7,56.0,839.0,35.4,134.5,76.4,14.5,38.9,83.6,53.8
2022-08-17,2,134.2,425.8,419.3,476.8,111.7,247.3,25.4,53.1,0.0,0.0,312.3,48.6,829.2,30.3,133.5,79.2,15.6,38.0,75.3,52.8
2022-08-17,3,140.2,416.5,417.4,425.4,111.1,235.7,32.5,52.2,0.0,0.0,282.2,48.0,796.8,30.3,130.4,79.7,16.7,38.9,70.7,51.8
2022-08-17,4,146.3,414.7,411.7,476.7,98.4,234.1,21.0,51.5,0.0,0.0,271.7,63.4,802.3,32.4,131.0,77.3,6.3,38.5,65.8,50.9
2022-08-17,5,138.9,420.3,422.3,418.6,102.2,244.0,53.6,57.2,0.0,0.0,266.1,39.3,800.0,31.1,137.4,79.0,3.2,35.8,67.5,47.8
2022-08-17,6,127.7,418.2,418.9,497.4,107.9,252.2,49.6,56.5,0.0,0.0,278.4,41.0,802.5,30.7,129.7,84.1,6.6,38.5,76.0,56.5
2022-08-17,7,125.1,434.4,434.9,515.4,116.2,252.2,36.3,58.1,210.5,138.3,282.6,48.4,793.4,29.9,131.0,111.0,14.1,68.2,122.8,63.7
2022-08-17,8,260.7,456.7,472.8,562.2,217.6,304.6,48.6,66.2,210.1,138.3,401.8,64.4,875.3,42.7,144.9,164.8,18.2,68.6,156.6,86.1
2022-08-17,9,196.0,510.3,520.7,607.9,239.2,319.6,57.1,70.1,209.9,138.0,392.3,72.0,1006.8,52.2,151.0,177.7,21.8,82.1,169.2,96.5
2022-08-17,10,171.2,505.7,543.3,644.8,202.1,304.6,57.3,65.8,210.1,138.0,378.0,68.1,1022.2,49.4,154.7,194.7,23.2,87.7,171.8,108.0
2022-08-17,11,190.0,516.9,545.8,653.4,245.8,331.8,55.8,78.7,210.3,137.8,404.3,83.7,1007.5,57.3,150.3,197.0,22.9,90.4,206.6,96.7
2022-08-17,12,143.7,517.2,538.9,583.6,227.5,338.6,63.1,67.2,210.3,138.0,406.6,65.7,991.8,49.5,148.1,190.8,22.5,76.9,226.9,97.3
2022-08-17,13,187.5,535.2,550.9,622.8,217.8,336.9,52.7,68.2,210.2,138.0,424.2,67.0,996.4,56.1,161.5,199.6,22.7,75.8,169.7,105.9
2022-08-17,14,209.6,542.5,568.0,641.4,225.1,354.0,53.1,68.3,210.2,138.0,357.2,64.3,1071.8,56.7,163.6,203.9,24.5,85.2,140.3,101.5
2022-08-17,15,174.0,555.0,561.5,573.9,230.6,352.1,75.7,69.0,210.1,137.8,329.5,68.1,1084.5,61.5,166.5,194.0,25.7,93.3,173.6,100.7
2022-08-17,16,158.2,560.7,559.0,606.1,238.8,371.8,41.7,66.9,209.9,138.2,295.2,71.5,1050.5,61.1,162.3,196.5,23.1,87.4,179.6,106.9
2022-08-17,17,146.4,546.2,550.3,555.2,207.0,349.3,46.9,68.6,0.0,0.0,311.6,63.8,1117.2,53.6,156.2,173.7,24.2,87.4,164.2,95.1
2022-08-17,18,159.1,476.4,532.4,545.1,181.6,319.2,39.1,64.1,0.0,0.0,372.5,59.4,888.9,49.3,153.0,161.5,22.6,77.7,151.4,91.1
2022-08-17,19,185.7,460.9,475.6,515.5,178.3,313.2,39.2,57.1,0.0,0.0,379.4,58.3,792.7,47.3,138.3,121.1,21.9,63.7,110.2,65.9
2022-08-17,20,163.3,449.0,460.3,446.1,179.2,298.4,28.3,56.2,0.0,0.0,401.5,57.7,788.9,53.2,142.6,113.2,20.1,60.4,98.6,59.3
2022-08-17,21,167.1,450.8,453.2,502.5,131.2,275.0,22.5,50.4,0.0,0.0,362.2,64.6,798.0,48.9,135.6,106.2,14.0,49.3,87.2,60.9
2022-08-17,22,163.6,453.5,425.0,438.4,119.4,287.4,26.6,49.8,0.0,0.0,348.4,63.6,766.3,38.9,137.1,100.9,13.2,42.7,88.1,59.5
2022-08-17,23,156.4,432.1,417.5,478.8,113.6,258.4,37.6,50.2,0.0,0.0,338.6,71.7,775.7,38.7,134.1,99.0,15.5,43.0,80.6,60.1
