day,time,SV-2,SV-5,SV-6,HV-M1,HV-M2,HV-NM,HV-EM,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-08-23,0,291.2,101.1,690.1,843.6,582.5,238.6,28.9,540.6,434.6,74.6,695.0,955.5,797.6,713.6,109.4,590.8,81.0,265.4,928.1,607.8,130.0,106.0,5.4,40.1,342.0,997.2,370.2
2022-08-23,1,294.7,103.3,691.4,845.8,583.8,240.4,29.3,540.8,435.0,75.1,695.4,955.6,797.8,713.6,109.5,590.8,81.0,265.7,928.2,608.5,130.0,106.1,5.5,40.2,342.0,997.2,370.2
2022-08-23,2,298.1,105.5,692.6,847.9,585.1,242.2,29.7,540.9,435.4,75.5,695.8,955.7,798.0,713.7,109.5,590.8,81.0,266.0,928.2,609.1,130.0,106.3,5.6,40.2,342.0,997.3,370.3
2022-08-23,3,301.5,107.6,693.9,850.1,586.3,243.9,30.1,541.0,435.7,75.9,696.2,955.9,798.3,713.7,109.6,590.8,81.0,266.3,928.3,609.8,130.1,106.4,5.7,40.2,342.1,997.4,370.3
2022-08-23,4,304.8,109.7,695.1,852.2,587.5,245.6,30.4,541.2,436.1,76.3,696.6,956.0,798.5,713.7,109.6,590.8,81.0,266.5,928.3,610.5,130.1,106.5,5.8,40.2,342.1,997.4,370.4
2022-08-23,5,308.1,111.8,696.3,854.2,588.7,247.3,30.8,541.3,436.5,76.7,697.0,956.1,798.7,713.7,109.7,590.8,81.0,266.8,928.4,611.2,130.1,106.6,5.9,40.2,342.1,997.5,370.4
2022-08-23,6,311.4,113.9,697.5,856.3,589.9,249.0,31.2,541.4,436.9,77.1,697.4,956.2,798.9,713.7,109.7,590.8,81.0,267.0,928.4,611.9,130.1,106.7,6.0,40.2,342.2,997.5,370.5
2022-08-23,7,314.7,116.0,698.7,858.4,591.1,250.7,31.6,541.5,437.2,77.5,697.8,956.3,799.1,713.8,109.8,590.8,81.0,267.3,928.4,612.6,130.2,106.8,6.1,40.2,342.2,997.6,370.5
2022-08-23,8,318.1,118.2,700.0,860.7,592.4,252.5,32.1,541.6,437.6,77.9,698.2,956.5,799.4,713.8,109.8,590.8,81.1,267.5,928.5,613.3,130.2,107.0,6.2,40.2,342.3,997.6,370.6
2022-08-23,9,322.4,120.8,701.6,863.3,594.0,254.5,32.7,541.7,438.0,78.4,698.7,956.6,799.6,713.8,109.9,591.0,81.2,267.8,928.5,614.0,130.2,107.1,6.4,40.2,342.3,997.8,370.6
