day,time,중앙P/P,전기전자컴퓨터공학동,신소재공학,생명과학동,기계공학동,LG도서관,창업B동,금호관,"냉각수순환펌프1,2,3","냉각수순환펌프4,5,6",기혼자아파트E동,기숙사9동,고등광/극초단,신소재공학동(E),전기전자컴퓨터공학동(E),생명과학동(E),기계공학동(E),LG도서관(E),중앙P/P(E),고등광연구소(E)
2022-07-07,0,148.2,435.3,446.5,538.0,145.8,277.3,19.9,50.9,0.0,0.0,391.2,66.8,854.9,36.4,125.9,110.8,6.9,42.2,85.8,78.2
2022-07-07,1,154.9,442.3,429.0,470.7,133.3,292.7,24.4,50.5,0.0,0.0,356.7,73.2,822.5,32.5,118.3,107.0,14.0,37.3,88.4,78.2
2022-07-07,2,146.6,446.1,418.9,462.8,128.1,263.8,28.7,50.8,0.0,0.0,308.0,51.0,847.0,32.7,116.5,102.3,13.3,37.3,78.0,49.7
2022-07-07,3,144.5,430.7,425.5,507.2,125.8,269.4,26.1,51.2,0.0,0.0,285.7,46.5,810.0,33.2,119.9,106.4,0.0,37.0,65.9,52.2
2022-07-07,4,145.5,415.3,411.3,462.5,123.6,261.4,22.0,54.9,0.0,0.0,282.3,43.5,804.7,27.7,113.7,103.6,2.9,37.7,65.5,50.0
2022-07-07,5,109.3,427.0,414.7,462.6,119.6,273.8,34.0,56.6,0.0,0.0,263.2,43.9,813.8,28.1,113.0,106.8,12.6,35.3,69.1,47.9
2022-07-07,6,106.7,433.1,425.0,499.6,122.3,268.9,24.9,51.3,0.0,0.0,289.9,42.1,818.0,34.9,113.4,116.7,14.7,56.9,80.8,62.9
2022-07-07,7,114.2,448.6,457.9,534.7,141.7,278.4,26.1,64.7,210.2,139.5,335.3,52.9,800.3,36.5,127.8,140.6,2.4,60.6,134.7,75.3
2022-07-07,8,176.0,474.7,482.4,649.4,225.4,360.4,37.3,68.6,210.0,138.5,408.1,70.4,924.4,41.9,137.5,178.8,15.0,71.3,168.2,100.6
2022-07-07,9,155.0,530.2,533.6,723.9,265.5,391.1,43.5,75.5,209.7,138.2,390.3,77.2,968.3,53.0,145.6,194.3,20.6,77.1,156.9,111.5
2022-07-07,10,162.5,534.3,557.3,702.7,256.8,367.8,55.2,83.1,209.8,138.2,343.1,75.6,1045.6,53.8,150.1,212.8,21.5,84.6,141.1,120.1
2022-07-07,11,183.3,545.8,557.1,713.4,259.5,373.7,52.3,77.3,210.0,138.2,433.0,70.6,1062.8,55.4,150.2,217.5,17.0,77.8,252.1,125.4
2022-07-07,12,139.6,546.8,546.2,705.5,248.5,403.0,35.8,75.0,209.9,138.6,425.2,69.7,1072.4,49.6,149.3,206.5,20.2,73.7,261.9,108.9
2022-07-07,13,207.8,532.7,555.3,689.5,261.9,384.2,50.0,77.7,209.8,138.0,384.5,65.1,1086.8,48.2,148.2,212.1,20.7,94.7,165.6,111.5
2022-07-07,14,212.2,521.0,546.9,713.7,260.9,373.9,69.3,77.5,209.9,138.2,301.0,54.0,1154.3,53.3,149.6,217.9,20.8,93.6,127.8,112.9
2022-07-07,15,200.3,534.6,548.3,661.5,262.1,357.6,60.3,77.4,209.8,138.0,285.8,61.7,1148.7,45.5,148.9,213.7,20.7,81.5,147.7,113.7
2022-07-07,16,199.7,539.7,532.4,666.5,248.2,353.0,55.5,73.3,209.9,138.3,289.8,59.6,1117.7,50.9,147.8,204.0,14.0,82.5,196.9,113.5
2022-07-07,17,157.1,508.2,500.1,606.8,221.2,344.7,41.6,71.4,0.0,0.0,316.3,62.2,1070.7,48.9,146.5,184.6,21.9,93.4,183.0,91.8
2022-07-07,18,141.3,467.0,483.0,589.3,190.7,335.9,38.2,73.0,0.0,0.0,360.4,60.1,1050.1,44.2,135.1,161.2,18.4,79.9,188.4,79.9
2022-07-07,19,195.0,478.5,463.7,524.6,152.1,338.6,30.3,56.6,0.0,0.0,356.7,60.4,920.2,39.6,133.3,134.5,18.3,82.3,104.9,74.1
2022-07-07,20,190.3,460.3,458.9,520.2,153.3,306.7,25.3,60.4,0.0,0.0,368.7,64.3,881.9,39.5,129.9,118.5,17.7,70.1,101.5,67.4
2022-07-07,21,189.9,447.4,446.1,554.9,143.4,298.6,12.4,53.7,0.0,0.0,385.2,66.5,865.6,38.1,129.9,111.2,17.6,49.3,93.6,63.6
2022-07-07,22,176.8,429.5,439.2,508.7,142.6,299.9,21.7,51.7,0.0,0.0,396.7,67.9,831.8,39.1,124.7,107.3,15.1,55.6,108.3,69.0
2022-07-07,23,163.1,432.4,434.8,495.7,133.9,315.1,23.1,52.0,0.0,0.0,388.4,66.5,851.7,36.1,116.3,112.3,7.8,60.1,83.5,61.1
