day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-30,0,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,1,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,2,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,3,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,4,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,5,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,6,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.1,0.0
2022-08-30,7,55.0,23.2,50.0,22.7,2.5,1.8,0.9,0.8,0.9,2.7,0.8,1.8,1.3,1.6,3.3,2.4,4.4,5.2,2.1
2022-08-30,8,156.0,26.1,141.0,26.3,9.2,5.6,3.5,3.1,3.8,9.1,1.9,4.8,3.6,4.9,8.8,7.2,13.1,13.7,6.0
2022-08-30,9,134.0,27.3,125.0,28.3,8.4,4.9,2.8,2.5,3.5,8.2,1.7,4.3,3.2,4.4,7.6,6.3,11.5,12.2,5.1
2022-08-30,10,258.0,29.4,249.0,31.3,19.1,10.0,6.0,5.3,7.7,17.6,3.2,8.9,6.5,8.9,15.1,13.1,23.9,25.2,10.3
2022-08-30,11,179.0,30.9,163.0,33.8,11.8,6.4,3.7,4.1,5.0,10.7,2.3,5.9,4.4,5.9,10.5,8.6,15.9,16.8,7.7
2022-08-30,12,215.0,31.1,206.0,31.9,15.4,8.3,4.9,4.1,6.2,14.5,2.7,7.1,5.5,7.4,12.6,10.8,19.5,19.6,8.1
2022-08-30,13,144.0,30.7,142.0,31.4,10.1,5.6,3.3,3.1,4.3,9.4,1.9,5.2,3.7,5.0,8.8,7.6,13.8,14.6,6.2
2022-08-30,14,139.0,27.8,132.0,26.7,10.2,5.7,3.3,3.1,3.9,9.3,1.9,5.0,3.6,4.8,8.6,7.2,13.1,13.7,5.7
2022-08-30,15,105.0,27.8,95.0,26.5,6.3,3.9,2.1,2.0,2.6,6.1,1.4,3.4,2.6,3.4,6.2,5.0,9.0,9.5,4.0
2022-08-30,16,161.0,28.2,151.0,29.7,11.4,6.1,3.5,3.6,4.5,10.0,2.1,5.6,4.0,5.5,9.6,8.1,14.9,15.9,6.7
2022-08-30,17,63.0,28.0,58.0,28.3,2.9,2.1,1.1,1.0,1.2,2.8,0.9,2.0,1.5,2.0,3.9,2.9,5.3,5.5,2.3
2022-08-30,18,5.0,27.0,6.0,25.8,-0.9,0.0,0.0,0.0,-0.2,-0.5,0.3,0.5,0.1,0.0,0.0,0.0,0.0,1.5,0.0
2022-08-30,19,0.0,26.3,0.0,25.5,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,20,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,21,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,22,0.0,24.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-30,23,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
