day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-06,0,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,1,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,2,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,3,0.0,26.5,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,4,0.0,25.9,0.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,5,0.0,26.2,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,6,50.0,26.5,29.0,25.3,1.0,1.1,0.6,0.5,0.2,1.4,0.5,1.1,0.7,0.9,1.1,0.0,0.9,3.0,1.2
2022-07-06,7,60.0,28.2,40.0,25.6,2.8,2.0,1.3,0.9,0.4,2.9,0.7,1.7,1.1,1.3,3.2,2.2,4.0,4.8,1.9
2022-07-06,8,393.0,32.7,281.0,34.2,19.6,9.8,10.3,9.5,7.5,25.5,3.9,9.1,7.9,9.9,20.5,15.4,29.9,23.4,14.0
2022-07-06,9,265.0,38.6,229.0,42.2,22.7,9.0,6.8,11.3,7.2,21.3,5.3,7.9,7.3,14.2,16.3,12.2,24.4,23.6,19.4
2022-07-06,10,480.0,39.3,579.0,43.4,71.6,13.8,16.3,15.0,18.2,48.4,7.6,21.7,16.9,23.0,37.9,33.4,61.7,62.3,26.1
2022-07-06,11,433.0,39.4,408.0,43.1,45.9,16.3,9.6,8.4,12.0,40.6,11.4,11.8,22.7,21.3,27.6,19.8,37.7,32.1,13.8
2022-07-06,12,379.0,44.3,364.0,50.6,123.3,13.8,8.5,7.8,12.8,37.0,4.6,27.7,10.2,13.2,27.1,22.1,60.9,92.3,14.1
2022-07-06,13,288.0,42.9,275.0,50.0,101.5,0.0,6.3,24.4,22.4,26.3,10.4,36.8,7.7,10.9,56.7,27.1,103.2,91.1,27.0
2022-07-06,14,269.0,42.5,262.0,48.9,42.1,9.9,5.7,5.5,7.8,24.8,3.2,9.6,6.6,9.0,15.4,13.7,25.3,27.5,11.1
2022-07-06,15,886.0,42.4,924.0,48.0,110.7,32.5,18.9,19.8,27.6,91.3,10.8,30.4,23.5,28.8,52.6,47.7,90.0,89.3,38.3
2022-07-06,16,103.0,35.8,109.0,36.8,81.4,4.3,2.2,2.1,3.8,10.8,1.7,5.1,3.2,4.1,7.5,6.6,11.9,17.1,5.6
2022-07-06,17,336.0,38.7,353.0,42.4,47.5,12.5,5.4,5.9,10.2,34.1,5.0,11.3,8.3,9.9,20.4,17.4,33.2,29.9,12.4
2022-07-06,18,34.0,35.6,36.0,36.8,20.9,7.2,1.6,4.7,7.0,23.5,3.3,9.0,7.1,7.8,14.8,12.6,25.6,25.9,11.3
2022-07-06,19,31.0,33.2,29.0,31.3,1.0,1.0,0.0,0.0,0.3,1.5,0.6,1.0,0.7,0.9,0.9,0.0,0.9,2.8,1.1
2022-07-06,20,0.0,31.3,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,21,0.0,30.6,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,22,0.0,29.4,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,23,0.0,29.2,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
