day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-09,0,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,1,0.0,23.3,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,2,0.0,23.2,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,3,0.0,23.6,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,4,0.0,23.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,5,0.0,24.1,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,6,3.0,23.7,3.0,22.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.7,0.1
2022-07-09,7,37.0,25.1,37.0,24.2,2.4,1.4,0.7,0.5,0.9,2.9,0.7,1.7,1.0,1.3,2.9,2.1,3.9,5.0,2.0
2022-07-09,8,398.0,34.5,266.0,31.1,31.0,13.7,10.6,7.4,5.3,22.9,3.0,8.4,6.7,6.9,16.7,13.1,23.9,24.7,10.7
2022-07-09,9,473.0,32.5,376.0,35.2,62.6,23.7,14.5,12.8,13.3,38.4,6.1,16.7,13.6,17.5,31.1,26.8,49.3,48.8,21.2
2022-07-09,10,814.0,38.6,720.0,44.9,85.3,28.1,19.2,16.3,18.5,69.2,7.2,7.1,18.1,24.3,36.0,34.2,44.9,20.4,27.0
2022-07-09,11,285.0,35.5,262.0,40.9,31.0,10.2,6.4,7.8,7.8,24.8,3.5,9.1,7.0,9.5,16.5,13.6,25.6,26.6,15.7
2022-07-09,12,539.0,35.5,527.0,45.0,106.6,21.1,12.1,15.4,14.2,52.0,8.1,17.1,13.9,21.0,37.0,23.6,53.9,67.0,35.4
2022-07-09,13,438.0,37.0,413.0,40.2,49.9,16.3,9.9,8.1,12.1,41.3,4.8,13.7,10.7,14.4,23.5,20.8,37.9,38.6,15.4
2022-07-09,14,950.0,36.8,974.0,50.4,111.7,32.5,19.5,15.2,27.1,90.2,8.1,30.9,24.6,34.2,54.4,47.9,91.5,90.7,17.6
2022-07-09,15,764.0,38.6,803.0,47.9,95.5,27.4,15.8,16.2,23.6,76.7,9.0,26.5,20.8,28.1,45.1,41.0,76.2,77.6,32.7
2022-07-09,16,607.0,39.2,642.0,45.3,71.9,22.5,11.8,13.0,19.7,64.3,7.7,21.9,17.5,23.4,37.7,34.2,63.2,63.1,27.3
2022-07-09,17,416.0,39.8,440.0,44.9,49.8,15.7,6.9,9.0,13.9,42.1,5.8,16.0,12.4,15.1,27.1,24.2,45.9,47.2,19.9
2022-07-09,18,143.0,34.0,138.0,36.8,15.7,5.7,2.4,4.0,6.0,14.5,2.0,7.6,4.0,4.8,12.6,10.7,21.4,21.5,9.1
2022-07-09,19,47.0,31.5,41.0,30.3,2.0,1.4,0.4,0.6,0.9,3.2,0.8,1.8,1.3,1.5,3.2,2.3,4.2,5.0,2.0
2022-07-09,20,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,21,0.0,26.7,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,22,0.0,26.5,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,23,0.0,25.3,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
