day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-19,0,0.0,24.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,1,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,2,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,3,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,4,0.0,23.3,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,5,0.0,23.2,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,6,6.0,22.4,5.0,20.2,0.0,0.1,0.0,0.0,-0.2,-0.1,0.3,0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0
2022-07-19,7,42.0,24.5,27.0,22.8,2.2,1.5,0.9,0.9,0.8,2.2,0.7,1.6,1.0,1.2,3.0,2.0,3.7,4.8,2.0
2022-07-19,8,159.0,30.7,114.0,28.3,29.9,8.5,4.8,4.1,4.7,10.9,1.8,6.1,5.9,6.9,12.2,12.6,15.5,11.9,7.1
2022-07-19,9,673.0,36.3,589.0,36.6,69.8,27.3,15.1,4.8,11.4,56.7,4.0,18.7,9.9,12.9,21.2,22.1,36.8,56.0,12.7
2022-07-19,10,771.0,41.1,689.0,44.0,80.7,26.8,18.5,16.0,17.5,65.9,7.8,22.1,17.5,23.9,39.5,33.6,63.1,63.9,27.5
2022-07-19,11,599.0,39.4,605.0,42.1,25.1,10.1,7.5,17.5,8.6,35.7,4.2,9.2,8.4,11.5,18.5,14.4,28.0,27.4,26.4
2022-07-19,12,306.0,43.0,284.0,48.8,119.5,10.9,6.7,18.8,8.4,26.7,7.6,9.7,7.9,11.1,17.9,14.5,28.0,27.4,29.8
2022-07-19,13,974.0,44.5,975.0,53.1,103.8,31.1,20.1,18.3,25.5,87.8,10.2,27.7,23.7,33.1,50.7,44.8,84.7,90.9,36.3
2022-07-19,14,804.0,42.0,842.0,49.0,91.7,27.3,16.4,14.7,22.9,77.7,8.4,24.5,19.5,26.7,43.2,39.1,71.6,73.5,28.2
2022-07-19,15,779.0,41.7,841.0,47.7,97.2,27.7,16.3,15.6,24.6,80.6,9.5,26.4,21.5,29.7,45.7,41.9,77.9,78.0,31.7
2022-07-19,16,608.0,38.4,659.0,43.3,72.8,22.5,11.8,13.0,21.0,65.9,8.1,22.5,18.2,24.4,39.1,35.1,66.0,66.1,27.8
2022-07-19,17,444.0,36.4,478.0,38.5,50.6,15.0,7.0,7.2,12.1,42.9,5.2,14.8,12.3,14.0,25.3,22.0,42.8,39.8,15.4
2022-07-19,18,94.0,30.6,90.0,29.9,8.7,3.4,1.8,1.7,2.5,7.8,1.4,3.3,2.5,3.2,5.8,4.8,8.8,9.2,4.0
2022-07-19,19,56.0,28.2,52.0,26.3,3.8,1.8,0.8,0.9,1.3,3.8,0.9,2.0,1.4,1.8,3.6,2.7,4.9,5.5,2.3
2022-07-19,20,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,21,0.0,24.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,22,0.0,23.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,23,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
