day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-15,0,0.0,23.4,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,1,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,2,0.0,22.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,3,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,4,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,5,0.0,23.6,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,6,22.0,23.3,15.0,20.2,0.0,0.6,0.1,0.0,-0.1,0.5,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.7
2022-07-15,7,185.0,26.9,94.0,22.8,7.2,5.4,4.1,3.1,1.7,6.7,1.1,3.5,1.9,2.5,6.2,4.3,7.9,10.9,3.3
2022-07-15,8,353.0,29.2,242.0,29.7,28.3,12.4,9.4,6.9,5.1,20.5,2.8,7.7,6.1,6.5,15.3,11.8,21.9,22.8,10.1
2022-07-15,9,414.0,34.3,351.0,36.6,55.6,18.1,10.5,11.5,12.2,33.5,4.7,15.3,9.3,13.8,27.2,23.3,45.7,45.0,19.4
2022-07-15,10,348.0,35.4,331.0,45.0,49.6,12.7,7.8,3.0,8.4,30.9,3.3,25.4,6.9,9.3,16.4,14.7,26.8,39.3,12.0
2022-07-15,11,923.0,39.6,871.0,49.0,67.4,31.1,7.6,8.9,22.5,81.7,9.7,29.2,21.1,30.7,49.5,41.6,81.5,84.2,35.3
2022-07-15,12,803.0,41.6,792.0,49.0,94.1,27.7,17.9,7.6,22.0,73.9,7.7,24.6,18.7,19.2,36.5,39.4,73.1,71.4,28.8
2022-07-15,13,791.0,47.5,809.0,52.0,101.0,28.0,17.2,7.4,22.1,75.2,8.2,25.0,19.3,26.2,43.1,39.4,71.5,74.9,29.3
2022-07-15,14,632.0,42.3,637.0,45.1,73.8,22.7,14.0,5.8,17.9,61.3,6.9,19.5,16.0,22.1,34.0,31.1,58.1,55.0,23.7
2022-07-15,15,336.0,40.0,362.0,42.1,43.8,13.2,7.9,3.5,11.7,35.3,4.5,13.0,9.5,12.8,21.1,18.9,35.0,35.2,15.1
2022-07-15,16,567.0,44.1,621.0,47.8,58.3,20.6,10.2,4.7,17.4,59.7,6.4,19.2,16.1,21.9,29.8,29.7,56.1,56.5,21.8
2022-07-15,17,385.0,42.2,429.0,44.9,46.1,14.4,5.7,2.8,9.8,39.8,4.2,12.5,10.5,12.4,17.7,17.5,31.0,42.3,18.5
2022-07-15,18,93.0,37.0,72.0,39.5,21.1,6.8,2.0,2.1,6.6,22.8,3.1,8.5,6.9,7.7,14.3,12.1,24.2,25.0,10.7
2022-07-15,19,48.0,30.6,34.0,28.5,0.8,0.9,0.0,0.0,1.0,3.4,0.7,1.9,1.5,1.4,3.3,2.3,2.9,4.9,2.2
2022-07-15,20,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,21,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,22,0.0,23.7,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,23,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
