day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-19,0,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,1,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,2,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,3,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,4,0.0,22.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,5,0.0,22.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,6,0.0,21.8,0.0,20.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.1,0.0
2022-08-19,7,33.0,23.4,33.0,22.8,1.2,1.1,0.5,0.0,0.4,1.5,0.6,1.1,0.8,1.0,0.9,1.4,1.2,3.3,1.3
2022-08-19,8,152.0,25.7,143.0,25.6,9.8,5.8,3.3,3.2,3.8,9.9,1.9,4.8,3.7,4.9,8.7,7.2,13.3,13.8,6.1
2022-08-19,9,409.0,30.0,386.0,31.1,23.2,15.1,9.8,6.2,9.4,27.4,3.7,9.2,8.9,11.7,18.3,16.0,28.2,27.4,11.5
2022-08-19,10,407.0,30.4,391.0,35.3,38.3,15.6,9.4,6.7,10.5,28.3,4.0,12.4,9.3,12.4,19.9,18.0,32.3,34.7,12.8
2022-08-19,11,849.0,39.4,667.0,47.9,37.2,18.2,12.7,14.5,24.5,46.7,8.2,30.5,12.8,24.2,49.3,47.2,90.9,90.2,24.4
2022-08-19,12,417.0,38.7,403.0,43.8,30.0,15.3,9.4,7.7,11.2,28.2,4.6,12.8,10.0,13.3,21.2,18.9,34.3,43.6,14.7
2022-08-19,13,801.0,40.2,824.0,45.4,61.4,29.7,18.6,17.2,24.7,57.2,9.7,26.7,21.3,29.6,45.9,41.7,77.8,75.0,32.3
2022-08-19,14,873.0,39.7,939.0,47.8,64.9,32.3,18.2,14.6,26.6,62.4,10.0,26.3,22.5,29.2,48.6,46.7,84.4,75.5,30.5
2022-08-19,15,348.0,38.4,363.0,42.1,46.9,14.0,7.5,5.7,11.0,25.2,3.7,19.7,8.3,10.9,19.0,27.6,32.4,43.7,11.8
2022-08-19,16,315.0,36.7,323.0,41.0,21.5,11.9,6.7,7.1,11.2,23.1,3.6,12.3,7.9,10.3,20.1,17.5,34.0,33.7,14.8
2022-08-19,17,162.0,32.9,161.0,33.9,10.9,6.2,3.6,3.3,5.0,10.8,2.2,5.7,4.4,5.9,10.2,8.8,16.1,16.2,6.9
2022-08-19,18,48.0,31.4,46.0,31.3,2.1,1.6,0.8,0.6,1.0,2.0,0.8,1.6,1.2,1.5,3.0,2.2,4.0,4.6,1.8
2022-08-19,19,0.0,30.1,0.0,28.5,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.0
2022-08-19,20,0.0,29.7,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,21,0.0,29.2,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,22,0.0,28.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19,23,0.0,28.2,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
