day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-07,0,0.0,28.3,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,1,0.0,29.3,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,2,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,3,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,4,0.0,27.9,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,5,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,6,28.0,28.5,9.0,25.8,0.0,0.4,0.0,0.0,-0.1,-0.3,0.4,0.5,0.3,0.0,0.0,0.0,0.0,1.5,0.5
2022-07-07,7,209.0,34.1,78.0,28.3,4.7,5.6,4.5,2.5,0.9,3.4,0.7,2.0,1.5,1.6,5.3,2.8,5.0,5.3,2.2
2022-07-07,8,420.0,38.2,279.0,36.6,31.7,14.5,11.0,7.6,5.3,23.8,3.0,8.7,7.0,6.9,17.3,13.8,25.2,25.6,10.8
2022-07-07,9,187.0,38.7,171.0,41.0,32.2,7.2,4.7,6.7,5.3,16.5,6.8,13.5,5.0,8.0,12.9,9.8,19.1,57.2,24.3
2022-07-07,10,999.0,39.0,893.0,42.7,33.5,34.9,24.1,20.7,10.3,85.3,9.0,13.4,10.3,11.8,25.9,32.9,56.1,52.4,22.0
2022-07-07,11,990.0,42.0,931.0,48.3,106.4,34.8,23.2,20.1,17.5,90.1,11.1,22.0,20.3,34.5,50.4,43.8,76.4,5.2,9.6
2022-07-07,12,364.0,38.4,346.0,41.6,41.7,13.8,8.6,8.7,27.2,34.2,5.0,18.3,9.6,15.5,55.6,51.4,69.9,36.0,15.7
2022-07-07,13,232.0,37.6,212.0,40.9,24.9,8.5,5.2,5.9,6.8,20.3,3.1,8.4,6.1,8.3,14.5,12.1,23.0,25.2,11.1
2022-07-07,14,52.0,33.0,48.0,31.3,2.2,1.7,0.9,0.8,1.2,3.4,0.9,1.8,1.3,1.7,3.3,2.4,4.6,4.9,2.1
2022-07-07,15,420.0,39.2,388.0,43.6,41.3,14.9,9.0,8.0,11.4,38.1,4.9,12.0,11.6,17.2,22.1,20.1,35.3,33.8,14.4
2022-07-07,16,114.0,34.7,106.0,35.4,12.1,4.4,2.7,2.9,3.2,9.7,1.7,4.5,3.1,4.2,7.7,6.2,11.8,12.8,5.7
2022-07-07,17,35.0,32.5,32.0,31.3,1.1,1.1,0.5,0.0,0.6,1.8,0.6,1.2,0.8,1.0,1.0,1.6,2.9,3.4,1.4
2022-07-07,18,26.0,27.2,22.0,25.8,0.2,0.9,0.3,0.0,0.3,1.1,0.5,0.9,0.7,0.8,1.0,0.0,0.8,2.6,1.1
2022-07-07,19,0.0,27.1,0.0,25.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0
2022-07-07,20,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,21,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,22,0.0,26.9,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,23,0.0,26.5,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
