day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-27,0,0.0,20.6,0.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,1,0.0,19.7,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,2,0.0,19.6,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,3,0.0,19.7,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,4,0.0,19.1,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,5,0.0,19.4,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,6,0.0,20.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,7,37.0,20.3,35.0,18.9,1.2,1.2,0.5,0.0,0.5,1.6,0.6,1.2,0.9,1.1,1.1,0.0,2.4,3.6,1.4
2022-08-27,8,79.0,22.4,70.0,21.5,3.6,2.6,1.5,0.6,1.8,4.0,1.1,2.4,1.9,2.4,4.7,3.5,6.5,7.1,3.2
2022-08-27,9,180.0,27.1,178.0,28.3,13.8,7.1,4.2,3.7,5.6,12.4,2.3,6.4,4.6,6.2,10.9,9.3,17.1,18.2,7.3
2022-08-27,10,435.0,33.4,413.0,37.7,30.2,15.8,10.5,9.1,12.3,28.6,4.9,14.0,10.5,14.3,24.0,20.9,38.7,39.5,16.7
2022-08-27,11,355.0,29.9,349.0,31.3,26.1,13.7,8.3,7.6,11.1,24.8,4.3,12.4,9.4,12.7,21.1,18.6,34.2,35.5,14.8
2022-08-27,12,1033.0,33.8,1131.0,42.1,79.6,38.1,25.2,22.2,32.7,76.0,12.0,33.2,27.7,38.8,61.1,56.2,103.7,99.8,43.1
2022-08-27,13,1064.0,31.4,1166.0,40.4,74.4,39.8,25.5,23.2,33.9,79.8,12.7,33.4,29.8,41.7,65.2,57.8,109.3,106.5,44.4
2022-08-27,14,298.0,29.5,311.0,34.3,21.5,11.3,6.7,6.2,9.7,21.3,3.8,10.7,8.1,10.9,18.1,16.1,29.6,30.3,12.9
2022-08-27,15,496.0,30.9,543.0,35.2,34.5,18.8,11.6,11.4,16.4,38.3,6.4,17.1,14.4,19.2,30.2,27.1,49.5,59.4,26.2
2022-08-27,16,543.0,33.7,657.0,39.7,38.8,21.7,11.2,11.3,22.3,48.3,8.0,21.7,17.7,23.6,37.1,34.6,64.0,62.6,27.2
2022-08-27,17,343.0,30.0,429.0,32.5,25.6,13.5,5.2,7.0,15.4,32.3,5.9,15.0,12.3,12.1,25.0,23.4,44.2,42.5,19.0
2022-08-27,18,130.0,27.3,182.0,27.9,6.1,0.7,0.4,2.3,5.9,11.4,2.1,6.3,5.4,4.0,10.3,9.3,18.2,18.6,7.7
2022-08-27,19,0.0,21.8,0.0,20.2,0.0,0.0,0.0,0.0,-0.4,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2022-08-27,20,0.0,19.1,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,21,0.0,17.8,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,22,0.0,19.1,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,23,0.0,17.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
