day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-06,0,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,1,0.0,27.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,2,0.0,27.6,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,3,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,4,0.0,27.3,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,5,0.0,27.4,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,6,0.0,28.0,0.0,25.7,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2022-08-06,7,83.0,29.7,72.0,28.3,4.6,2.8,1.7,1.5,1.9,4.0,1.1,2.9,1.9,2.5,4.8,3.8,6.9,8.4,3.3
2022-08-06,8,112.0,31.9,97.0,31.3,4.1,3.6,2.2,1.9,2.3,5.5,1.5,2.9,2.7,3.7,6.1,4.6,8.4,8.2,4.0
2022-08-06,9,144.0,35.7,151.0,35.4,14.3,5.9,3.4,3.2,5.0,9.9,1.9,6.9,3.5,4.7,9.3,8.6,15.6,19.6,6.7
2022-08-06,10,254.0,37.6,241.0,36.8,19.6,9.5,5.8,4.2,6.4,16.5,2.7,7.7,5.7,7.5,12.3,10.9,19.3,21.3,8.2
2022-08-06,11,369.0,45.0,355.0,47.9,27.0,13.1,8.9,16.1,20.2,24.0,7.5,25.9,19.7,26.5,36.6,34.0,66.5,74.9,28.6
2022-08-06,12,867.0,43.1,883.0,44.9,65.1,31.4,22.2,7.2,14.1,63.5,10.3,12.6,24.0,33.4,35.9,31.0,43.9,31.8,17.0
2022-08-06,13,883.0,51.1,936.0,58.7,65.0,29.1,19.0,8.4,24.4,59.4,9.6,28.0,21.6,30.3,48.3,43.2,80.3,80.7,34.1
2022-08-06,14,844.0,50.2,915.0,56.2,34.4,28.7,18.1,8.3,25.3,59.2,9.6,27.1,21.8,30.5,47.7,43.5,81.7,78.9,34.1
2022-08-06,15,714.0,47.6,789.0,55.0,15.0,24.7,14.9,7.3,23.0,52.0,8.8,24.2,19.7,27.6,43.2,39.0,73.2,71.9,31.0
2022-08-06,16,233.0,44.3,253.0,48.2,14.4,8.2,4.9,2.3,7.9,16.7,3.5,8.2,7.3,9.6,15.1,12.5,23.6,22.2,11.7
2022-08-06,17,343.0,42.1,387.0,44.9,23.0,12.9,5.9,3.5,13.0,26.4,5.0,13.4,9.7,11.8,22.8,21.1,39.3,36.8,15.7
2022-08-06,18,159.0,38.3,171.0,37.3,8.9,4.7,1.9,1.3,5.3,10.9,2.2,6.2,4.8,4.9,10.3,9.0,17.1,17.8,7.3
2022-08-06,19,18.0,33.0,18.0,31.3,-0.0,0.5,0.0,0.0,0.2,0.0,0.4,0.9,0.6,0.5,0.8,0.0,0.6,2.3,0.9
2022-08-06,20,0.0,30.8,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,21,0.0,29.9,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,22,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,23,0.0,28.2,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
