day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-24,0,0.0,24.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,1,0.0,23.8,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,2,0.0,23.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,3,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,4,0.0,22.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,5,0.0,23.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,6,0.0,23.2,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,7,43.0,24.1,40.0,22.8,1.5,1.4,0.7,0.6,0.8,2.0,0.7,1.5,1.0,1.3,2.6,2.0,3.6,4.2,1.7
2022-08-24,8,179.0,27.3,167.0,28.3,12.5,6.9,4.3,3.6,4.8,11.5,2.2,5.8,4.2,5.7,10.1,8.5,15.5,16.3,6.8
2022-08-24,9,348.0,36.9,308.0,37.5,17.9,13.3,9.4,11.0,11.0,20.5,5.3,13.6,9.7,13.0,23.8,19.5,40.7,36.7,18.0
2022-08-24,10,832.0,39.2,815.0,43.9,51.3,29.9,21.0,15.4,20.6,55.1,8.4,23.4,18.7,24.5,41.3,38.1,68.7,69.1,28.3
2022-08-24,11,276.0,34.3,251.0,35.4,16.0,9.7,6.0,5.5,7.1,17.2,3.3,7.6,6.8,9.1,14.8,12.2,22.6,21.4,10.4
2022-08-24,12,200.0,30.7,179.0,32.1,10.7,6.9,4.0,4.0,4.9,11.6,2.3,5.8,4.7,6.3,10.8,8.9,16.3,16.7,7.6
2022-08-24,13,509.0,38.5,567.0,50.4,22.5,25.8,11.6,19.0,26.9,42.9,10.2,14.9,23.1,31.3,51.4,45.6,88.2,85.7,37.1
2022-08-24,14,452.0,33.8,450.0,35.3,44.3,17.6,12.1,3.7,12.8,35.9,3.1,8.9,13.2,10.6,16.8,26.4,26.1,23.4,8.2
2022-08-24,15,166.0,34.8,161.0,35.0,9.7,5.9,3.3,3.1,4.7,10.3,2.0,5.4,4.0,5.1,9.3,8.0,14.5,15.5,6.6
2022-08-24,16,222.0,32.7,219.0,33.6,15.6,8.4,4.7,4.5,6.6,15.4,2.8,7.2,5.9,7.7,12.9,11.1,20.2,20.2,9.2
2022-08-24,17,304.0,35.1,371.0,36.8,22.6,11.7,4.9,6.4,12.9,26.9,5.0,13.1,10.2,11.2,21.7,20.1,37.9,37.2,16.0
2022-08-24,18,171.0,31.7,195.0,31.3,9.7,4.2,2.2,3.7,6.1,12.3,2.5,6.8,5.4,5.7,11.5,10.0,19.2,12.3,8.6
2022-08-24,19,2.0,25.9,4.0,24.4,0.0,0.0,0.0,0.0,-0.3,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.7,0.0
2022-08-24,20,0.0,24.2,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,21,0.0,24.4,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,22,0.0,24.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-24,23,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
