day,time,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-08-03,0,0.0,26.1,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,1,0.0,26.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,2,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,3,0.0,25.9,0.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,4,0.0,25.6,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,5,0.0,25.7,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,6,6.0,26.0,5.0,24.4,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0
2022-08-03,7,73.0,28.0,51.0,25.6,3.6,2.4,2.2,1.8,1.0,2.7,0.8,1.7,1.4,1.8,4.0,2.4,4.3,4.8,2.1
2022-08-03,8,94.0,30.8,87.0,30.9,4.3,3.3,1.9,2.1,2.4,5.0,1.3,2.8,2.3,3.0,7.6,6.6,8.6,8.3,4.1
2022-08-03,9,648.0,40.3,538.0,44.9,28.6,14.9,15.6,11.6,13.2,36.4,5.5,16.9,13.1,16.5,30.3,26.1,48.0,48.5,19.8
2022-08-03,10,198.0,35.8,199.0,40.5,17.9,7.8,5.1,6.8,7.5,13.1,3.2,12.3,5.5,7.9,15.1,12.9,24.8,58.2,18.4
2022-08-03,11,257.0,29.8,225.0,29.0,15.5,9.9,5.7,2.2,6.2,16.6,2.8,6.7,6.2,8.3,13.3,11.0,20.0,18.6,8.2
2022-08-03,12,1198.0,44.1,1261.0,58.8,84.6,38.2,24.6,11.8,20.3,78.4,13.2,29.3,27.5,39.3,57.2,62.2,74.5,86.2,45.2
2022-08-03,13,441.0,36.0,427.0,41.0,32.2,17.4,10.4,4.3,13.1,30.9,5.1,15.1,10.6,14.6,24.8,22.7,41.6,43.5,17.3
2022-08-03,14,376.0,39.4,339.0,43.5,19.6,13.1,8.0,4.9,10.7,23.3,5.1,12.5,9.1,12.6,22.4,18.7,36.0,33.9,18.6
2022-08-03,15,65.0,34.2,63.0,36.8,4.3,2.2,1.3,0.9,2.4,3.1,1.3,3.6,1.8,2.5,5.5,4.3,8.4,10.7,4.3
2022-08-03,16,192.0,35.6,191.0,40.6,12.1,7.3,3.9,1.6,5.9,13.3,2.5,6.5,5.1,6.7,11.1,9.9,17.6,18.0,7.9
2022-08-03,17,389.0,36.8,439.0,40.8,33.8,20.0,5.9,6.1,15.1,29.3,5.1,22.1,9.1,10.9,24.0,27.6,52.2,61.0,26.5
2022-08-03,18,116.0,35.9,130.0,36.6,11.1,5.4,1.2,1.8,7.1,12.1,3.0,8.4,6.8,6.0,13.6,12.1,24.0,24.1,10.2
2022-08-03,19,38.0,30.4,36.0,28.5,1.1,1.2,0.4,0.0,0.8,2.6,0.7,1.9,1.4,1.5,3.3,2.4,4.0,3.8,2.0
2022-08-03,20,0.0,28.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,21,0.0,27.1,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,22,0.0,26.8,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03,23,0.0,26.4,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
